iShares 20+ Year Treasury Bond ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Jul 22, 2002"
Shares Outstanding,"133,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"TREASURY BOND","Treasuries","Fixed Income","866,999,471.40","4.41","866,999,471.40","706,998,900.00","912810RH3","US912810RH32","BPYD753","121.43","United States","-","USD","16.60","1.95","1.00","Aug 15, 2044","3.13","16.72","-","1.95","16.72","1.95","USD","Aug 15, 2014","Aug 15, 2014"
"TREASURY BOND","Treasuries","Fixed Income","822,571,809.64","4.18","822,571,809.64","742,005,600.00","912810RS9","US912810RS96","BYZ2TS9","110.52","United States","-","USD","18.37","1.96","1.00","May 15, 2046","2.50","18.51","-","1.96","18.51","1.96","USD","May 15, 2016","May 16, 2016"
"TREASURY BOND","Treasuries","Fixed Income","678,513,907.29","3.45","678,513,907.29","628,897,700.00","912810SJ8","US912810SJ88","BK9DLC8","107.03","United States","-","USD","20.47","1.92","1.00","Aug 15, 2049","2.25","20.63","-","1.92","20.63","1.92","USD","Aug 15, 2019","Aug 15, 2019"
"TREASURY BOND (OTR)","Treasuries","Fixed Income","576,484,009.00","2.93","576,484,009.00","579,632,000.00","912810TB4","US912810TB44","BMCNFZ0","99.20","United States","-","USD","22.54","1.91","1.00","Nov 15, 2051","1.88","22.70","-","1.91","22.70","1.91","USD","Nov 15, 2021","Nov 15, 2021"
"TREASURY BOND","Treasuries","Fixed Income","474,490,234.75","2.41","474,490,234.75","389,806,200.00","912810QZ4","US912810QZ49","B89T3Q0","120.53","United States","-","USD","15.77","1.94","1.00","Feb 15, 2043","3.13","15.88","-","1.94","15.88","1.94","USD","Feb 15, 2013","Feb 15, 2013"
"TREASURY BOND","Treasuries","Fixed Income","462,834,694.22","2.35","462,834,694.22","352,510,700.00","912810SE9","US912810SE91","BGRW851","130.84","United States","-","USD","18.71","1.90","1.00","Nov 15, 2048","3.38","18.89","-","1.90","18.89","1.90","USD","Nov 15, 2018","Nov 15, 2018"
"TREASURY BOND","Treasuries","Fixed Income","459,837,538.41","2.34","459,837,538.41","350,732,600.00","912810RC4","US912810RC45","BCZQWC2","129.72","United States","-","USD","15.62","1.94","1.00","Aug 15, 2043","3.63","15.74","-","1.94","15.74","1.94","USD","Aug 15, 2013","Aug 15, 2013"
"TREASURY BOND","Treasuries","Fixed Income","422,770,328.70","2.15","422,770,328.70","356,732,800.00","912810RN0","US912810RN00","BYSJ1Z8","117.41","United States","-","USD","17.40","1.95","1.00","Aug 15, 2045","2.88","17.54","-","1.95","17.54","1.95","USD","Aug 15, 2015","Aug 17, 2015"
"TREASURY BOND","Treasuries","Fixed Income","385,956,472.87","1.96","385,956,472.87","335,640,100.00","912810QX9","US912810QX90","B75JF50","113.94","United States","-","USD","15.83","1.93","1.00","Aug 15, 2042","2.75","15.93","-","1.93","15.93","1.93","USD","Aug 15, 2012","Aug 15, 2012"
"TREASURY BOND","Treasuries","Fixed Income","383,667,807.56","1.95","383,667,807.56","328,499,200.00","912810RZ3","US912810RZ30","BF92XY6","116.42","United States","-","USD","18.89","1.94","1.00","Nov 15, 2047","2.75","19.04","-","1.94","19.04","1.94","USD","Nov 15, 2017","Nov 15, 2017"
"TREASURY BOND","Treasuries","Fixed Income","367,989,097.50","1.87","367,989,097.50","334,010,000.00","912810SK5","US912810SK51","BKVKB94","109.85","United States","-","USD","20.52","1.92","1.00","Nov 15, 2049","2.38","20.68","-","1.92","20.68","1.92","USD","Nov 15, 2019","Nov 15, 2019"
"TREASURY BOND","Treasuries","Fixed Income","315,897,704.41","1.61","315,897,704.41","266,206,400.00","912810RU4","US912810RU43","BZ1BP67","118.28","United States","-","USD","18.20","1.94","1.00","Nov 15, 2046","2.88","18.34","-","1.94","18.34","1.94","USD","Nov 15, 2016","Nov 15, 2016"
"TREASURY BOND","Treasuries","Fixed Income","301,304,766.62","1.53","301,304,766.62","256,602,400.00","912810RY6","US912810RY64","BF53YK6","116.37","United States","-","USD","18.65","1.94","1.00","Aug 15, 2047","2.75","18.80","-","1.94","18.80","1.94","USD","Aug 15, 2017","Aug 15, 2017"
"TREASURY BOND","Treasuries","Fixed Income","285,819,570.49","1.45","285,819,570.49","236,507,600.00","912810SH2","US912810SH23","BK1WFY3","120.46","United States","-","USD","19.55","1.91","1.00","May 15, 2049","2.88","19.72","-","1.91","19.72","1.91","USD","May 15, 2019","May 15, 2019"
"TREASURY BOND","Treasuries","Fixed Income","203,743,265.77","1.04","203,743,265.77","178,189,100.00","912810QY7","US912810QY73","B8JB195","113.97","United States","-","USD","16.07","1.93","1.00","Nov 15, 2042","2.75","16.17","-","1.93","16.17","1.93","USD","Nov 15, 2012","Nov 15, 2012"
"TREASURY BOND","Treasuries","Fixed Income","191,025,400.83","0.97","191,025,400.83","143,894,600.00","912810RD2","US912810RD28","BGK9QZ5","132.25","United States","-","USD","15.77","1.93","1.00","Nov 15, 2043","3.75","15.89","-","1.93","15.89","1.93","USD","Nov 15, 2013","Nov 15, 2013"
"TREASURY BOND","Treasuries","Fixed Income","165,648,608.91","0.84","165,648,608.91","135,594,100.00","912810RV2","US912810RV26","BDRJ2Q0","121.02","United States","-","USD","18.08","1.94","1.00","Feb 15, 2047","3.00","18.23","-","1.94","18.23","1.94","USD","Feb 15, 2017","Feb 15, 2017"
"TREASURY BOND","Treasuries","Fixed Income","92,980,923.11","0.47","92,980,923.11","101,820,000.00","912810ST6","US912810ST60","BNG0BM3","91.13","United States","-","USD","16.31","1.94","1.00","Nov 15, 2040","1.38","16.37","-","1.94","16.37","1.94","USD","Nov 15, 2020","Nov 30, 2020"
"TREASURY BOND","Treasuries","Fixed Income","88,478,794.87","0.45","88,478,794.87","100,402,000.00","912810SP4","US912810SP49","BL6JZR9","87.60","United States","-","USD","22.86","1.94","1.00","Aug 15, 2050","1.38","22.99","-","1.94","22.99","1.94","USD","Aug 15, 2020","Aug 17, 2020"
"TREASURY BOND","Treasuries","Fixed Income","52,520,083.31","0.27","52,520,083.31","47,345,000.00","912810RK6","US912810RK60","BVVT273","109.97","United States","-","USD","17.55","1.96","1.00","Feb 15, 2045","2.50","17.67","-","1.96","17.67","1.96","USD","Feb 15, 2015","Feb 17, 2015"
"TREASURY BOND","Treasuries","Fixed Income","34,118,200.50","0.17","34,118,200.50","38,884,000.00","912810SQ2","US912810SQ22","BKVKF47","87.31","United States","-","USD","16.41","1.94","1.00","Aug 15, 2040","1.13","16.46","-","1.94","16.46","1.94","USD","Aug 15, 2020","Aug 31, 2020"
"BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","16,339,999.69","0.08","16,339,999.69","16,340,000.00","066922477","US0669224778","6922477","1.00","United States","-","USD","0.07","0.07","1.00","-","0.10","0.10","-","0.07","0.10","0.07","USD","-","Feb 04, 2009"
"TREASURY BOND","Treasuries","Fixed Income","6,371,087.84","0.03","6,371,087.84","5,324,500.00","912810RJ9","US912810RJ97","BSJWZQ3","119.25","United States","-","USD","16.96","1.95","1.00","Nov 15, 2044","3.00","17.09","-","1.95","17.09","1.95","USD","Nov 15, 2014","Nov 17, 2014"
"TREASURY BOND","Treasuries","Fixed Income","188,517.63","0.00","188,517.63","179,000.00","912810SY5","US912810SY55","BMCXZ94","105.03","United States","-","USD","15.64","1.94","1.00","May 15, 2041","2.25","15.72","-","1.94","15.72","1.94","USD","May 15, 2021","Jun 01, 2021"
"USD CASH","Cash and/or Derivatives","Cash","-15,021,635.00","-0.08","-15,021,635.00","-15,021,635.00","-","-","-","100.00","United States","-","USD","0.00","0.10","1.00","-","0.00","0.00","-","0.10","0.00","0.10","USD","-","Jan 01, 1989"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY VEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The iShares Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Barclays, Bloomberg Finance L.P., BlackRock Index Services, LLC, Cohen & Steers Capital Management, Inc., European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Services, LLC, India Index Services & Products Limited, JPMorgan Chase & Co., Japan Exchange Group, MSCI Inc., Markit Indices Limited, Morningstar, Inc., The NASDAQ OMX Group, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), New York Stock Exchange, Inc., Russell or S&P Dow Jones Indices LLC. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE nor NAREIT makes any warranty regarding the FTSE NAREIT Equity REITS Index, FTSE NAREIT All Residential Capped Index or FTSE NAREIT All Mortgage Capped Index; all rights vest in NAREIT. Neither FTSE nor NAREIT makes any warranty regarding the FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index, FTSE EPRA/NAREIT Developed Europe Index or FTSE EPRA/NAREIT Global REIT Index; all rights vest in FTSE, NAREIT and EPRA.“FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2021 BlackRock, Inc. All rights reserved. iSHARES and BLACKROCK are registered trademarks of BlackRock, Inc., or its subsidiaries. All other marks are the property of their respective owners.
ICRMH0421U/S-1620308"
