ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|AMERICAN INTL GROUP|AIG|US026874DH71|026874DH7|United States|18531000|20280|20280|USD|ISHINTOP|3/22/2016|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DK01|026874DK0|United States|6958000|7843|7843|USD|ISHINTOP|3/26/2018|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DR53|026874DR5|United States|12621000|13646|13646|USD|ISHINTOP|5/11/2020|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DC84|026874DC8|United States|13479000|15149|15149|USD|ISHINTOP|1/15/2015|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DA29||United States|20831000|25776|25776|USD|ISHINTOP|7/16/2014|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DF16||United States|8354000|10745|10745|USD|ISHINTOP|7/10/2015|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DL83|026874DL8|United States|10131000|13021|13021|USD|ISHINTOP|3/26/2018|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DP97|026874DP9|United States|11570000|14296|14296|USD|ISHINTOP|5/11/2020|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DB02|026874DB0|United States|9665000|12084|12084|USD|ISHINTOP|1/15/2015|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAF93||United States|3654000|3742|3742|USD|ISHINTOP|1/14/2020|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAH59|00914AAH5|United States|11947000|12669|12669|USD|ISHINTOP|6/24/2020|
12/30/2021|AIR LEASE CORPORATION|AL|US00914AAJ16||United States|13878000|14437|14437|USD|ISHINTOP|8/17/2020|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAB89|00914AAB8|United States|9612000|10244|10244|USD|ISHINTOP|5/23/2019|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAM45|00914AAM4|United States|16041000|15967|15967|USD|ISHINTOP|5/24/2021|
12/30/2021|AIR LEASE CORPORATION|AL|US00914AAK88||United States|7854000|8024|8024|USD|ISHINTOP|11/24/2020|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBJ81|02005NBJ8|United States|879000|1000|1000|USD|ISHINTOP|4/8/2020|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBP42|02005NBP4|United States|14671000|14623|14623|USD|ISHINTOP|11/2/2021|
12/30/2021|ALLY FINANCIAL INC|ALLY|US36186CBY84||United States|18562000|26444|26444|USD|ISHINTOP|12/31/2008|
12/30/2021|ANTHEM INC|ANTM|US036752AJ29|036752AJ2|United States|2015000|2096|2096|USD|ISHINTOP|9/9/2019|
12/30/2021|ANTHEM INC|ANTM|US036752AR45||United States|11393000|11430|11430|USD|ISHINTOP|3/17/2021|
12/30/2021|ANTHEM INC|ANTM|US036752AB92|036752AB9|United States|12881000|14141|14141|USD|ISHINTOP|11/21/2017|
12/30/2021|ANTHEM INC|ANTM|US036752AG89|036752AG8|United States|19808000|22291|22291|USD|ISHINTOP|3/2/2018|
12/30/2021|ANTHEM INC|ANTM|US036752AL74|036752AL7|United States|12672000|13363|13363|USD|ISHINTOP|9/9/2019|
12/30/2021|ANTHEM INC|ANTM|US036752AN31|036752AN3|United States|14826000|14839|14839|USD|ISHINTOP|5/5/2020|
12/30/2021|ANTHEM INC|ANTM|US036752AP88||United States|9437000|9703|9703|USD|ISHINTOP|3/17/2021|
12/30/2021|ANTHEM INC|ANTM|US94973VAY39|94973VAY3|United States|10180000|12685|12685|USD|ISHINTOP|5/7/2012|
12/30/2021|ANTHEM INC|ANTM|US94973VBB27||United States|10514000|13321|13321|USD|ISHINTOP|9/10/2012|
12/30/2021|ANTHEM INC|ANTM|US94973VBK26|94973VBK2|United States|9802000|12445|12445|USD|ISHINTOP|8/12/2014|
12/30/2021|ANTHEM INC|ANTM|US036752AD58|036752AD5|United States|12079000|14810|14810|USD|ISHINTOP|11/21/2017|
12/30/2021|ANTHEM INC|ANTM|US036752AH62|036752AH6|United States|9983000|12654|12654|USD|ISHINTOP|3/2/2018|
12/30/2021|ANTHEM INC|ANTM|US036752AK91|036752AK9|United States|8827000|9941|9941|USD|ISHINTOP|9/9/2019|
12/30/2021|ANTHEM INC|ANTM|US036752AM57|036752AM5|United States|10627000|10937|10937|USD|ISHINTOP|5/5/2020|
12/30/2021|ANTHEM INC|ANTM|US036752AS28||United States|12737000|14276|14276|USD|ISHINTOP|3/17/2021|
12/30/2021|AUSTRALIA AND NEW ZEALAND BANKING MTN|ANZ|US05253JAL52||Australia|4177000|4553|4553|USD|ISHINTOP|11/16/2015|
12/30/2021|AON CORP|AON|US037389BC65|037389BC6|United States|6300000|6940|6940|USD|ISHINTOP|5/2/2019|
12/30/2021|AON CORP|AON|US037389BE22|037389BE2|United States|17917000|18537|18537|USD|ISHINTOP|5/15/2020|
12/30/2021|ALEXANDRIA REAL ESTATE EQUITIES IN|ARE|US015271AR09|015271AR0|United States|6815000|7453|7453|USD|ISHINTOP|7/15/2019|
12/30/2021|ALEXANDRIA REAL ESTATE EQUITIES IN|ARE|US015271AW93|015271AW9|United States|7667000|7382|7382|USD|ISHINTOP|2/18/2021|
12/30/2021|ALEXANDRIA REAL ESTATE EQUITIES IN|ARE|US015271AV11|015271AV1|United States|9634000|9126|9126|USD|ISHINTOP|8/5/2020|
12/30/2021|ALEXANDRIA REAL ESTATE EQUITIES IN|ARE|US015271AX76|015271AX7|United States|9678000|9629|9629|USD|ISHINTOP|2/18/2021|
12/30/2021|ARES CAPITAL CORPORATION|ARCC|US04010LAY92|04010LAY9|United States|14452000|15145|15145|USD|ISHINTOP|1/15/2020|
12/30/2021|ARES CAPITAL CORPORATION|ARCC|US04010LAZ67|04010LAZ6|United States|11694000|12540|12540|USD|ISHINTOP|7/15/2020|
12/30/2021|ARES CAPITAL CORPORATION|ARCC|US04010LBA08|04010LBA0|United States|11286000|11242|11242|USD|ISHINTOP|1/13/2021|
12/30/2021|ARES CAPITAL CORPORATION|ARCC|US04010LBB80|04010LBB8|United States|17654000|17590|17590|USD|ISHINTOP|6/10/2021|
12/30/2021|AMERICAN EXPRESS COMPANY|AXP|US025816CA56|025816CA5|United States|7051000|7793|7793|USD|ISHINTOP|11/6/2018|
12/30/2021|AMERICAN EXPRESS COMPANY|AXP|US025816CF44|025816CF4|United States|16907000|17971|17971|USD|ISHINTOP|5/20/2019|
12/30/2021|AMERICAN EXPRESS COMPANY|AXP|US025816CM94|025816CM9|United States|15288000|15372|15372|USD|ISHINTOP|11/4/2021|
12/30/2021|AMERICAN EXPRESS COMPANY   144A|AXP|US025816CN77|025816CN7|United States|20174000|21716|21716|USD|ISHINTOP|11/30/2021|
12/30/2021|AMERICAN EXPRESS CO|AXP|US025816BF52|025816BF5|United States|11011000|13029|13029|USD|ISHINTOP|2/26/2013|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFM69||United States|16185000|17574|17574|USD|ISHINTOP|1/22/2015|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFP90|06051GFP9|United States|17464000|18825|18825|USD|ISHINTOP|4/21/2015|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFS30||United States|12800000|14094|14094|USD|ISHINTOP|7/30/2015|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GGZ63|06051GGZ6|United States|16709000|17825|17825|USD|ISHINTOP|1/23/2018|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHY89||United States|15927000|16262|16262|USD|ISHINTOP|2/13/2020|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFU85|06051GFU8|United States|14528000|16209|16209|USD|ISHINTOP|3/3/2016|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GFX25||United States|18216000|19712|19712|USD|ISHINTOP|4/19/2016|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJD25||United States|22800000|22569|22569|USD|ISHINTOP|6/19/2020|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFL86||United States|15330000|17040|17040|USD|ISHINTOP|10/22/2014|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJK67||United States|15052000|14795|14795|USD|ISHINTOP|10/21/2020|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GJQ38||United States|21105000|21055|21055|USD|ISHINTOP|3/11/2021|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHT94||United States|21780000|23431|23431|USD|ISHINTOP|4/23/2019|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GJS93||United States|45286000|45255|45255|USD|ISHINTOP|4/22/2021|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GGA13|06051GGA1|United States|18074000|19339|19339|USD|ISHINTOP|10/21/2016|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GGC78|06051GGC7|United States|15522000|17047|17047|USD|ISHINTOP|11/25/2016|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GGF00||United States|20749000|22825|22825|USD|ISHINTOP|1/20/2017|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GGL77||United States|14514000|15807|15807|USD|ISHINTOP|4/24/2017|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GGR48||United States|14871000|16237|16237|USD|ISHINTOP|7/21/2017|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GHD43|06051GHD4|United States|48895000|52341|52341|USD|ISHINTOP|5/22/2018|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHG73|06051GHG7|United States|19330000|21411|21411|USD|ISHINTOP|3/5/2018|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJZ37|06051GJZ3|United States|24743000|24533|24533|USD|ISHINTOP|6/14/2021|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GHM42||United States|26483000|30048|30048|USD|ISHINTOP|7/23/2018|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHQ55|06051GHQ5|United States|24206000|27069|27069|USD|ISHINTOP|2/7/2019|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GHV41|06051GHV4|United States|19372000|20685|20685|USD|ISHINTOP|7/23/2019|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHX07|06051GHX0|United States|15701000|16299|16299|USD|ISHINTOP|10/22/2019|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHZ54|06051GHZ5|United States|27207000|27531|27531|USD|ISHINTOP|2/13/2020|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJB68|06051GJB6|United States|25039000|25417|25417|USD|ISHINTOP|4/29/2020|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJF72||United States|20826000|20138|20138|USD|ISHINTOP|7/23/2020|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJL41||United States|19137000|18407|18407|USD|ISHINTOP|10/21/2020|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GJP54||United States|17143000|17500|17500|USD|ISHINTOP|3/11/2021|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GJT76||United States|36600000|37343|37343|USD|ISHINTOP|4/22/2021|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GKA66|06051GKA6|United States|29517000|29247|29247|USD|ISHINTOP|7/21/2021|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GKD06|06051GKD0|United States|28304000|28545|28545|USD|ISHINTOP|10/20/2021|
12/30/2021|BANK OF AMERICA CORP|BAC|US06050TJZ66||United States|11332000|15664|15664|USD|ISHINTOP|10/26/2006|
12/30/2021|BANK OF AMERICA CORP|BAC|US59022CAJ27||United States|17090000|23381|23381|USD|ISHINTOP|1/29/2007|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GGM50||United States|15794000|18532|18532|USD|ISHINTOP|4/24/2017|
12/30/2021|BANK OF AMERICA CORP|BAC|US59023VAA89||United States|15311000|23978|23978|USD|ISHINTOP|5/14/2008|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHU67|06051GHU6|United States|12207000|14051|14051|USD|ISHINTOP|4/23/2019|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJE08||United States|44778000|42984|42984|USD|ISHINTOP|6/19/2020|
12/30/2021|BANK OF AMERICA CORPORATION MTN|BAC|US06051GEN51||United States|12894000|18561|18561|USD|ISHINTOP|2/7/2012|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GJW06||United States|29494000|31030|31030|USD|ISHINTOP|4/22/2021|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFC87|06051GFC8|United States|17355000|22957|22957|USD|ISHINTOP|1/21/2014|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GGG82||United States|16836000|21294|21294|USD|ISHINTOP|1/20/2017|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHA04|06051GHA0|United States|10872000|12811|12811|USD|ISHINTOP|1/23/2018|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHS12|06051GHS1|United States|23529000|29371|29371|USD|ISHINTOP|3/15/2019|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJA85|06051GJA8|United States|42745000|51796|51796|USD|ISHINTOP|3/20/2020|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJM24|06051GJM2|United States|5085000|4996|4996|USD|ISHINTOP|10/21/2020|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GJN07||United States|9865000|10958|10958|USD|ISHINTOP|3/11/2021|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GKB40|06051GKB4|United States|20527000|20849|20849|USD|ISHINTOP|7/21/2021|
12/30/2021|BLACKSTONE PRIVATE CREDIT FUND 144A|BCRED|US09261HAC16|09261HAC1|United States|5220000|5130|5130|USD|ISHINTOP|9/15/2021|
12/30/2021|BLACKSTONE PRIVATE CREDIT FUND 144A|BCRED|US09261HAJ68|09261HAJ6|United States|21547000|21639|21639|USD|ISHINTOP|11/22/2021|
12/30/2021|BRIGHTHOUSE FINANCIAL INC|BHF|US10922NAC74|10922NAC7|United States|50000|54|54|USD|ISHINTOP|4/25/2018|
12/30/2021|BRIGHTHOUSE FINANCIAL INC|BHF|US10922NAF06|10922NAF0|United States|8019000|8792|8792|USD|ISHINTOP|4/25/2018|
12/30/2021|BANK OF NEW YORK MELLON CORP MTN|BK|US06406HDA41|06406HDA4|United States|6410000|6796|6796|USD|ISHINTOP|2/24/2015|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406RAN70|06406RAN7|United States|10861000|10968|10968|USD|ISHINTOP|4/24/2020|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406FAC77||United States|6486000|6830|6830|USD|ISHINTOP|5/2/2016|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406FAE34||United States|9458000|9912|9912|USD|ISHINTOP|8/16/2016|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406RAD98|06406RAD9|United States|9229000|9954|9954|USD|ISHINTOP|5/16/2017|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406RAF47||United States|8975000|9871|9871|USD|ISHINTOP|1/29/2018|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406RAH03||United States|9585000|10812|10812|USD|ISHINTOP|4/30/2018|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406YAA01||United States|6359000|6927|6927|USD|ISHINTOP|8/23/2017|
12/30/2021|BERKSHIRE HATHAWAY INC|BRK|US084670BS67||United States|21187000|22865|22865|USD|ISHINTOP|3/15/2016|
12/30/2021|BERKSHIRE HATHAWAY FINANCE CORP|BRK|US084664CW92|084664CW9|United States|7801000|7455|7455|USD|ISHINTOP|10/15/2020|
12/30/2021|BERKSHIRE HATHAWAY FINANCE CORP|BRK|US084664BL47|084664BL4|United States|6944000|9966|9966|USD|ISHINTOP|1/13/2010|
12/30/2021|BERKSHIRE HATHAWAY INC|BRK|US084670BK32||United States|12545000|15648|15648|USD|ISHINTOP|2/11/2013|
12/30/2021|BERKSHIRE HATHAWAY FINANCE CORP|BRK|US084664CQ25|084664CQ2|United States|25108000|30790|30790|USD|ISHINTOP|8/15/2018|
12/30/2021|BERKSHIRE HATHAWAY FINANCE CORP|BRK|US084664CR08|084664CR0|United States|18391000|22865|22865|USD|ISHINTOP|1/11/2019|
12/30/2021|BERKSHIRE HATHAWAY FINANCE CORP|BRK|US084664CV10||United States|19672000|19394|19394|USD|ISHINTOP|10/15/2020|
12/30/2021|BERKSHIRE HATHAWAY FINANCE CORP|BRK|US084664CX75|084664CX7|United States|8144000|7587|7587|USD|ISHINTOP|1/15/2021|
12/30/2021|BRIXMOR OPERATING PARTNERSHIP LP|BRX|US11120VAH69|11120VAH6|United States|10086000|11227|11227|USD|ISHINTOP|5/10/2019|
12/30/2021|BRIXMOR OPERATING PARTNERSHIP LP|BRX|US11120VAJ26|11120VAJ2|United States|4611000|5163|5163|USD|ISHINTOP|6/10/2020|
12/30/2021|BLACKSTONE SECURED LENDING FUND|BXSL|US09261LAC28|09261LAC2|United States|8239000|8722|8722|USD|ISHINTOP|7/6/2021|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RAZ73|10112RAZ7|United States|5338000|5669|5669|USD|ISHINTOP|12/4/2017|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RAX26|10112RAX2|United States|8335000|9054|9054|USD|ISHINTOP|1/20/2016|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RAY09|10112RAY0|United States|9533000|9966|9966|USD|ISHINTOP|8/17/2016|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RBA14|10112RBA1|United States|8424000|9580|9580|USD|ISHINTOP|11/28/2018|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RBB96|10112RBB9|United States|6687000|7103|7103|USD|ISHINTOP|6/21/2019|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RBD52|10112RBD5|United States|7458000|7894|7894|USD|ISHINTOP|5/5/2020|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RBE36|10112RBE3|United States|6098000|6097|6097|USD|ISHINTOP|3/16/2021|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RBF01|10112RBF0|United States|18834000|18394|18394|USD|ISHINTOP|9/29/2021|
12/30/2021|CITIGROUP INC|C|US172967JL61||United States|9924000|10684|10684|USD|ISHINTOP|3/26/2015|
12/30/2021|CITIGROUP INC|C|US172967JP75|172967JP7|United States|13714000|14653|14653|USD|ISHINTOP|4/27/2015|
12/30/2021|CITIGROUP INC|C|US172967JT97||United States|23310000|25403|25403|USD|ISHINTOP|6/10/2015|
12/30/2021|CITIGROUP INC|C|US172967HB08|172967HB0|United States|16426000|18841|18841|USD|ISHINTOP|9/13/2013|
12/30/2021|CITIGROUP INC|C|US172967KG57||United States|19098000|20944|20944|USD|ISHINTOP|1/12/2016|
12/30/2021|CITIGROUP INC|C|US172967KJ96||United States|17739000|19794|19794|USD|ISHINTOP|3/9/2016|
12/30/2021|CITIGROUP INC|C|US172967MQ12|172967MQ1|United States|34919000|36855|36855|USD|ISHINTOP|4/8/2020|
12/30/2021|CITIGROUP INC|C|US172967KN09|172967KN0|United States|19600000|21151|21151|USD|ISHINTOP|5/2/2016|
12/30/2021|CITIGROUP INC|C|US172967KY63|172967KY6|United States|29586000|31516|31516|USD|ISHINTOP|10/21/2016|
12/30/2021|CITIGROUP INC|C|US172967JC62||United States|7702000|8544|8544|USD|ISHINTOP|11/20/2014|
12/30/2021|CITIGROUP INC|C|US17327CAM55||United States|22292000|21816|21816|USD|ISHINTOP|1/28/2021|
12/30/2021|CITIGROUP INC|C|US172967NA50||United States|24436000|24022|24022|USD|ISHINTOP|6/9/2021|
12/30/2021|CITIGROUP INC|C|US172967KA87|172967KA8|United States|35806000|40290|40290|USD|ISHINTOP|9/29/2015|
12/30/2021|CITIGROUP INC|C|US172967LD18|172967LD1|United States|27130000|29898|29898|USD|ISHINTOP|1/10/2017|
12/30/2021|CITIGROUP INC|C|US172967LP48|172967LP4|United States|23025000|25194|25194|USD|ISHINTOP|7/24/2017|
12/30/2021|CITIGROUP INC|C|US172967KU42|172967KU4|United States|19286000|21549|21549|USD|ISHINTOP|7/25/2016|
12/30/2021|CITIGROUP INC|C|US172967LS86|172967LS8|United States|19579000|21113|21113|USD|ISHINTOP|10/27/2017|
12/30/2021|CITIGROUP INC|C|US172967LW98|172967LW9|United States|21610302|23994|23994|USD|ISHINTOP|4/23/2018|
12/30/2021|CITIGROUP INC|C|US172967ME81|172967ME8|United States|26919000|30003|30003|USD|ISHINTOP|3/20/2019|
12/30/2021|CITIGROUP INC|C|US17308CC539|17308CC53|United States|18495000|19355|19355|USD|ISHINTOP|11/5/2019|
12/30/2021|CITIGROUP INC|C|US172967ML25|172967ML2|United States|22158000|22761|22761|USD|ISHINTOP|1/29/2020|
12/30/2021|CITIGROUP INC|C|US172967MP39|172967MP3|United States|37470000|43211|43211|USD|ISHINTOP|3/31/2020|
12/30/2021|CITIGROUP INC|C|US172967MS77|172967MS7|United States|36307000|36706|36706|USD|ISHINTOP|6/3/2020|
12/30/2021|CITIGROUP INC|C|US172967MY46||United States|28613000|28893|28893|USD|ISHINTOP|5/4/2021|
12/30/2021|CITIGROUP INC|C|US172967BL44||United States|11219000|14954|14954|USD|ISHINTOP|6/6/2002|
12/30/2021|CITIGROUP INC|C|US172967NE72|172967NE7|United States|8725000|8758|8758|USD|ISHINTOP|11/3/2021|
12/30/2021|CITIGROUP INC|C|US172967LU33|172967LU3|United States|11459000|13178|13178|USD|ISHINTOP|1/24/2018|
12/30/2021|CITIGROUP INC|C|US172967EW71||United States|17595000|30446|30446|USD|ISHINTOP|7/23/2009|
12/30/2021|CITIGROUP INC|C|US172967MM08||United States|12128000|16139|16139|USD|ISHINTOP|3/26/2020|
12/30/2021|CITIGROUP INC|C|US172967FX46|172967FX4|United States|11024000|15838|15838|USD|ISHINTOP|1/26/2012|
12/30/2021|CITIGROUP INC|C|US172967NF48|172967NF4|United States|16293000|16160|16160|USD|ISHINTOP|11/3/2021|
12/30/2021|CITIGROUP INC|C|US172967HA25|172967HA2|United States|10632000|16079|16079|USD|ISHINTOP|9/13/2013|
12/30/2021|CITIGROUP INC|C|US172967HS33|172967HS3|United States|10290000|13468|13468|USD|ISHINTOP|5/6/2014|
12/30/2021|CITIGROUP INC|C|US172967JU60||United States|10868000|13896|13896|USD|ISHINTOP|7/30/2015|
12/30/2021|CITIGROUP INC|C|US172967KR13|172967KR1|United States|20966000|25990|25990|USD|ISHINTOP|5/18/2016|
12/30/2021|CITIGROUP INC|C|US172967LJ87||United States|10239000|12572|12572|USD|ISHINTOP|4/25/2017|
12/30/2021|CITIGROUP INC|C|US172967MD09||United States|22759000|29743|29743|USD|ISHINTOP|7/23/2018|
12/30/2021|CHUBB INA HOLDINGS INC|CB|US00440EAS63|00440EAS6|United States|4311000|4599|4599|USD|ISHINTOP|3/16/2015|
12/30/2021|CHUBB INA HOLDINGS INC|CB|US00440EAV92|00440EAV9|United States|7274000|7841|7841|USD|ISHINTOP|11/3/2015|
12/30/2021|CHUBB INA HOLDINGS INC|CB|US171232AQ41||United States|8169000|11617|11617|USD|ISHINTOP|5/11/2007|
12/30/2021|CHUBB INA HOLDINGS INC|CB|US00440EAW75|00440EAW7|United States|8355000|10433|10433|USD|ISHINTOP|11/3/2015|
12/30/2021|CHUBB INA HOLDINGS INC|CB|US171239AJ50|171239AJ5|Switzerland|7045000|7182|7182|USD|ISHINTOP|11/18/2021|
12/30/2021|CITIZENS BANK NA|CFG|US75524KNH31|75524KNH3|United States|4520000|4642|4642|USD|ISHINTOP|4/30/2020|
12/30/2021|CITIZENS FINANCIAL GROUP INC|CFG|US174610AT28|174610AT2|United States|13536000|14386|14386|USD|ISHINTOP|4/30/2020|
12/30/2021|CME GROUP INC|CME|US12572QAG01||United States|3142000|3328|3328|USD|ISHINTOP|3/9/2015|
12/30/2021|CME GROUP INC|CME|US12572QAF28|12572QAF2|United States|10729000|14995|14995|USD|ISHINTOP|9/9/2013|
12/30/2021|CAPITAL ONE FINANCIAL CORP|COF|US14040HBG92|14040HBG9|United States|4980000|5289|5289|USD|ISHINTOP|2/5/2015|
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HBZ73|14040HBZ7|United States|7516000|8186|8186|USD|ISHINTOP|4/30/2018|
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HBJ32|14040HBJ3|United States|15439000|16866|16866|USD|ISHINTOP|10/29/2015|
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HBK05|14040HBK0|United States|17526000|19028|19028|USD|ISHINTOP|7/28/2016|
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HBN44|14040HBN4|United States|14344000|15695|15695|USD|ISHINTOP|3/9/2017|
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HCE36|14040HCE3|United States|13947000|15114|15114|USD|ISHINTOP|5/11/2020|
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HCH66||United States|15000000|14971|14971|USD|ISHINTOP|11/2/2021|
