iShares® iBonds® 2022 Term High Yield and Income ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"May 07, 2019"
Shares Outstanding,"3,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"ORACLE CORPORATION","Corporates","Fixed Income","1,034,577.09","1.39","1,034,577.09","1,015,000.00","68389XAP0","US68389XAP06","B84CSM5","101.40","United States","-","USD","0.79","0.72","1.00","Oct 15, 2022","2.50","0.78","-","0.72","0.78","0.72","USD","Oct 25, 2012","Oct 25, 2012"
"DELTA AIR LINES INC","Corporates","Fixed Income","1,011,803.61","1.35","1,011,803.61","1,000,000.00","247361ZJ0","US247361ZJ00","BDH3QZ9","100.11","United States","-","USD","0.13","3.04","1.00","Mar 15, 2022","3.63","0.20","-","2.61","0.12","2.61","USD","Mar 14, 2017","Mar 14, 2017"
"FIRSTENERGY CORPORATION","Corporates","Fixed Income","945,063.68","1.27","945,063.68","926,000.00","337932AG2","US337932AG27","BDGGZV8","100.51","United States","-","USD","0.36","2.37","1.00","Jul 15, 2022","3.35","0.52","-","1.92","0.36","1.92","USD","Jun 21, 2017","Jun 21, 2017"
"HOSPITALITY PROPERTIES TRUST","Corporates","Fixed Income","942,583.63","1.26","942,583.63","926,000.00","44106MAQ5","US44106MAQ50","B3ZD2N1","99.90","United States","-","USD","0.51","5.15","1.00","Aug 15, 2022","5.00","0.59","-","5.15","0.59","5.15","USD","Aug 16, 2012","Aug 16, 2012"
"MORGAN STANLEY","Corporates","Fixed Income","938,002.50","1.26","938,002.50","900,000.00","6174824M3","US6174824M37","B970NV7","103.41","United States","-","USD","0.82","0.76","1.00","Nov 01, 2022","4.88","0.82","-","0.76","0.82","0.76","USD","Oct 23, 2012","Oct 23, 2012"
"IHS MARKIT LTD 144A","Corporates","Fixed Income","929,047.00","1.24","929,047.00","900,000.00","44962LAA5","US44962LAA52","BDG22W6","102.41","United States","-","USD","0.58","2.08","1.00","Nov 01, 2022","5.00","0.82","-","0.86","0.57","0.86","USD","Jul 28, 2016","Jul 28, 2016"
"UNITED CONTINENTAL HOLDINGS INC","Corporates","Fixed Income","923,404.50","1.24","923,404.50","900,000.00","910047AJ8","US910047AJ87","BZ309N7","101.54","United States","-","USD","0.74","2.17","1.00","Oct 01, 2022","4.25","0.73","-","2.17","0.73","2.17","USD","Sep 29, 2017","Sep 29, 2017"
"TRANSALTA CORP","Corporates","Fixed Income","921,843.00","1.23","921,843.00","900,000.00","89346DAF4","US89346DAF42","B8BJX80","101.85","Canada","-","USD","0.62","2.34","1.00","Nov 15, 2022","4.50","0.85","-","1.50","0.61","1.50","USD","Nov 07, 2012","Nov 07, 2012"
"NETFLIX INC","Corporates","Fixed Income","914,841.91","1.23","914,841.91","900,000.00","64110LAJ5","US64110LAJ52","BZ6C9Q3","100.49","United States","-","USD","0.13","1.45","1.00","Feb 15, 2022","5.50","0.12","-","1.45","0.12","1.45","USD","Feb 05, 2015","Feb 05, 2015"
"AMERICAN AIRLINES GROUP INC 144A","Corporates","Fixed Income","913,980.69","1.22","913,980.69","908,000.00","02376RAC6","US02376RAC60","BK6J2T3","100.24","United States","-","USD","0.42","4.39","1.00","Jun 01, 2022","5.00","0.41","-","4.39","0.41","4.39","USD","May 20, 2019","May 20, 2019"
"CREDIT SUISSE GROUP FUNDING GUERNS","Corporates","Fixed Income","857,164.98","1.15","857,164.98","830,000.00","225433AH4","US225433AH43","BYVXP44","102.15","Switzerland","-","USD","0.70","0.73","1.00","Sep 15, 2022","3.80","0.69","-","0.73","0.69","0.73","USD","Sep 15, 2015","Jan 14, 2016"
"KRAFT HEINZ FOODS CO","Corporates","Fixed Income","851,936.87","1.14","851,936.87","840,000.00","50076QAZ9","US50076QAZ90","B41RF24","101.18","United States","-","USD","0.43","0.75","1.00","Jun 06, 2022","3.50","0.43","-","0.75","0.43","0.75","USD","Dec 06, 2012","Jan 14, 2013"
"WESTERN GAS PARTNERS LP","Corporates","Fixed Income","845,229.00","1.13","845,229.00","825,000.00","958254AB0","US958254AB09","B8HN8P8","100.45","United States","-","USD","0.24","3.06","1.00","Jul 01, 2022","4.00","0.49","-","2.17","0.24","2.17","USD","Jun 28, 2012","Jun 28, 2012"
"KB HOME","Corporates","Fixed Income","800,680.00","1.07","800,680.00","750,000.00","48666KAR0","US48666KAR05","B84FH72","104.55","United States","-","USD","0.69","1.01","1.00","Sep 15, 2022","7.50","0.68","-","1.01","0.68","1.01","USD","Jul 31, 2012","Jul 31, 2012"
"PACIFIC GAS AND ELECTRIC COMPANY","Corporates","Fixed Income","800,031.33","1.07","800,031.33","800,000.00","694308JE8","US694308JE87","-","99.93","United States","-","USD","0.39","1.90","1.00","Jun 16, 2022","1.75","0.45","-","1.90","0.45","1.90","USD","Jun 19, 2020","Jun 19, 2020"
"DEUTSCHE BANK AG (NEW YORK BRANCH)","Corporates","Fixed Income","794,138.62","1.06","794,138.62","775,000.00","251526BL2","US251526BL24","BZ1JRM1","102.06","Germany","-","USD","0.87","0.93","1.00","Nov 16, 2022","3.30","0.86","-","0.93","0.86","0.93","USD","Nov 16, 2017","Nov 16, 2017"
"AIR LEASE CORPORATION","Corporates","Fixed Income","765,791.33","1.03","765,791.33","750,000.00","00912XAW4","US00912XAW48","BF4SNQ1","100.79","United States","-","USD","0.41","1.03","1.00","Jul 01, 2022","2.63","0.49","-","0.72","0.41","0.72","USD","Jun 12, 2017","Jun 12, 2017"
"AT&T INC","Corporates","Fixed Income","761,503.12","1.02","761,503.12","750,000.00","00206RBN1","US00206RBN17","B8KGTH3","101.32","United States","-","USD","0.67","1.18","1.00","Dec 01, 2022","2.63","0.90","-","0.65","0.66","0.65","USD","Dec 11, 2012","Dec 11, 2012"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","742,751.80","0.99","742,751.80","720,000.00","37045XCU8","US37045XCU81","BHZQX02","101.45","United States","-","USD","0.51","0.74","1.00","Jul 08, 2022","3.55","0.51","-","0.74","0.51","0.74","USD","Apr 08, 2019","Apr 08, 2019"
"ABBVIE INC","Corporates","Fixed Income","701,575.13","0.94","701,575.13","690,000.00","00287YBM0","US00287YBM03","BK76XL2","101.42","United States","-","USD","0.88","0.69","1.00","Nov 21, 2022","2.30","0.88","-","0.69","0.88","0.69","USD","May 21, 2020","Nov 19, 2020"
"GRAPHIC PACKAGING INTERNATIONAL IN","Corporates","Fixed Income","700,957.91","0.94","700,957.91","675,000.00","38869PAL8","US38869PAL85","BRYXHL3","103.22","United States","-","USD","0.70","2.37","1.00","Nov 15, 2022","4.88","0.94","-","1.51","0.69","1.51","USD","Nov 06, 2014","Nov 06, 2014"
"COOPERATIEVE CENTRALE RAIFFEISEN-B","Corporates","Fixed Income","697,002.00","0.93","697,002.00","675,000.00","21685WDF1","US21685WDF14","B7T90V7","102.69","Netherlands","-","USD","0.85","0.79","1.00","Nov 09, 2022","3.95","0.84","-","0.79","0.84","0.79","USD","Nov 09, 2012","Nov 09, 2012"
"INTERNATIONAL LEASE FINANCE CORP","Corporates","Fixed Income","684,465.89","0.92","684,465.89","650,000.00","459745GN9","US459745GN96","B8NWVB6","103.08","United States","-","USD","0.61","0.89","1.00","Aug 15, 2022","5.88","0.61","-","0.89","0.61","0.89","USD","Aug 21, 2012","Aug 21, 2012"
"REGENCY ENERGY PARTNERS LP/REGENCY","Corporates","Fixed Income","676,294.05","0.91","676,294.05","655,000.00","75886AAQ1","US75886AAQ13","BPC1VJ1","102.00","United States","-","USD","0.49","2.29","1.00","Oct 01, 2022","5.00","0.73","-","0.98","0.49","0.98","USD","Jul 25, 2014","Jul 25, 2014"
"EATON CORPORATION","Corporates","Fixed Income","623,125.34","0.83","623,125.34","610,000.00","278062AC8","US278062AC86","BH4XWD0","101.70","United States","-","USD","0.83","0.71","1.00","Nov 02, 2022","2.75","0.83","-","0.71","0.83","0.71","USD","Nov 02, 2013","Nov 07, 2013"
"SYNCHRONY FINANCIAL","Corporates","Fixed Income","618,545.95","0.83","618,545.95","605,000.00","87165BAQ6","US87165BAQ68","BJBL220","101.00","United States","-","USD","0.48","1.07","1.00","Jul 25, 2022","2.85","0.56","-","0.77","0.48","0.77","USD","Jul 25, 2019","Jul 25, 2019"
"SEALED AIR CORPORATION 144A","Corporates","Fixed Income","598,818.73","0.80","598,818.73","584,000.00","81211KAV2","US81211KAV26","BSLMTN6","102.13","United States","-","USD","0.66","2.51","1.00","Dec 01, 2022","4.88","0.89","-","1.65","0.66","1.65","USD","Nov 24, 2014","Nov 24, 2014"
"KINDER MORGAN ENERGY PARTNERS LP","Corporates","Fixed Income","595,431.87","0.80","595,431.87","580,000.00","494550BL9","US494550BL94","B76YC20","101.34","United States","-","USD","0.41","1.91","1.00","Sep 01, 2022","3.95","0.65","-","0.71","0.41","0.71","USD","Mar 14, 2012","Mar 14, 2012"
"ALTRIA GROUP INC","Corporates","Fixed Income","594,425.57","0.80","594,425.57","580,000.00","02209SAN3","US02209SAN36","B8JZ904","101.36","United States","-","USD","0.60","0.59","1.00","Aug 09, 2022","2.85","0.60","-","0.59","0.60","0.59","USD","Aug 09, 2012","Aug 09, 2012"
"OXFORD FINANCE LLC / OXFORD FINANC 144A","Corporates","Fixed Income","587,570.10","0.79","587,570.10","585,000.00","69145LAA2","US69145LAA26","-","100.16","United States","-","USD","0.08","6.20","1.00","Dec 15, 2022","6.38","0.91","-","4.27","0.08","4.27","USD","Dec 19, 2017","Dec 19, 2017"
"ADANI ABBOT POINT TERMINAL PTY LTD 144A","Corporates","Fixed Income","579,590.50","0.78","579,590.50","600,000.00","00653GAB0","US00653GAB05","BF7J6G2","96.41","Australia","-","USD","0.94","8.42","1.00","Dec 15, 2022","4.45","0.91","-","8.42","0.91","8.42","USD","Dec 11, 2017","Dec 11, 2017"
"SYMANTEC CORP","Corporates","Fixed Income","575,304.17","0.77","575,304.17","570,000.00","871503AK4","US871503AK44","B83W5X6","100.76","United States","-","USD","0.20","2.27","1.00","Jun 15, 2022","3.95","0.45","-","0.27","0.21","0.27","USD","Jun 14, 2012","Jun 14, 2012"
"KROGER CO","Corporates","Fixed Income","567,524.50","0.76","567,524.50","555,000.00","501044DH1","US501044DH11","BF347B3","101.09","United States","-","USD","0.49","0.92","1.00","Aug 01, 2022","2.80","0.57","-","0.61","0.49","0.61","USD","Jul 24, 2017","Jul 24, 2017"
"WILLIAMS COMPANIES INC","Corporates","Fixed Income","546,869.27","0.73","546,869.27","535,000.00","96950FAJ3","US96950FAJ30","B6ZZMP0","100.95","United States","-","USD","0.37","1.80","1.00","Aug 15, 2022","3.35","0.61","-","0.78","0.37","0.78","USD","Aug 14, 2012","Aug 14, 2012"
"CITIGROUP INC","Corporates","Fixed Income","533,939.12","0.72","533,939.12","515,000.00","172967GK1","US172967GK16","B8RC822","101.99","United States","-","USD","0.57","0.63","1.00","Jul 30, 2022","4.05","0.57","-","0.63","0.57","0.63","USD","Feb 08, 2013","Feb 08, 2013"
"GENERAL ELECTRIC CAPITAL CORP","Corporates","Fixed Income","513,267.50","0.69","513,267.50","500,000.00","36962G6F6","US36962G6F61","B74Y084","101.66","United States","-","USD","0.68","0.72","1.00","Sep 07, 2022","3.15","0.67","-","0.72","0.67","0.72","USD","Sep 07, 2012","Sep 07, 2012"
"ABBVIE INC","Corporates","Fixed Income","511,495.28","0.68","511,495.28","500,000.00","00287YAL3","US00287YAL39","BD035B5","101.86","United States","-","USD","0.84","0.70","1.00","Nov 06, 2022","2.90","0.84","-","0.70","0.84","0.70","USD","May 06, 2013","Aug 05, 2013"
"COOKE OMEGA INVESTMENTS INC 144A","Corporates","Fixed Income","511,213.89","0.68","511,213.89","500,000.00","21627UAA0","US21627UAA07","BDVNKD1","101.86","Canada","-","USD","0.45","6.45","1.00","Dec 15, 2022","8.50","0.91","-","4.31","0.45","4.31","USD","Dec 19, 2017","Dec 19, 2017"
"CVS HEALTH CORP","Corporates","Fixed Income","492,884.53","0.66","492,884.53","480,000.00","126650CK4","US126650CK42","BYPFCL2","101.12","United States","-","USD","0.38","1.46","1.00","Jul 20, 2022","3.50","0.54","-","0.60","0.38","0.60","USD","Jul 20, 2015","Jul 20, 2015"
"ONEOK PARTNERS LP","Corporates","Fixed Income","490,030.80","0.66","490,030.80","480,000.00","68268NAJ2","US68268NAJ28","B8QBB21","101.25","United States","-","USD","0.49","1.69","1.00","Oct 01, 2022","3.38","0.74","-","0.87","0.49","0.87","USD","Sep 13, 2012","Sep 13, 2012"
"SYNOVUS FINANCIAL CORP.","Corporates","Fixed Income","484,936.21","0.65","484,936.21","475,000.00","87161CAL9","US87161CAL90","BD58827","101.57","United States","-","USD","0.74","1.22","1.00","Nov 01, 2022","3.13","0.82","-","1.02","0.74","1.02","USD","Nov 01, 2017","Nov 01, 2017"
"T-MOBILE USA INC","Corporates","Fixed Income","471,739.92","0.63","471,739.92","465,000.00","87264AAR6","US87264AAR68","BYZNV20","100.61","United States","-","USD","0.21","1.88","1.00","Apr 15, 2022","4.00","0.29","-","1.07","0.21","1.07","USD","Mar 16, 2017","Mar 16, 2017"
"GILEAD SCIENCES INC","Corporates","Fixed Income","460,869.00","0.62","460,869.00","450,000.00","375558BC6","US375558BC64","BYMYP57","101.33","United States","-","USD","0.49","1.24","1.00","Sep 01, 2022","3.25","0.65","-","0.58","0.49","0.58","USD","Sep 14, 2015","Sep 14, 2015"
"ANTHEM INC","Corporates","Fixed Income","459,714.75","0.62","459,714.75","450,000.00","036752AF0","US036752AF07","BFXCMQ7","101.91","United States","-","USD","0.83","0.85","1.00","Dec 01, 2022","2.95","0.91","-","0.64","0.82","0.64","USD","Nov 21, 2017","Nov 21, 2017"
"DCP MIDSTREAM OPERATING LP","Corporates","Fixed Income","444,432.62","0.60","444,432.62","439,000.00","23311VAB3","US23311VAB36","B7RRM84","100.00","United States","-","USD","0.13","4.89","1.00","Apr 01, 2022","4.95","0.24","-","4.73","0.08","4.73","USD","Mar 13, 2012","Mar 13, 2012"
"EBAY INC","Corporates","Fixed Income","442,677.31","0.59","442,677.31","435,000.00","278642AE3","US278642AE34","B833XK2","100.57","United States","-","USD","0.28","1.54","1.00","Jul 15, 2022","2.60","0.53","-","0.62","0.28","0.62","USD","Jul 24, 2012","Jul 24, 2012"
"ROYAL BANK OF SCOTLAND GROUP PLC","Corporates","Fixed Income","440,379.33","0.59","440,379.33","420,000.00","780099CE5","US780099CE50","B9052M3","104.58","United Kingdom","-","USD","0.94","1.29","1.00","Dec 15, 2022","6.13","0.94","-","1.29","0.94","1.29","USD","Dec 04, 2012","Dec 04, 2012"
"FORD MOTOR CREDIT COMPANY LLC","Corporates","Fixed Income","433,157.17","0.58","433,157.17","425,000.00","345397ZU0","US345397ZU05","BK4TK35","101.36","United States","-","USD","0.83","1.70","1.00","Nov 01, 2022","3.35","0.82","-","1.70","0.82","1.70","USD","Aug 01, 2019","Aug 01, 2019"
"CVS HEALTH CORP","Corporates","Fixed Income","431,898.46","0.58","431,898.46","425,000.00","126650BZ2","US126650BZ20","B90QJ25","101.39","United States","-","USD","0.66","1.22","1.00","Dec 01, 2022","2.75","0.90","-","0.65","0.66","0.65","USD","Nov 29, 2012","Nov 29, 2012"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","419,307.70","0.56","419,307.70","415,000.00","37045XBY1","US37045XBY13","BF5CP11","101.04","United States","-","USD","0.41","1.06","1.00","Jun 30, 2022","3.15","0.50","-","0.65","0.42","0.65","USD","Jun 30, 2017","Jun 30, 2017"
"AETNA INC","Corporates","Fixed Income","406,621.56","0.54","406,621.56","400,000.00","008117AP8","US008117AP87","B8L7F66","101.30","United States","-","USD","0.62","1.24","1.00","Nov 15, 2022","2.75","0.86","-","0.64","0.61","0.64","USD","Nov 07, 2012","Nov 07, 2012"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","389,132.01","0.52","389,132.01","385,000.00","37045XAW6","US37045XAW65","BYVDTM0","100.30","United States","-","USD","0.11","2.34","1.00","Apr 10, 2022","3.45","0.27","-","0.68","0.11","0.68","USD","Apr 10, 2015","Apr 10, 2015"
"HEWLETT PACKARD ENTERPRISE CO","Corporates","Fixed Income","387,022.08","0.52","387,022.08","375,000.00","42824CAN9","US42824CAN92","BYXLJZ5","102.28","United States","-","USD","0.61","1.48","1.00","Oct 15, 2022","4.40","0.77","-","0.72","0.61","0.72","USD","Oct 15, 2016","Dec 30, 2016"
"VMWARE INC","Corporates","Fixed Income","363,407.39","0.49","363,407.39","355,000.00","928563AB1","US928563AB16","BDT5LB4","101.30","United States","-","USD","0.55","0.90","1.00","Aug 21, 2022","2.95","0.63","-","0.60","0.55","0.60","USD","Aug 21, 2017","Aug 21, 2017"
"TELEFONAKTIEBOLAGET LM ERICSSON","Corporates","Fixed Income","361,945.50","0.48","361,945.50","356,000.00","294829AA4","US294829AA48","B83QNW3","101.14","Sweden","-","USD","0.37","1.04","1.00","May 15, 2022","4.13","0.37","-","1.04","0.37","1.04","USD","May 09, 2012","May 09, 2012"
"MONDELEZ INTERNATIONAL INC","Corporates","Fixed Income","356,361.42","0.48","356,361.42","355,000.00","609207AV7","US609207AV77","-","100.07","United States","-","USD","0.50","0.48","1.00","Jul 01, 2022","0.63","0.50","-","0.48","0.50","0.48","USD","Jul 02, 2020","Jul 02, 2020"
"LENNAR CORP","Corporates","Fixed Income","355,339.46","0.48","355,339.46","345,000.00","526057BN3","US526057BN32","BDV82C9","102.39","United States","-","USD","0.62","1.96","1.00","Nov 15, 2022","4.75","0.85","-","0.88","0.61","0.88","USD","May 15, 2013","Sep 05, 2013"
"RYDER SYSTEM INC MTN","Corporates","Fixed Income","336,162.20","0.45","336,162.20","330,000.00","78355HKF5","US78355HKF54","BF7TY13","101.03","United States","-","USD","0.58","0.94","1.00","Sep 01, 2022","2.50","0.66","-","0.72","0.58","0.72","USD","Aug 08, 2017","Aug 08, 2017"
"ADVANCED MICRO DEVICES INC","Corporates","Fixed Income","329,197.59","0.44","329,197.59","308,000.00","007903AX5","US007903AX53","BBFKKG7","104.05","United States","-","USD","0.60","0.96","1.00","Aug 15, 2022","7.50","0.60","-","0.96","0.60","0.96","USD","Feb 15, 2013","Jun 07, 2013"
"XEROX CORPORATION","Corporates","Fixed Income","328,961.86","0.44","328,961.86","324,000.00","984121CP6","US984121CP65","BDT86Z2","100.33","United States","-","USD","0.65","2.73","1.00","Mar 17, 2022","4.07","0.64","-","2.73","0.64","2.73","USD","Sep 15, 2017","Sep 19, 2017"
"NAVIOS MARITIME HOLDINGS INC 144A","Corporates","Fixed Income","307,553.08","0.41","307,553.08","300,000.00","639365AG0","US639365AG06","BGLKMJ3","99.12","Greece","-","USD","0.05","29.34","1.00","Jan 15, 2022","7.38","0.03","-","29.34","0.03","29.34","USD","Nov 29, 2013","Nov 29, 2013"
"EXELON CORPORATION","Corporates","Fixed Income","304,592.18","0.41","304,592.18","301,000.00","30161NAW1","US30161NAW11","BYQ1XT4","100.90","United States","-","USD","0.33","1.31","1.00","Jun 01, 2022","3.50","0.41","-","0.78","0.33","0.78","USD","Mar 01, 2017","Apr 03, 2017"
"DTE ENERGY COMPANY","Corporates","Fixed Income","299,939.00","0.40","299,939.00","300,000.00","233331BH9","US233331BH98","-","99.89","United States","-","USD","0.83","0.68","1.00","Nov 01, 2022","0.55","0.83","-","0.68","0.83","0.68","USD","Oct 07, 2020","Oct 07, 2020"
"MOUNTAIN PROVINCE DIAMONDS INC. 144A","Corporates","Fixed Income","287,562.83","0.39","287,562.83","308,000.00","62426EAA3","US62426EAA38","BZ16391","93.01","Canada","-","USD","0.93","16.17","1.00","Dec 15, 2022","8.00","0.87","-","16.17","0.87","16.17","USD","Dec 11, 2017","Dec 11, 2017"
"TRANSCANADA PIPELINES LIMITED","Corporates","Fixed Income","285,674.67","0.38","285,674.67","280,000.00","893526DM2","US893526DM20","B83D476","100.99","Canada","-","USD","0.58","0.80","1.00","Aug 01, 2022","2.50","0.57","-","0.80","0.57","0.80","USD","Aug 02, 2012","Aug 02, 2012"
"BIOGEN INC","Corporates","Fixed Income","283,567.24","0.38","283,567.24","275,000.00","09062XAE3","US09062XAE31","BYQC6K9","102.05","United States","-","USD","0.70","0.71","1.00","Sep 15, 2022","3.63","0.69","-","0.71","0.69","0.71","USD","Sep 15, 2015","Sep 15, 2015"
"DUKE ENERGY CORP","Corporates","Fixed Income","280,698.61","0.38","280,698.61","275,000.00","26441CAJ4","US26441CAJ45","B84LGT5","100.92","United States","-","USD","0.37","1.56","1.00","Aug 15, 2022","3.05","0.61","-","0.57","0.37","0.57","USD","Aug 16, 2012","Aug 16, 2012"
"AT&T INC","Corporates","Fixed Income","267,149.12","0.36","267,149.12","265,000.00","00206RCM2","US00206RCM25","BX2KBC7","100.81","United States","-","USD","0.33","1.37","1.00","Jun 30, 2022","3.00","0.50","-","0.56","0.33","0.56","USD","May 04, 2015","May 04, 2015"
"FORD MOTOR CREDIT COMPANY LLC MTN","Corporates","Fixed Income","265,910.67","0.36","265,910.67","260,000.00","34540XAB9","US34540XAB91","-","101.44","United States","-","USD","0.76","1.64","1.00","Oct 07, 2022","3.55","0.75","-","1.64","0.75","1.64","USD","Sep 26, 2019","Sep 26, 2019"
"DUKE ENERGY CORP","Corporates","Fixed Income","259,813.55","0.35","259,813.55","255,000.00","26441CAW5","US26441CAW55","BF46ZB4","100.98","United States","-","USD","0.53","0.82","1.00","Aug 15, 2022","2.40","0.61","-","0.57","0.53","0.57","USD","Aug 10, 2017","Aug 10, 2017"
"FORD MOTOR CREDIT COMPANY LLC","Corporates","Fixed Income","257,690.90","0.35","257,690.90","250,000.00","345397WF6","US345397WF64","B8L4S57","101.88","United States","-","USD","0.71","1.60","1.00","Sep 20, 2022","4.25","0.70","-","1.60","0.70","1.60","USD","Sep 25, 2012","Sep 25, 2012"
"WALGREEN CO","Corporates","Fixed Income","256,509.44","0.34","256,509.44","250,000.00","931422AH2","US931422AH23","B8QB7D4","101.69","United States","-","USD","0.70","0.69","1.00","Sep 15, 2022","3.10","0.70","-","0.69","0.70","0.69","USD","Sep 13, 2012","Sep 13, 2012"
"MOSAIC CO","Corporates","Fixed Income","245,782.27","0.33","245,782.27","240,000.00","61945CAF0","US61945CAF05","BD5W7Y4","101.99","United States","-","USD","0.78","0.95","1.00","Nov 15, 2022","3.25","0.86","-","0.71","0.78","0.71","USD","Nov 13, 2017","Nov 13, 2017"
"RUBY PIPELINE LLC 144A","Corporates","Fixed Income","239,472.55","0.32","239,472.55","259,091.00","781172AB7","US781172AB79","B795NB6","90.43","United States","-","USD","0.25","50.00","1.00","Apr 01, 2022","8.00","0.21","-","50.00","0.21","50.00","USD","Feb 15, 2012","Feb 15, 2012"
"CVS HEALTH CORP","Corporates","Fixed Income","236,959.42","0.32","236,959.42","230,000.00","126650CQ1","US126650CQ12","BD3JDL6","102.63","United States","-","USD","0.66","1.84","1.00","Dec 01, 2022","4.75","0.90","-","0.79","0.66","0.79","USD","Jun 01, 2016","Jun 07, 2016"
"ENBRIDGE INC","Corporates","Fixed Income","235,451.51","0.32","235,451.51","230,000.00","29250NAQ8","US29250NAQ88","BF5CKV6","101.03","Canada","-","USD","0.45","0.97","1.00","Jul 15, 2022","2.90","0.53","-","0.63","0.44","0.63","USD","Jul 07, 2017","Jul 07, 2017"
"MCCORMICK & COMPANY INCORPORATED","Corporates","Fixed Income","234,935.80","0.31","234,935.80","230,000.00","579780AL1","US579780AL12","BF53JH8","101.13","United States","-","USD","0.53","0.88","1.00","Aug 15, 2022","2.70","0.61","-","0.60","0.53","0.60","USD","Aug 11, 2017","Aug 11, 2017"
