iShares® iBonds® Dec 2025 Term Muni Bond ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Nov 13, 2018"
Shares Outstanding,"7,050,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"TEXAS WATER DEV BRD","Government Related","Fixed Income","701,342.00","0.36","701,342.00","595,000.00","882854M41","US882854M419","-","116.82","United States","-","USD","3.49","0.51","1.00","Oct 15, 2025","5.00","3.48","-","0.51","3.48","0.51","USD","Oct 11, 2018","Oct 11, 2018"
"NEW JERSEY ST TPK AUTH TPK REV","Government Related","Fixed Income","692,973.76","0.35","692,973.76","590,000.00","646139ZA6","US646139ZA60","-","114.70","United States","-","USD","2.76","0.55","1.00","Jan 01, 2025","5.50","2.75","-","0.55","2.75","0.55","USD","Dec 21, 2004","Dec 21, 2004"
"LOS ANGELES CALIF UNI SCH DIST","Government Related","Fixed Income","679,208.23","0.35","679,208.23","575,000.00","5446465N8","US5446465N82","-","115.62","United States","-","USD","3.20","0.49","1.00","Jul 01, 2025","5.00","3.20","-","0.49","3.20","0.49","USD","May 25, 2017","May 25, 2017"
"ENERGY NORTHWEST WASH ELEC REV","Corporates","Fixed Income","672,658.03","0.34","672,658.03","570,000.00","29270C2B0","US29270C2B08","-","115.51","United States","-","USD","3.20","0.52","1.00","Jul 01, 2025","5.00","3.20","-","0.52","3.20","0.52","USD","May 31, 2018","May 31, 2018"
"CALIFORNIA ST","Government Related","Fixed Income","665,723.53","0.34","665,723.53","565,000.00","13063DBM9","US13063DBM92","-","116.99","United States","-","USD","3.54","0.52","1.00","Nov 01, 2025","5.00","3.53","-","0.52","3.53","0.52","USD","Sep 12, 2017","Sep 12, 2017"
"HENRICO CNTY VA","Municipals","Fixed Income","649,865.61","0.33","649,865.61","550,000.00","426056U47","US426056U474","-","116.07","United States","-","USD","3.28","0.47","1.00","Aug 01, 2025","5.00","3.28","-","0.47","3.28","0.47","USD","Jul 02, 2020","Jul 02, 2020"
"PENNSYLVANIA ST","Government Related","Fixed Income","647,664.01","0.33","647,664.01","550,000.00","70914PB50","US70914PB508","-","116.28","United States","-","USD","3.40","0.55","1.00","Sep 15, 2025","5.00","3.40","-","0.55","3.40","0.55","USD","Jun 17, 2016","Jun 17, 2016"
"NORTH CAROLINA ST","Government Related","Fixed Income","643,169.00","0.33","643,169.00","555,000.00","6582564E9","US6582564E92","-","115.47","United States","-","USD","3.19","0.43","1.00","Jun 01, 2025","5.00","3.18","-","0.43","3.18","0.43","USD","Sep 19, 2019","Sep 19, 2019"
"VIRGINIA COLLEGE BLDG AUTH VA","Government Related","Fixed Income","619,278.70","0.32","619,278.70","525,000.00","92778WGE0","US92778WGE03","-","116.29","United States","-","USD","3.37","0.51","1.00","Sep 01, 2025","5.00","3.36","-","0.51","3.36","0.51","USD","Dec 04, 2018","Dec 04, 2018"
"SAN FRANCISCO CALIF CITY & CNT","Government Related","Fixed Income","595,446.58","0.30","595,446.58","505,000.00","79765RH28","US79765RH284","-","117.08","United States","-","USD","3.54","0.50","1.00","Nov 01, 2025","5.00","3.53","-","0.50","3.53","0.50","USD","Oct 20, 2016","Oct 20, 2016"
"NEW YORK N Y CITY TRANSITIONAL","Government Related","Fixed Income","594,189.53","0.30","594,189.53","505,000.00","64971WU24","US64971WU247","-","116.83","United States","-","USD","3.54","0.56","1.00","Nov 01, 2025","5.00","3.53","-","0.56","3.53","0.56","USD","Mar 22, 2017","Mar 22, 2017"
"COLUMBUS OH","Government Related","Fixed Income","590,992.90","0.30","590,992.90","500,000.00","199492PZ6","US199492PZ64","-","115.70","United States","-","USD","3.20","0.47","1.00","Jul 01, 2025","5.00","3.20","-","0.47","3.20","0.47","USD","Mar 07, 2016","Mar 07, 2016"
"CLARK CNTY NEV WTR RECLAMATION","Municipals","Fixed Income","590,615.85","0.30","590,615.85","500,000.00","181070EL3","US181070EL38","-","115.62","United States","-","USD","3.20","0.49","1.00","Jul 01, 2025","5.00","3.20","-","0.49","3.20","0.49","USD","Aug 30, 2016","Aug 30, 2016"
"SAN ANTONIO TEX ELEC & GAS REV","Government Related","Fixed Income","590,268.36","0.30","590,268.36","510,000.00","79625GDA8","US79625GDA85","-","113.66","United States","-","USD","2.86","0.53","1.00","Feb 01, 2025","5.00","2.85","-","0.53","2.85","0.53","USD","Jul 28, 2016","Jul 01, 2016"
"MICHIGAN ST","Government Related","Fixed Income","583,883.03","0.30","583,883.03","505,000.00","594612DG5","US594612DG50","-","114.15","United States","-","USD","2.98","0.54","1.00","Mar 15, 2025","5.00","2.97","-","0.54","2.97","0.54","USD","Aug 12, 2016","Aug 12, 2016"
"SAN FRANCISCO CALIF CITY & CNT","Government Related","Fixed Income","579,625.91","0.30","579,625.91","500,000.00","7976466T8","US7976466T89","-","115.70","United States","-","USD","3.23","0.42","1.00","Jun 15, 2025","5.00","3.22","-","0.42","3.22","0.42","USD","May 07, 2020","May 07, 2020"
"PHOENIX ARIZ CIVIC IMPT CORP E","Government Related","Fixed Income","578,803.53","0.29","578,803.53","490,000.00","71884AZR3","US71884AZR30","-","115.62","United States","-","USD","3.20","0.49","1.00","Jul 01, 2025","5.00","3.20","-","0.49","3.20","0.49","USD","Jun 01, 2017","Jun 01, 2017"
"DISTRICT COLUMBIA INCOME TAX R","Government Related","Fixed Income","578,370.96","0.29","578,370.96","490,000.00","25477GPV1","US25477GPV13","-","116.78","United States","-","USD","3.45","0.48","1.00","Oct 01, 2025","5.00","3.45","-","0.48","3.45","0.48","USD","Dec 04, 2019","Dec 04, 2019"
"SANTA CLARA VY CALIF TRANSN AU","Government Related","Fixed Income","568,203.89","0.29","568,203.89","490,000.00","80168NHR3","US80168NHR35","-","115.54","United States","-","USD","3.19","0.41","1.00","Jun 01, 2025","5.00","3.18","-","0.41","3.18","0.41","USD","Sep 26, 2018","Sep 26, 2018"
"NEW YORK ST URBAN DEV CORP REV","Government Related","Fixed Income","561,996.09","0.29","561,996.09","485,000.00","650035S66","US650035S669","-","114.40","United States","-","USD","2.98","0.47","1.00","Mar 15, 2025","5.00","2.97","-","0.47","2.97","0.47","USD","Dec 17, 2015","Dec 17, 2015"
"BLOUNT CNTY TENN","Municipals","Fixed Income","561,156.48","0.29","561,156.48","485,000.00","095167SX1","US095167SX18","-","115.29","United States","-","USD","3.19","0.48","1.00","Jun 01, 2025","5.00","3.18","-","0.48","3.18","0.48","USD","Dec 01, 2016","Dec 01, 2016"
"MONTGOMERY CNTY MD","Government Related","Fixed Income","558,597.39","0.28","558,597.39","490,000.00","6133406Q6","US6133406Q68","-","113.33","United States","-","USD","3.59","0.49","1.00","Nov 01, 2025","4.00","3.58","-","0.49","3.58","0.49","USD","Nov 15, 2017","Nov 15, 2017"
"PHOENIX ARIZ","Government Related","Fixed Income","554,824.80","0.28","554,824.80","470,000.00","718814Q33","US718814Q331","-","115.55","United States","-","USD","3.20","0.51","1.00","Jul 01, 2025","5.00","3.20","-","0.51","3.20","0.51","USD","Sep 13, 2016","Sep 13, 2016"
"PENNSYLVANIA ST","Government Related","Fixed Income","553,458.33","0.28","553,458.33","470,000.00","70914PD90","US70914PD900","-","116.28","United States","-","USD","3.40","0.55","1.00","Sep 15, 2025","5.00","3.40","-","0.55","3.40","0.55","USD","Aug 19, 2016","Aug 19, 2016"
"CLARK CNTY NEV SCH DIST FOR IS","Government Related","Fixed Income","552,519.80","0.28","552,519.80","480,000.00","181059WV4","US181059WV47","-","114.89","United States","-","USD","3.22","0.64","1.00","Jun 15, 2025","5.00","3.22","-","0.64","3.22","0.64","USD","Jun 28, 2017","Jun 28, 2017"
"PALO ALTO CALIF UNI SCH DIST","Municipals","Fixed Income","549,869.60","0.28","549,869.60","560,000.00","697379TD7","US697379TD75","-","98.19","United States","-","USD","3.58","0.51","1.00","Aug 01, 2025","0.00","3.57","-","0.51","3.57","0.51","USD","Sep 11, 2008","Sep 11, 2008"
"CALIFORNIA ST FOR PREVIOUS ISS","Government Related","Fixed Income","549,072.25","0.28","549,072.25","465,000.00","13063C4M9","US13063C4M91","-","116.00","United States","-","USD","3.28","0.49","1.00","Aug 01, 2025","5.00","3.28","-","0.49","3.28","0.49","USD","Nov 03, 2016","Nov 03, 2016"
"CALIFORNIA ST DEPT WTR RES CEN","Government Related","Fixed Income","542,579.14","0.28","542,579.14","460,000.00","13067WPU0","US13067WPU08","-","117.54","United States","-","USD","3.61","0.48","1.00","Dec 01, 2025","5.00","3.61","-","0.48","3.61","0.48","USD","Oct 18, 2018","Oct 18, 2018"
"WISCONSIN ST FOR ISSUES DTD PR","Government Related","Fixed Income","535,924.81","0.27","535,924.81","455,000.00","97705MEL5","US97705MEL54","-","116.95","United States","-","USD","3.54","0.53","1.00","Nov 01, 2025","5.00","3.53","-","0.53","3.53","0.53","USD","Aug 25, 2016","Aug 25, 2016"
"SALT RIV PROJ AGRIC IMPT & PWR","Government Related","Fixed Income","534,232.04","0.27","534,232.04","460,000.00","79574CBQ5","US79574CBQ50","-","113.64","United States","-","USD","2.77","0.42","1.00","Jan 01, 2025","5.00","2.77","-","0.42","2.77","0.42","USD","Dec 01, 2016","Dec 01, 2016"
"UTAH ST BLDG OWNERSHIP AUTH LE","Government Related","Fixed Income","531,586.44","0.27","531,586.44","460,000.00","917547YW5","US917547YW58","-","114.92","United States","-","USD","3.14","0.53","1.00","May 15, 2025","5.00","3.14","-","0.53","3.14","0.53","USD","Apr 05, 2016","Apr 05, 2016"
"CALIFORNIA ST","Government Related","Fixed Income","530,609.18","0.27","530,609.18","450,000.00","13063DFV5","US13063DFV55","-","116.66","United States","-","USD","3.45","0.51","1.00","Oct 01, 2025","5.00","3.45","-","0.51","3.45","0.51","USD","Mar 15, 2018","Mar 15, 2018"
"CALIFORNIA ST","Government Related","Fixed Income","530,609.18","0.27","530,609.18","450,000.00","13063DQE1","US13063DQE12","-","116.66","United States","-","USD","3.45","0.51","1.00","Oct 01, 2025","5.00","3.45","-","0.51","3.45","0.51","USD","Sep 17, 2019","Sep 17, 2019"
"CALIFORNIA ST FOR PREVIOUS ISS","Government Related","Fixed Income","530,299.55","0.27","530,299.55","465,000.00","13063CW71","US13063CW714","-","112.71","United States","-","USD","3.42","0.50","1.00","Sep 01, 2025","4.00","3.41","-","0.50","3.41","0.50","USD","Sep 13, 2016","Sep 13, 2016"
"MISSISSIPPI ST","Government Related","Fixed Income","524,533.07","0.27","524,533.07","445,000.00","605581FU6","US605581FU69","-","116.62","United States","-","USD","3.45","0.52","1.00","Oct 01, 2025","5.00","3.45","-","0.52","3.45","0.52","USD","Feb 18, 2015","Feb 18, 2015"
"PORT AUTH N Y & N J","Government Related","Fixed Income","523,398.32","0.27","523,398.32","445,000.00","73358WM35","US73358WM359","-","116.98","United States","-","USD","3.57","0.56","1.00","Nov 15, 2025","5.00","3.57","-","0.56","3.57","0.56","USD","Aug 17, 2017","Aug 17, 2017"
"NEW YORK N Y","Government Related","Fixed Income","519,212.20","0.26","519,212.20","440,000.00","64966MJJ9","US64966MJJ99","-","115.92","United States","-","USD","3.28","0.51","1.00","Aug 01, 2025","5.00","3.28","-","0.51","3.28","0.51","USD","Feb 22, 2017","Feb 22, 2017"
"IOWA ST SPL OBLIG","Government Related","Fixed Income","514,045.63","0.26","514,045.63","445,000.00","46257TEN5","US46257TEN54","-","115.29","United States","-","USD","3.22","0.53","1.00","Jun 15, 2025","5.00","3.22","-","0.53","3.22","0.53","USD","Jul 28, 2016","Jul 28, 2016"
"GEORGIA ST","Government Related","Fixed Income","505,472.97","0.26","505,472.97","435,000.00","373384Z66","US373384Z662","-","114.12","United States","-","USD","2.86","0.39","1.00","Feb 01, 2025","5.00","2.85","-","0.39","2.85","0.39","USD","Jul 09, 2015","Jul 09, 2015"
"ILLINOIS FIN AUTH REV","Corporates","Fixed Income","501,674.84","0.26","501,674.84","440,000.00","45204EJG4","US45204EJG44","-","112.02","United States","-","USD","3.25","0.53","1.00","Jul 01, 2025","4.00","3.25","-","0.53","3.25","0.53","USD","Sep 12, 2016","Sep 12, 2016"
"NEW YORK N Y","Government Related","Fixed Income","501,511.79","0.26","501,511.79","425,000.00","64966MRR2","US64966MRR24","-","115.92","United States","-","USD","3.28","0.51","1.00","Aug 01, 2025","5.00","3.28","-","0.51","3.28","0.51","USD","Oct 03, 2017","Oct 03, 2017"
"WEST VIRGINIA ST","Government Related","Fixed Income","491,578.87","0.25","491,578.87","425,000.00","956553XW6","US956553XW66","-","115.25","United States","-","USD","3.19","0.49","1.00","Jun 01, 2025","5.00","3.18","-","0.49","3.18","0.49","USD","Apr 28, 2015","Apr 28, 2015"
"NEW YORK N Y CITY TRANSITIONAL","Government Related","Fixed Income","489,645.16","0.25","489,645.16","415,000.00","64972HW99","US64972HW994","-","115.68","United States","-","USD","3.24","0.52","1.00","Jul 15, 2025","5.00","3.24","-","0.52","3.24","0.52","USD","Oct 25, 2018","Oct 25, 2018"
"NORTH TEX MUN WTR DIST TEX WTR","Municipals","Fixed Income","488,868.41","0.25","488,868.41","415,000.00","662903PQ0","US662903PQ08","-","116.13","United States","-","USD","3.37","0.55","1.00","Sep 01, 2025","5.00","3.36","-","0.55","3.36","0.55","USD","Apr 15, 2015","Apr 15, 2015"
"NEW JERSEY ST EDL FACS AUTH RE","Corporates","Fixed Income","485,233.20","0.25","485,233.20","410,000.00","646066JD3","US646066JD31","-","115.85","United States","-","USD","3.20","0.43","1.00","Jul 01, 2025","5.00","3.20","-","0.43","3.20","0.43","USD","May 15, 2015","May 15, 2015"
"MARYLAND ST","Government Related","Fixed Income","484,603.90","0.25","484,603.90","410,000.00","574193RN0","US574193RN05","-","116.11","United States","-","USD","3.28","0.46","1.00","Aug 01, 2025","5.00","3.28","-","0.46","3.28","0.46","USD","Aug 28, 2019","Aug 28, 2019"
"OREGON ST FOR PREVIOUS ISSUES","Government Related","Fixed Income","481,081.58","0.25","481,081.58","415,000.00","68609BSJ7","US68609BSJ79","-","115.09","United States","-","USD","3.10","0.44","1.00","May 01, 2025","5.00","3.10","-","0.44","3.10","0.44","USD","May 25, 2016","May 25, 2016"
"UNIVERSITY CALIF REVS FOR PREV","Government Related","Fixed Income","480,334.98","0.24","480,334.98","415,000.00","91412GZE8","US91412GZE87","-","115.10","United States","-","USD","3.14","0.48","1.00","May 15, 2025","5.00","3.14","-","0.48","3.14","0.48","USD","Mar 25, 2015","Mar 25, 2015"
"OHIO ST SPL OBLIG","Government Related","Fixed Income","479,402.92","0.24","479,402.92","415,000.00","67759HGV0","US67759HGV06","-","115.10","United States","-","USD","3.19","0.53","1.00","Jun 01, 2025","5.00","3.18","-","0.53","3.18","0.53","USD","Jun 28, 2016","Jun 28, 2016"
"NEW YORK ST DORM AUTH ST PERS","Government Related","Fixed Income","476,078.10","0.24","476,078.10","410,000.00","64990E5N3","US64990E5N30","-","114.23","United States","-","USD","2.90","0.41","1.00","Feb 15, 2025","5.00","2.89","-","0.41","2.89","0.41","USD","Oct 20, 2016","Oct 20, 2016"
"VIRGINIA COLLEGE BLDG AUTH VA","Government Related","Fixed Income","475,610.26","0.24","475,610.26","410,000.00","92778VFD5","US92778VFD55","-","113.92","United States","-","USD","2.86","0.45","1.00","Feb 01, 2025","5.00","2.85","-","0.45","2.85","0.45","USD","Dec 21, 2017","Dec 21, 2017"
"CHICAGO ILL O HARE INTL ARPT R","Government Related","Fixed Income","474,588.37","0.24","474,588.37","410,000.00","167593WU2","US167593WU24","-","113.25","United States","-","USD","2.77","0.54","1.00","Jan 01, 2025","5.00","2.77","-","0.54","2.77","0.54","USD","Jan 10, 2017","Jan 10, 2017"
"METROPOLITAN GOVT NASHVILLE &","Government Related","Fixed Income","470,096.74","0.24","470,096.74","405,000.00","592112QX7","US592112QX79","-","113.57","United States","-","USD","2.77","0.44","1.00","Jan 01, 2025","5.00","2.77","-","0.44","2.77","0.44","USD","Jun 01, 2016","Jun 01, 2016"
"ENERGY NORTHWEST WASH ELEC REV","Corporates","Fixed Income","466,140.21","0.24","466,140.21","395,000.00","29270CP90","US29270CP901","-","115.51","United States","-","USD","3.20","0.52","1.00","Jul 01, 2025","5.00","3.20","-","0.52","3.20","0.52","USD","Apr 20, 2016","Apr 20, 2016"
"NEW YORK ST URBAN DEV CORP REV","Government Related","Fixed Income","463,501.93","0.24","463,501.93","400,000.00","650035W87","US650035W877","-","114.40","United States","-","USD","2.98","0.47","1.00","Mar 15, 2025","5.00","2.97","-","0.47","2.97","0.47","USD","Mar 17, 2016","Mar 17, 2016"
"VIRGINIA COMMLTH TRANSN BRD FE","Government Related","Fixed Income","463,442.61","0.24","463,442.61","400,000.00","92778UCX6","US92778UCX63","-","114.39","United States","-","USD","2.98","0.47","1.00","Mar 15, 2025","5.00","2.97","-","0.47","2.97","0.47","USD","Sep 22, 2020","Sep 22, 2020"
"WISCONSIN ST ENVIRONMENTAL IMP","Government Related","Fixed Income","462,956.51","0.24","462,956.51","400,000.00","97709TBR6","US97709TBR68","-","115.32","United States","-","USD","3.19","0.47","1.00","Jun 01, 2025","5.00","3.18","-","0.47","3.18","0.47","USD","Sep 13, 2018","Sep 13, 2018"
"HARRIS CNTY TEX","Government Related","Fixed Income","459,861.29","0.23","459,861.29","390,000.00","414005UW6","US414005UW63","-","116.66","United States","-","USD","3.45","0.51","1.00","Oct 01, 2025","5.00","3.45","-","0.51","3.45","0.51","USD","Nov 17, 2015","Nov 17, 2015"
"CENTRAL PUGET SOUND WASH REGL","Government Related","Fixed Income","459,364.13","0.23","459,364.13","390,000.00","15504RFV6","US15504RFV69","-","116.95","United States","-","USD","3.54","0.53","1.00","Nov 01, 2025","5.00","3.53","-","0.53","3.53","0.53","USD","Sep 10, 2015","Sep 10, 2015"
"PRIVATE COLLEGES & UNIVS AUTH","Government Related","Fixed Income","458,598.04","0.23","458,598.04","390,000.00","74265LL48","US74265LL483","-","116.34","United States","-","USD","3.45","0.59","1.00","Oct 01, 2025","5.00","3.44","-","0.59","3.44","0.59","USD","Sep 29, 2016","Sep 29, 2016"
"FORT WORTH TEX INDPT SCH DIST","Municipals","Fixed Income","457,672.87","0.23","457,672.87","395,000.00","3494605H4","US3494605H42","-","113.98","United States","-","USD","2.90","0.48","1.00","Feb 15, 2025","5.00","2.89","-","0.48","2.89","0.48","USD","Sep 13, 2016","Aug 01, 2016"
"DALLAS TEX INDPT SCH DIST","Government Related","Fixed Income","452,009.84","0.23","452,009.84","390,000.00","235308VY6","US235308VY63","-","114.01","United States","-","USD","2.90","0.47","1.00","Feb 15, 2025","5.00","2.89","-","0.47","2.89","0.47","USD","Mar 08, 2016","Mar 01, 2016"
"ALABAMA FED AID HWY FIN AUTH S","Government Related","Fixed Income","448,691.37","0.23","448,691.37","380,000.00","010268BK5","US010268BK50","-","116.41","United States","-","USD","3.37","0.48","1.00","Sep 01, 2025","5.00","3.36","-","0.48","3.36","0.48","USD","Jun 29, 2017","Jun 29, 2017"
"KANSAS ST DEPT TRANSN HWY REV","Government Related","Fixed Income","447,788.76","0.23","447,788.76","380,000.00","485424QF5","US485424QF55","-","116.17","United States","-","USD","3.37","0.54","1.00","Sep 01, 2025","5.00","3.36","-","0.54","3.36","0.54","USD","Dec 10, 2015","Dec 10, 2015"
"CONNECTICUT ST","Government Related","Fixed Income","446,787.77","0.23","446,787.77","380,000.00","20772JQ47","US20772JQ478","-","116.94","United States","-","USD","3.57","0.57","1.00","Nov 15, 2025","5.00","3.57","-","0.57","3.57","0.57","USD","Dec 01, 2015","Dec 01, 2015"
"MASSACHUSETTS ST","Government Related","Fixed Income","446,496.38","0.23","446,496.38","375,000.00","57582PAF7","US57582PAF71","-","117.32","United States","-","USD","3.36","0.48","1.00","Sep 01, 2025","5.25","3.35","-","0.48","3.35","0.48","USD","Oct 18, 2006","Oct 18, 2006"
"CLARK CNTY NEV ARPT REV","Government Related","Fixed Income","442,538.17","0.23","442,538.17","375,000.00","18085PSF2","US18085PSF26","-","115.51","United States","-","USD","3.20","0.52","1.00","Jul 01, 2025","5.00","3.20","-","0.52","3.20","0.52","USD","Nov 27, 2019","Nov 27, 2019"
"OHIO ST WTR DEV AUTH WTR POLLCONTR","Government Related","Fixed Income","441,523.19","0.22","441,523.19","375,000.00","67766WWX6","US67766WWX63","-","117.32","United States","-","USD","3.61","0.53","1.00","Dec 01, 2025","5.00","3.61","-","0.53","3.61","0.53","USD","Jan 13, 2016","Jan 13, 2016"
"LOS ANGELES CALIF UNI SCH DIST","Government Related","Fixed Income","431,149.57","0.22","431,149.57","365,000.00","5446466E7","US5446466E74","-","115.62","United States","-","USD","3.20","0.49","1.00","Jul 01, 2025","5.00","3.20","-","0.49","3.20","0.49","USD","Mar 08, 2018","Mar 08, 2018"
"MASSACHUSETTS ST","Government Related","Fixed Income","430,679.16","0.22","430,679.16","365,000.00","57582RNL6","US57582RNL68","-","116.74","United States","-","USD","3.45","0.49","1.00","Oct 01, 2025","5.00","3.45","-","0.49","3.45","0.49","USD","Apr 13, 2017","Apr 13, 2017"
"MASSACHUSETTS BAY TRANSN AUTH MASS","Corporates","Fixed Income","425,243.41","0.22","425,243.41","360,000.00","575579HC4","US575579HC43","-","115.62","United States","-","USD","3.20","0.49","1.00","Jul 01, 2025","5.00","3.20","-","0.49","3.20","0.49","USD","Mar 24, 2005","Mar 24, 2005"
"OHIO ST","Government Related","Fixed Income","424,949.05","0.22","424,949.05","360,000.00","677523AM4","US677523AM49","-","115.96","United States","-","USD","3.28","0.50","1.00","Aug 01, 2025","5.00","3.28","-","0.50","3.28","0.50","USD","Jun 26, 2020","Jun 26, 2020"
"NEW YORK N Y","Government Related","Fixed Income","424,809.98","0.22","424,809.98","360,000.00","64966MD97","US64966MD970","-","115.92","United States","-","USD","3.28","0.51","1.00","Aug 01, 2025","5.00","3.28","-","0.51","3.28","0.51","USD","Aug 22, 2018","Aug 22, 2018"
"PENNSYLVANIA ST","Government Related","Fixed Income","424,244.95","0.22","424,244.95","360,000.00","70914PYR7","US70914PYR71","-","115.96","United States","-","USD","3.32","0.54","1.00","Aug 15, 2025","5.00","3.32","-","0.54","3.32","0.54","USD","Jun 16, 2015","Jun 16, 2015"
"NEW YORK ST DORM AUTH ST PERS","Government Related","Fixed Income","423,825.62","0.22","423,825.62","365,000.00","64990FUJ1","US64990FUJ10","-","114.23","United States","-","USD","2.90","0.41","1.00","Feb 15, 2025","5.00","2.89","-","0.41","2.89","0.41","USD","Jun 19, 2015","Jun 19, 2015"
"OKLAHOMA CITY OKLA WTR UTILS T","Government Related","Fixed Income","419,604.96","0.21","419,604.96","355,000.00","678657MK0","US678657MK01","-","115.70","United States","-","USD","3.20","0.47","1.00","Jul 01, 2025","5.00","3.20","-","0.47","3.20","0.47","USD","Nov 17, 2016","Nov 17, 2016"
"BLACKROCK LIQ MUNICASH CL INS MMF","Cash and/or Derivatives","Money Market","419,582.20","0.21","419,582.20","419,540.00","09248U841","US09248U8412","B0BW5H6","1.00","United States","-","USD","0.04","0.13","1.00","-","0.10","0.04","-","0.13","0.04","0.13","USD","-","Feb 23, 1984"
"ALABAMA ST PUB SCH & COLLEGE A","Government Related","Fixed Income","417,323.78","0.21","417,323.78","360,000.00","010609BJ3","US010609BJ36","-","115.09","United States","-","USD","3.10","0.44","1.00","May 01, 2025","5.00","3.10","-","0.44","3.10","0.44","USD","May 05, 2015","May 05, 2015"
