iShares® iBonds® Dec 2027 Term Corporate ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Sep 12, 2017"
Shares Outstanding,"20,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"ORACLE CORPORATION","Corporates","Fixed Income","4,141,977.83","0.77","4,141,977.83","3,907,000.00","68389XBN4","US68389XBN49","BD38ZY0","105.60","United States","-","USD","5.23","2.23","1.00","Nov 15, 2027","3.25","5.33","-","2.19","5.12","2.19","USD","Nov 09, 2017","Nov 09, 2017"
"BANK OF AMERICA CORP MTN","Corporates","Fixed Income","4,070,348.33","0.76","4,070,348.33","3,795,000.00","06051GGA1","US06051GGA13","BD5FYQ4","106.62","United States","-","USD","4.74","2.03","1.00","Oct 21, 2027","3.25","5.27","-","1.80","4.43","1.80","USD","Oct 21, 2016","Oct 21, 2016"
"GOLDMAN SACHS GROUP INC/THE","Corporates","Fixed Income","4,065,374.23","0.76","4,065,374.23","3,719,000.00","38141GWB6","US38141GWB66","BDFDPG5","107.66","United States","-","USD","3.95","2.24","1.00","Jan 26, 2027","3.85","4.55","-","1.89","3.72","1.89","USD","Jan 26, 2017","Jan 26, 2017"
"ALIBABA GROUP HOLDING LTD","Corporates","Fixed Income","3,911,430.97","0.73","3,911,430.97","3,685,000.00","01609WAT9","US01609WAT99","BF5BK79","105.92","China","-","USD","5.27","2.33","1.00","Dec 06, 2027","3.40","5.37","-","2.28","5.16","2.28","USD","Dec 06, 2017","Dec 06, 2017"
"BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","3,657,000.00","0.68","3,657,000.00","3,657,000.00","066922477","US0669224778","6922477","1.00","United States","-","USD","0.07","0.07","1.00","-","0.10","0.10","-","0.07","0.10","0.07","USD","-","Feb 04, 2009"
"QUALCOMM INCORPORATED","Corporates","Fixed Income","3,393,632.63","0.63","3,393,632.63","3,131,000.00","747525AU7","US747525AU71","BF3KVF3","108.02","United States","-","USD","4.81","1.69","1.00","May 20, 2027","3.25","4.94","-","1.62","4.73","1.62","USD","May 26, 2017","May 26, 2017"
"BANK OF AMERICA CORP MTN","Corporates","Fixed Income","3,223,066.48","0.60","3,223,066.48","2,934,000.00","06051GGC7","US06051GGC78","BZ013F3","109.43","United States","-","USD","4.67","2.46","1.00","Nov 25, 2027","4.18","5.24","-","2.14","4.44","2.14","USD","Nov 25, 2016","Nov 25, 2016"
"MORGAN STANLEY MTN","Corporates","Fixed Income","3,162,972.02","0.59","3,162,972.02","2,855,000.00","61761JZN2","US61761JZN26","BWXTWR8","110.04","United States","-","USD","4.80","1.95","1.00","Apr 23, 2027","3.95","4.79","-","1.95","4.79","1.95","USD","Apr 23, 2015","Apr 23, 2015"
"CVS HEALTH CORP","Corporates","Fixed Income","3,128,300.81","0.58","3,128,300.81","3,206,000.00","126650DM9","US126650DM98","-","97.11","United States","-","USD","5.36","1.84","1.00","Aug 21, 2027","1.30","5.38","-","1.84","5.38","1.84","USD","Aug 21, 2020","Aug 21, 2020"
"AMERICAN EXPRESS COMPANY 144A","Corporates","Fixed Income","3,125,338.44","0.58","3,125,338.44","2,898,000.00","025816CN7","US025816CN77","-","107.31","United States","-","USD","4.85","1.85","1.00","May 03, 2027","3.30","4.89","-","1.83","4.81","1.83","USD","Nov 03, 2021","Nov 30, 2021"
"SOUTHWEST AIRLINES CO","Corporates","Fixed Income","3,104,603.64","0.58","3,104,603.64","2,705,000.00","844741BK3","US844741BK34","-","114.55","United States","-","USD","4.72","2.27","1.00","Jun 15, 2027","5.13","4.81","-","2.20","4.68","2.20","USD","Jun 08, 2020","Jun 08, 2020"
"BECTON DICKINSON AND COMPANY","Corporates","Fixed Income","2,960,763.22","0.55","2,960,763.22","2,708,000.00","075887BW8","US075887BW84","BD3VQC4","109.08","United States","-","USD","4.80","1.93","1.00","Jun 06, 2027","3.70","4.93","-","1.85","4.73","1.85","USD","Jun 06, 2017","Jun 06, 2017"
"ORACLE CORPORATION","Corporates","Fixed Income","2,944,931.83","0.55","2,944,931.83","2,833,000.00","68389XBU8","US68389XBU81","-","103.25","United States","-","USD","4.79","2.14","1.00","Apr 01, 2027","2.80","4.84","-","2.12","4.70","2.12","USD","Apr 01, 2020","Apr 01, 2020"
"APPLE INC","Corporates","Fixed Income","2,940,011.99","0.55","2,940,011.99","2,672,000.00","037833CJ7","US037833CJ77","BD894X0","108.71","United States","-","USD","4.52","1.57","1.00","Feb 09, 2027","3.35","4.66","-","1.48","4.45","1.48","USD","Feb 09, 2017","Feb 09, 2017"
"BOEING CO","Corporates","Fixed Income","2,866,445.67","0.53","2,866,445.67","2,519,000.00","097023CU7","US097023CU76","-","112.95","United States","-","USD","4.61","2.43","1.00","May 01, 2027","5.04","4.69","-","2.36","4.56","2.36","USD","May 04, 2020","May 04, 2020"
"SABINE PASS LIQUEFACTION LLC","Corporates","Fixed Income","2,691,647.83","0.50","2,691,647.83","2,359,000.00","785592AS5","US785592AS57","BZ4FB57","112.63","United States","-","USD","4.26","2.40","1.00","Mar 15, 2027","5.00","4.57","-","2.16","4.18","2.16","USD","Mar 15, 2017","May 10, 2017"
"ANTHEM INC","Corporates","Fixed Income","2,688,330.13","0.50","2,688,330.13","2,443,000.00","036752AB9","US036752AB92","BFMC2P7","109.74","United States","-","USD","5.21","1.90","1.00","Dec 01, 2027","3.65","5.34","-","1.83","5.14","1.83","USD","Nov 21, 2017","Nov 21, 2017"
"AT&T INC","Corporates","Fixed Income","2,681,999.21","0.50","2,681,999.21","2,386,000.00","00206RDQ2","US00206RDQ20","BDCL4N2","110.99","United States","-","USD","4.47","2.00","1.00","Mar 01, 2027","4.25","4.62","-","1.90","4.42","1.90","USD","Feb 09, 2017","Feb 09, 2017"
"APPLE INC","Corporates","Fixed Income","2,620,010.47","0.49","2,620,010.47","2,418,000.00","037833CR9","US037833CR93","BD3N0T5","107.91","United States","-","USD","4.79","1.65","1.00","May 11, 2027","3.20","4.93","-","1.58","4.71","1.58","USD","May 11, 2017","May 11, 2017"
"SHERWIN-WILLIAMS COMPANY (THE)","Corporates","Fixed Income","2,608,236.00","0.49","2,608,236.00","2,400,000.00","824348AW6","US824348AW63","BDGKST9","108.39","United States","-","USD","4.81","1.82","1.00","Jun 01, 2027","3.45","4.95","-","1.75","4.74","1.75","USD","May 16, 2017","May 16, 2017"
"APPLE INC","Corporates","Fixed Income","2,601,079.47","0.48","2,601,079.47","2,419,000.00","037833DB3","US037833DB33","BF58H24","106.65","United States","-","USD","5.10","1.67","1.00","Sep 12, 2027","2.90","5.22","-","1.62","5.01","1.62","USD","Sep 12, 2017","Sep 12, 2017"
"TELEFONICA EMISIONES SAU","Corporates","Fixed Income","2,484,328.96","0.46","2,484,328.96","2,230,000.00","87938WAT0","US87938WAT09","BF04KV7","110.12","Spain","-","USD","4.66","2.04","1.00","Mar 08, 2027","4.10","4.65","-","2.04","4.65","2.04","USD","Mar 08, 2017","Mar 08, 2017"
"GILEAD SCIENCES INC","Corporates","Fixed Income","2,435,720.33","0.45","2,435,720.33","2,290,000.00","375558BM4","US375558BM47","BYND5S6","105.38","United States","-","USD","4.64","1.85","1.00","Mar 01, 2027","2.95","4.75","-","1.80","4.54","1.80","USD","Sep 20, 2016","Sep 20, 2016"
"AT&T INC","Corporates","Fixed Income","2,434,723.57","0.45","2,434,723.57","2,384,000.00","00206RJX1","US00206RJX17","-","101.94","United States","-","USD","5.02","1.92","1.00","Jun 01, 2027","2.30","5.07","-","1.91","4.92","1.91","USD","May 28, 2020","May 28, 2020"
"CAPITAL ONE FINANCIAL CORPORATION","Corporates","Fixed Income","2,414,739.13","0.45","2,414,739.13","2,204,000.00","14040HBN4","US14040HBN44","BDFC7T9","108.40","United States","-","USD","4.65","2.04","1.00","Mar 09, 2027","3.75","4.69","-","2.01","4.62","2.01","USD","Mar 09, 2017","Mar 09, 2017"
"WILLIAMS COMPANIES INC","Corporates","Fixed Income","2,411,223.29","0.45","2,411,223.29","2,228,000.00","96949LAD7","US96949LAD73","BF6Q7G1","108.06","United States","-","USD","4.82","2.18","1.00","Jun 15, 2027","3.75","4.94","-","2.11","4.74","2.11","USD","Jun 05, 2017","Jun 05, 2017"
"BAKER HUGHES A GE COMPANY LLC","Corporates","Fixed Income","2,408,888.22","0.45","2,408,888.22","2,255,000.00","05723KAE0","US05723KAE01","BGDLVQ4","106.68","United States","-","USD","5.30","2.14","1.00","Dec 15, 2027","3.34","5.40","-","2.09","5.20","2.09","USD","Dec 11, 2017","Jan 31, 2018"
"CHENIERE CORPUS CHRISTI HOLDINGS L","Corporates","Fixed Income","2,385,683.32","0.44","2,385,683.32","2,111,000.00","16412XAG0","US16412XAG07","BDRJN78","113.01","United States","-","USD","4.54","2.57","1.00","Jun 30, 2027","5.13","4.84","-","2.35","4.46","2.35","USD","May 19, 2017","Dec 21, 2017"
"ING GROEP NV","Corporates","Fixed Income","2,382,648.55","0.44","2,382,648.55","2,153,000.00","456837AH6","US456837AH61","BYV8RJ8","109.66","Netherlands","-","USD","4.73","2.00","1.00","Mar 29, 2027","3.95","4.72","-","2.00","4.72","2.00","USD","Mar 29, 2017","Mar 29, 2017"
"US BANCORP MTN","Corporates","Fixed Income","2,355,823.30","0.44","2,355,823.30","2,185,000.00","91159HHR4","US91159HHR49","BD3DT65","107.26","United States","-","USD","4.90","1.72","1.00","Apr 27, 2027","3.15","4.89","-","1.70","4.82","1.70","USD","Apr 27, 2017","Apr 27, 2017"
"NEXTERA ENERGY CAPITAL HOLDINGS IN","Corporates","Fixed Income","2,347,545.07","0.44","2,347,545.07","2,152,000.00","65339KAT7","US65339KAT79","BZ3FXP2","108.50","United States","-","USD","4.72","1.87","1.00","May 01, 2027","3.55","4.86","-","1.79","4.65","1.79","USD","Apr 28, 2017","Apr 28, 2017"
"LOWES COMPANIES INC","Corporates","Fixed Income","2,295,608.91","0.43","2,295,608.91","2,140,000.00","548661DP9","US548661DP97","BYWPZ50","106.77","United States","-","USD","4.78","1.76","1.00","May 03, 2027","3.10","4.91","-","1.71","4.70","1.71","USD","May 03, 2017","May 03, 2017"
"APPLIED MATERIALS INC","Corporates","Fixed Income","2,282,626.44","0.43","2,282,626.44","2,097,000.00","038222AL9","US038222AL98","BD4H0N0","108.03","United States","-","USD","4.67","1.70","1.00","Apr 01, 2027","3.30","4.80","-","1.62","4.59","1.62","USD","Mar 31, 2017","Mar 31, 2017"
"CIGNA CORP","Corporates","Fixed Income","2,261,085.75","0.42","2,261,085.75","2,079,000.00","125523CB4","US125523CB40","-","107.63","United States","-","USD","4.57","1.85","1.00","Mar 01, 2027","3.40","4.71","-","1.77","4.50","1.77","USD","Mar 01, 2020","Jul 13, 2020"
"JPMORGAN CHASE & CO","Corporates","Fixed Income","2,231,532.06","0.42","2,231,532.06","1,973,000.00","46625HNJ5","US46625HNJ58","BYZ0SY2","112.04","United States","-","USD","5.12","2.02","1.00","Oct 01, 2027","4.25","5.10","-","2.02","5.10","2.02","USD","Sep 25, 2015","Sep 25, 2015"
"PEPSICO INC","Corporates","Fixed Income","2,218,971.36","0.41","2,218,971.36","2,053,000.00","713448DY1","US713448DY13","BD31RD2","107.45","United States","-","USD","5.17","1.65","1.00","Oct 15, 2027","3.00","5.30","-","1.59","5.09","1.59","USD","Oct 10, 2017","Oct 10, 2017"
"HCA INC","Corporates","Fixed Income","2,211,420.52","0.41","2,211,420.52","1,972,000.00","404119BU2","US404119BU21","BYXYJS7","110.44","United States","-","USD","4.24","2.33","1.00","Feb 15, 2027","4.50","4.54","-","2.12","4.14","2.12","USD","Aug 15, 2016","Aug 15, 2016"
"APPLE INC","Corporates","Fixed Income","2,174,890.76","0.41","2,174,890.76","2,017,000.00","037833DK3","US037833DK32","BYX10K7","107.43","United States","-","USD","5.26","1.67","1.00","Nov 13, 2027","3.00","5.38","-","1.61","5.17","1.61","USD","Nov 13, 2017","Nov 13, 2017"
"BAXTER INTERNATIONAL INC 144A","Corporates","Fixed Income","2,147,267.35","0.40","2,147,267.35","2,135,000.00","071813CJ6","US071813CJ62","-","100.42","United States","-","USD","4.83","1.83","1.00","Feb 01, 2027","1.92","4.82","-","1.83","4.82","1.83","USD","Dec 01, 2021","Dec 01, 2021"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Corporates","Fixed Income","2,143,392.31","0.40","2,143,392.31","1,968,000.00","86562MAR1","US86562MAR16","BYXGKB3","107.33","Japan","-","USD","5.00","1.96","1.00","Jul 12, 2027","3.36","4.99","-","1.96","4.99","1.96","USD","Jul 12, 2017","Jul 12, 2017"
"COMCAST CORPORATION","Corporates","Fixed Income","2,142,693.03","0.40","2,142,693.03","2,050,000.00","20030NBW0","US20030NBW02","BDFL086","103.44","United States","-","USD","4.60","1.64","1.00","Jan 15, 2027","2.35","4.70","-","1.60","4.48","1.60","USD","Jul 19, 2016","Jul 19, 2016"
"JOHNSON & JOHNSON","Corporates","Fixed Income","2,136,041.39","0.40","2,136,041.39","2,176,000.00","478160CP7","US478160CP78","-","97.85","United States","-","USD","5.43","1.35","1.00","Sep 01, 2027","0.95","5.47","-","1.35","5.47","1.35","USD","Aug 25, 2020","Aug 25, 2020"
"CANADIAN NATURAL RESOURCES LTD","Corporates","Fixed Income","2,132,092.35","0.40","2,132,092.35","1,977,000.00","136385AX9","US136385AX99","BF0P377","107.52","Canada","-","USD","4.78","2.36","1.00","Jun 01, 2027","3.85","4.89","-","2.30","4.68","2.30","USD","May 30, 2017","May 30, 2017"
"GOLDMAN SACHS GROUP INC","Corporates","Fixed Income","2,107,292.99","0.39","2,107,292.99","1,746,000.00","38141GES9","US38141GES93","B1GJS58","117.95","United States","-","USD","4.35","2.17","1.00","Jan 15, 2027","5.95","4.34","-","2.17","4.34","2.17","USD","Nov 09, 2006","Nov 09, 2006"
"VMWARE INC","Corporates","Fixed Income","2,096,748.02","0.39","2,096,748.02","1,895,000.00","928563AC9","US928563AC98","BDT5HN8","109.24","United States","-","USD","4.90","2.15","1.00","Aug 21, 2027","3.90","5.03","-","2.08","4.82","2.08","USD","Aug 21, 2017","Aug 21, 2017"
"INTEL CORPORATION","Corporates","Fixed Income","2,092,495.29","0.39","2,092,495.29","1,942,000.00","458140AX8","US458140AX85","BF3W9Q6","107.31","United States","-","USD","4.80","1.72","1.00","May 11, 2027","3.15","4.93","-","1.65","4.71","1.65","USD","May 11, 2017","May 11, 2017"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Corporates","Fixed Income","2,072,595.66","0.39","2,072,595.66","1,902,000.00","86562MAN0","US86562MAN02","BF370K2","107.34","Japan","-","USD","4.58","1.91","1.00","Jan 11, 2027","3.45","4.56","-","1.91","4.56","1.91","USD","Jan 12, 2017","Jan 12, 2017"
"CARDINAL HEALTH INC","Corporates","Fixed Income","2,065,700.39","0.39","2,065,700.39","1,921,000.00","14149YBJ6","US14149YBJ64","BZ4DM92","107.38","United States","-","USD","4.86","1.98","1.00","Jun 15, 2027","3.41","4.99","-","1.91","4.78","1.91","USD","Jun 12, 2017","Jun 12, 2017"
"MPLX LP","Corporates","Fixed Income","2,045,109.56","0.38","2,045,109.56","1,846,000.00","55336VAK6","US55336VAK61","BDFC186","109.41","United States","-","USD","4.49","2.19","1.00","Mar 01, 2027","4.13","4.62","-","2.10","4.42","2.10","USD","Feb 10, 2017","Feb 10, 2017"
"BORGWARNER INC","Corporates","Fixed Income","2,028,076.16","0.38","2,028,076.16","1,936,000.00","099724AL0","US099724AL02","-","103.43","United States","-","USD","4.99","1.99","1.00","Jul 01, 2027","2.65","5.05","-","1.97","4.90","1.97","USD","Jun 19, 2020","Jun 19, 2020"
"COMCAST CORPORATION","Corporates","Fixed Income","2,018,065.24","0.38","2,018,065.24","1,853,000.00","20030NBY6","US20030NBY67","BYZ2HJ6","107.53","United States","-","USD","4.51","1.74","1.00","Feb 01, 2027","3.30","4.64","-","1.67","4.42","1.67","USD","Jan 10, 2017","Jan 10, 2017"
"AMGEN INC","Corporates","Fixed Income","2,011,004.67","0.37","2,011,004.67","1,950,000.00","031162CT5","US031162CT53","-","102.33","United States","-","USD","4.76","1.72","1.00","Feb 21, 2027","2.20","4.81","-","1.71","4.66","1.71","USD","Feb 21, 2020","Feb 21, 2020"
"MASTERCARD INC","Corporates","Fixed Income","2,003,858.06","0.37","2,003,858.06","1,838,000.00","57636QAR5","US57636QAR56","-","108.15","United States","-","USD","4.70","1.67","1.00","Mar 26, 2027","3.30","4.79","-","1.62","4.65","1.62","USD","Mar 26, 2020","Mar 26, 2020"
"RAYTHEON TECHNOLOGIES CORPORATION","Corporates","Fixed Income","1,964,602.10","0.37","1,964,602.10","1,804,000.00","75513ECH2","US75513ECH27","BN6NLL1","107.87","United States","-","USD","4.60","1.90","1.00","Mar 15, 2027","3.50","4.73","-","1.83","4.52","1.83","USD","Sep 15, 2020","Dec 10, 2020"
"BP CAPITAL MARKETS PLC","Corporates","Fixed Income","1,954,013.86","0.36","1,954,013.86","1,801,000.00","05565QDN5","US05565QDN51","BF97NH4","107.57","United Kingdom","-","USD","5.07","1.88","1.00","Sep 19, 2027","3.28","5.19","-","1.82","4.98","1.82","USD","Sep 19, 2017","Sep 19, 2017"
"CONOCOPHILLIPS 144A","Corporates","Fixed Income","1,914,518.07","0.36","1,914,518.07","1,734,000.00","20825CAV6","US20825CAV63","-","109.47","United States","-","USD","5.03","2.00","1.00","Oct 01, 2027","3.75","5.16","-","1.93","4.96","1.93","USD","Oct 01, 2020","Feb 08, 2021"
"DISCOVER FINANCIAL SERVICES","Corporates","Fixed Income","1,911,067.54","0.36","1,911,067.54","1,729,000.00","254709AM0","US254709AM01","BYNHPL1","108.91","United States","-","USD","4.44","2.24","1.00","Feb 09, 2027","4.10","4.56","-","2.16","4.36","2.16","USD","Feb 09, 2017","Feb 09, 2017"
"LLOYDS BANKING GROUP PLC","Corporates","Fixed Income","1,910,667.40","0.36","1,910,667.40","1,738,000.00","53944YAD5","US53944YAD58","BDDXTF4","108.16","United Kingdom","-","USD","4.54","2.03","1.00","Jan 11, 2027","3.75","4.53","-","2.03","4.53","2.03","USD","Jan 11, 2017","Jan 11, 2017"
"VISA INC","Corporates","Fixed Income","1,901,007.27","0.35","1,901,007.27","1,863,000.00","92826CAL6","US92826CAL63","BM6KKJ6","101.64","United States","-","USD","4.94","1.58","1.00","Apr 15, 2027","1.90","5.00","-","1.57","4.85","1.57","USD","Apr 02, 2020","Apr 02, 2020"
"AMGEN INC","Corporates","Fixed Income","1,898,654.55","0.35","1,898,654.55","1,755,000.00","031162CQ1","US031162CQ15","BF29RS6","107.66","United States","-","USD","5.20","1.81","1.00","Nov 02, 2027","3.20","5.32","-","1.75","5.11","1.75","USD","Nov 02, 2017","Nov 02, 2017"
"DIGITAL REALTY TRUST LP","Corporates","Fixed Income","1,890,105.42","0.35","1,890,105.42","1,718,000.00","25389JAR7","US25389JAR77","BD93Q02","108.62","United States","-","USD","4.91","2.07","1.00","Aug 15, 2027","3.70","5.04","-","2.00","4.83","2.00","USD","Aug 07, 2017","Aug 07, 2017"
"HOME DEPOT INC","Corporates","Fixed Income","1,889,412.00","0.35","1,889,412.00","1,766,000.00","437076BT8","US437076BT82","BDH44D6","106.16","United States","-","USD","5.12","1.66","1.00","Sep 14, 2027","2.80","5.24","-","1.62","5.03","1.62","USD","Sep 14, 2017","Sep 14, 2017"
"NISOURCE INC","Corporates","Fixed Income","1,887,999.40","0.35","1,887,999.40","1,747,000.00","65473QBE2","US65473QBE26","BD20RF2","107.63","United States","-","USD","4.77","1.99","1.00","May 15, 2027","3.49","4.90","-","1.92","4.68","1.92","USD","May 22, 2017","May 22, 2017"
"CARRIER GLOBAL CORP","Corporates","Fixed Income","1,886,699.36","0.35","1,886,699.36","1,820,000.00","14448CAP9","US14448CAP95","BMYT051","102.72","United States","-","USD","4.71","1.93","1.00","Feb 15, 2027","2.49","4.76","-","1.92","4.61","1.92","USD","Aug 15, 2020","Dec 08, 2020"
"FISERV INC","Corporates","Fixed Income","1,885,862.25","0.35","1,885,862.25","1,850,000.00","337738BB3","US337738BB35","-","101.75","United States","-","USD","5.03","1.91","1.00","Jun 01, 2027","2.25","5.08","-","1.90","4.93","1.90","USD","May 13, 2020","May 13, 2020"
"MARATHON OIL CORP","Corporates","Fixed Income","1,875,666.54","0.35","1,875,666.54","1,678,000.00","565849AP1","US565849AP16","BD41T57","109.75","United States","-","USD","4.74","2.50","1.00","Jul 15, 2027","4.40","4.86","-","2.42","4.66","2.42","USD","Jul 24, 2017","Jul 24, 2017"
"NOVARTIS CAPITAL CORP","Corporates","Fixed Income","1,871,143.42","0.35","1,871,143.42","1,743,000.00","66989HAN8","US66989HAN89","BZ7NY82","106.97","Switzerland","-","USD","4.82","1.74","1.00","May 17, 2027","3.10","4.95","-","1.68","4.74","1.68","USD","Feb 17, 2017","Feb 17, 2017"
"GENERAL MOTORS CO","Corporates","Fixed Income","1,849,375.64","0.34","1,849,375.64","1,484,000.00","37045VAU4","US37045VAU44","-","122.92","United States","-","USD","4.74","2.50","1.00","Oct 01, 2027","6.80","4.83","-","2.39","4.71","2.39","USD","May 12, 2020","May 12, 2020"
"SANTANDER HOLDINGS USA INC","Corporates","Fixed Income","1,827,600.64","0.34","1,827,600.64","1,632,000.00","80282KAP1","US80282KAP12","BF0NL88","109.93","United States","-","USD","4.73","2.47","1.00","Jul 13, 2027","4.40","4.85","-","2.39","4.66","2.39","USD","Jan 13, 2018","Mar 01, 2018"
"TYSON FOODS INC","Corporates","Fixed Income","1,824,609.34","0.34","1,824,609.34","1,689,000.00","902494BC6","US902494BC62","BF0P300","107.74","United States","-","USD","4.81","2.03","1.00","Jun 02, 2027","3.55","4.93","-","1.97","4.73","1.97","USD","Jun 02, 2017","Jun 02, 2017"
"INTERNATIONAL BUSINESS MACHINES CO","Corporates","Fixed Income","1,791,820.60","0.33","1,791,820.60","1,793,000.00","459200KH3","US459200KH39","-","99.72","United States","-","USD","5.07","1.76","1.00","May 15, 2027","1.70","5.10","-","1.76","5.10","1.76","USD","May 07, 2020","May 07, 2020"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","1,791,365.55","0.33","1,791,365.55","1,597,000.00","37045XBT2","US37045XBT28","BDR58D7","110.19","United States","-","USD","4.35","2.20","1.00","Jan 17, 2027","4.35","4.48","-","2.11","4.28","2.11","USD","Jan 17, 2017","Jan 17, 2017"
"PACIFIC GAS AND ELECTRIC CO","Corporates","Fixed Income","1,787,162.64","0.33","1,787,162.64","1,752,000.00","694308HW0","US694308HW04","BG88F02","101.73","United States","-","USD","5.29","2.98","1.00","Dec 01, 2027","3.30","5.33","-","2.97","5.13","2.97","USD","Nov 29, 2017","May 14, 2018"
"CSX CORP","Corporates","Fixed Income","1,774,984.75","0.33","1,774,984.75","1,650,000.00","126408HH9","US126408HH96","BYPF698","107.30","United States","-","USD","4.84","1.83","1.00","Jun 01, 2027","3.25","4.97","-","1.76","4.76","1.76","USD","May 01, 2017","May 01, 2017"
"COSTCO WHOLESALE CORPORATION","Corporates","Fixed Income","1,771,606.88","0.33","1,771,606.88","1,783,000.00","22160KAN5","US22160KAN54","-","99.32","United States","-","USD","5.20","1.51","1.00","Jun 20, 2027","1.38","5.25","-","1.51","5.25","1.51","USD","Apr 20, 2020","Apr 20, 2020"
"MCDONALDS CORPORATION MTN","Corporates","Fixed Income","1,769,279.19","0.33","1,769,279.19","1,603,000.00","58013MFP4","US58013MFP41","-","108.62","United States","-","USD","4.86","1.84","1.00","Jul 01, 2027","3.50","4.95","-","1.80","4.81","1.80","USD","Mar 27, 2020","Mar 27, 2020"
