iShares Core 10+ Year USD Bond ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Dec 08, 2009"
Shares Outstanding,"4,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"TREASURY BOND","Treasury","Fixed Income","3,631,669.72","1.02","3,631,669.72","2,885,000.00","912810SC3","US912810SC36","BD59D47","125.48","United States","-","USD","18.74","1.89","1.00","May 15, 2048","3.13","18.91","-","1.89","18.91","1.89","USD","May 15, 2018","May 15, 2018"
"TREASURY BOND","Treasury","Fixed Income","3,546,496.50","1.00","3,546,496.50","3,450,000.00","912810SL3","US912810SL35","BK8ZZ34","102.05","United States","-","USD","21.21","1.91","1.00","Feb 15, 2050","2.00","21.36","-","1.91","21.36","1.91","USD","Feb 15, 2020","Feb 18, 2020"
"TREASURY BOND (OLD)","Treasury","Fixed Income","3,508,392.00","0.99","3,508,392.00","3,400,000.00","912810SZ2","US912810SZ21","BMWVP21","102.44","United States","-","USD","22.05","1.89","1.00","Aug 15, 2051","2.00","22.22","-","1.89","22.22","1.89","USD","Aug 15, 2021","Aug 16, 2021"
"TREASURY BOND","Treasury","Fixed Income","3,126,094.40","0.88","3,126,094.40","2,922,000.00","912810RT7","US912810RT79","BZ56WJ0","106.14","United States","-","USD","18.77","1.94","1.00","Aug 15, 2046","2.25","18.90","-","1.94","18.90","1.94","USD","Aug 15, 2016","Aug 15, 2016"
"TREASURY BOND","Treasury","Fixed Income","3,063,841.94","0.86","3,063,841.94","2,300,000.00","912810RD2","US912810RD28","BGK9QZ5","132.73","United States","-","USD","15.78","1.91","1.00","Nov 15, 2043","3.75","15.91","-","1.91","15.91","1.91","USD","Nov 15, 2013","Nov 15, 2013"
"TREASURY BOND","Treasury","Fixed Income","2,942,752.56","0.83","2,942,752.56","2,660,000.00","912810SK5","US912810SK51","BKVKB94","110.33","United States","-","USD","20.54","1.90","1.00","Nov 15, 2049","2.38","20.70","-","1.90","20.70","1.90","USD","Nov 15, 2019","Nov 15, 2019"
"TREASURY BOND","Treasury","Fixed Income","2,515,636.13","0.71","2,515,636.13","2,150,000.00","912810RB6","US912810RB61","B8W8CX4","116.64","United States","-","USD","16.25","1.92","1.00","May 15, 2043","2.88","16.36","-","1.92","16.36","1.92","USD","May 15, 2013","May 15, 2013"
"BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","2,212,000.00","0.62","2,212,000.00","2,212,000.00","066922477","US0669224778","6922477","1.00","United States","-","USD","0.07","0.07","1.00","-","0.10","0.10","-","0.07","0.10","0.07","USD","-","Feb 04, 2009"
"TREASURY BOND (OTR)","Treasury","Fixed Income","2,149,071.16","0.61","2,149,071.16","2,150,000.00","912810TB4","US912810TB44","BMCNFZ0","99.70","United States","-","USD","22.56","1.89","1.00","Nov 15, 2051","1.88","22.73","-","1.89","22.73","1.89","USD","Nov 15, 2021","Nov 15, 2021"
"TREASURY BOND","Treasury","Fixed Income","2,145,013.17","0.60","2,145,013.17","1,530,000.00","912810QD3","US912810QD37","B59RHH2","139.64","United States","-","USD","13.23","1.78","1.00","Nov 15, 2039","4.38","13.33","-","1.78","13.33","1.78","USD","Nov 15, 2009","Nov 16, 2009"
"TREASURY BOND","Treasury","Fixed Income","1,947,516.89","0.55","1,947,516.89","1,750,000.00","912810RS9","US912810RS96","BYZ2TS9","110.97","United States","-","USD","18.38","1.93","1.00","May 15, 2046","2.50","18.52","-","1.93","18.52","1.93","USD","May 15, 2016","May 16, 2016"
"TREASURY BOND","Treasury","Fixed Income","1,838,888.08","0.52","1,838,888.08","1,450,000.00","912810RG5","US912810RG58","BM7S970","126.39","United States","-","USD","16.35","1.92","1.00","May 15, 2044","3.38","16.48","-","1.92","16.48","1.92","USD","May 15, 2014","May 15, 2014"
"TREASURY BOND","Treasury","Fixed Income","1,517,794.88","0.43","1,517,794.88","1,550,000.00","912810TA6","US912810TA60","BLDBLR0","97.27","United States","-","USD","16.30","1.92","1.00","Aug 15, 2041","1.75","16.38","-","1.92","16.38","1.92","USD","Aug 15, 2021","Aug 31, 2021"
"TREASURY BOND","Treasury","Fixed Income","1,467,671.88","0.41","1,467,671.88","1,025,000.00","912810QC5","US912810QC53","B43HGR4","141.50","United States","-","USD","12.93","1.75","1.00","Aug 15, 2039","4.50","13.03","-","1.75","13.03","1.75","USD","Aug 15, 2009","Aug 17, 2009"
"TREASURY BOND","Treasury","Fixed Income","1,292,811.19","0.36","1,292,811.19","1,050,000.00","912810RH3","US912810RH32","BPYD753","121.95","United States","-","USD","16.61","1.92","1.00","Aug 15, 2044","3.13","16.74","-","1.92","16.74","1.92","USD","Aug 15, 2014","Aug 15, 2014"
"TREASURY BOND","Treasury","Fixed Income","1,260,069.96","0.36","1,260,069.96","895,000.00","912810QH4","US912810QH41","B3TCBS2","140.23","United States","-","USD","13.50","1.79","1.00","May 15, 2040","4.38","13.61","-","1.79","13.61","1.79","USD","May 15, 2010","May 17, 2010"
"TREASURY BOND","Treasury","Fixed Income","1,189,719.90","0.34","1,189,719.90","955,000.00","912810SF6","US912810SF66","BJ7G9G2","123.45","United States","-","USD","19.16","1.89","1.00","Feb 15, 2049","3.00","19.33","-","1.89","19.33","1.89","USD","Feb 15, 2019","Feb 15, 2019"
"TREASURY BOND","Treasury","Fixed Income","1,056,299.12","0.30","1,056,299.12","1,000,000.00","912810SY5","US912810SY55","BMCXZ94","105.34","United States","-","USD","15.64","1.92","1.00","May 15, 2041","2.25","15.73","-","1.92","15.73","1.92","USD","May 15, 2021","Jun 01, 2021"
"TREASURY BOND","Treasury","Fixed Income","1,000,999.33","0.28","1,000,999.33","895,000.00","912810RQ3","US912810RQ31","BD2C0D7","110.91","United States","-","USD","18.15","1.93","1.00","Feb 15, 2046","2.50","18.28","-","1.93","18.28","1.93","USD","Feb 15, 2016","Feb 16, 2016"
"TREASURY BOND","Treasury","Fixed Income","976,623.00","0.28","976,623.00","800,000.00","912810QU5","US912810QU51","B7FRYY6","120.91","United States","-","USD","15.22","1.87","1.00","Feb 15, 2042","3.13","15.33","-","1.87","15.33","1.87","USD","Feb 15, 2012","Feb 15, 2012"
"TREASURY BOND","Treasury","Fixed Income","909,855.54","0.26","909,855.54","910,000.00","912810SW9","US912810SW99","BN303J7","99.28","United States","-","USD","15.81","1.92","1.00","Feb 15, 2041","1.88","15.88","-","1.92","15.88","1.92","USD","Feb 15, 2021","Mar 01, 2021"
"TREASURY BOND","Treasury","Fixed Income","884,176.88","0.25","884,176.88","750,000.00","912810RY6","US912810RY64","BF53YK6","116.86","United States","-","USD","18.67","1.91","1.00","Aug 15, 2047","2.75","18.82","-","1.91","18.82","1.91","USD","Aug 15, 2017","Aug 15, 2017"
"TENNESSEE VALLEY AUTHORITY","Agency","Fixed Income","824,038.75","0.23","824,038.75","500,000.00","880591DZ2","US880591DZ22","B1283P4","163.46","United States","-","USD","19.22","2.58","1.00","Apr 01, 2056","5.38","19.42","-","2.58","19.42","2.58","USD","Apr 01, 2006","Apr 03, 2006"
"TREASURY BOND","Treasury","Fixed Income","726,036.60","0.20","726,036.60","600,000.00","912810QT8","US912810QT88","B6ZKRY9","120.61","United States","-","USD","15.17","1.88","1.00","Nov 15, 2041","3.13","15.27","-","1.88","15.27","1.88","USD","Nov 15, 2011","Nov 15, 2011"
"ANHEUSER-BUSCH COMPANIES LLC","Industrial","Fixed Income","703,244.38","0.20","703,244.38","545,000.00","03522AAJ9","US03522AAJ97","BJXS2M9","126.99","Belgium","-","USD","14.86","3.27","1.00","Feb 01, 2046","4.90","15.06","-","3.25","14.87","3.25","USD","Feb 01, 2019","May 13, 2019"
"CVS HEALTH CORP","Industrial","Fixed Income","637,568.71","0.18","637,568.71","481,000.00","126650CZ1","US126650CZ11","BF4JKH4","131.20","United States","-","USD","15.68","3.27","1.00","Mar 25, 2048","5.05","15.89","-","3.25","15.72","3.25","USD","Mar 09, 2018","Mar 09, 2018"
"TREASURY BOND","Treasury","Fixed Income","610,779.38","0.17","610,779.38","500,000.00","912810QZ4","US912810QZ49","B89T3Q0","120.98","United States","-","USD","15.78","1.91","1.00","Feb 15, 2043","3.13","15.89","-","1.91","15.89","1.91","USD","Feb 15, 2013","Feb 15, 2013"
"AT&T INC","Industrial","Fixed Income","610,471.67","0.17","610,471.67","600,000.00","00206RLJ9","US00206RLJ94","BNSLTY2","100.70","United States","-","USD","19.23","3.51","1.00","Sep 15, 2055","3.55","19.42","-","3.51","19.27","3.51","USD","Mar 15, 2021","Sep 03, 2021"
"TREASURY BOND (OTR)","Treasury","Fixed Income","610,438.31","0.17","610,438.31","600,000.00","912810TC2","US912810TC27","BPBMDF5","101.47","United States","-","USD","16.25","1.91","1.00","Nov 15, 2041","2.00","16.33","-","1.91","16.33","1.91","USD","Nov 15, 2021","Nov 30, 2021"
"VERIZON COMMUNICATIONS INC","Industrial","Fixed Income","586,787.10","0.17","586,787.10","613,000.00","92343VFW9","US92343VFW90","BMXT869","95.23","United States","-","USD","20.87","3.22","1.00","Oct 30, 2056","2.99","21.08","-","3.22","21.08","3.22","USD","Apr 30, 2021","May 03, 2021"
"AT&T INC","Industrial","Fixed Income","579,286.34","0.16","579,286.34","565,000.00","00206RKJ0","US00206RKJ04","BNTFQF3","101.50","United States","-","USD","18.79","3.42","1.00","Sep 15, 2053","3.50","18.97","-","3.42","18.81","3.42","USD","Mar 15, 2021","Sep 03, 2021"
"MICROSOFT CORPORATION","Industrial","Fixed Income","556,924.39","0.16","556,924.39","520,000.00","594918CE2","US594918CE21","BMFPJG2","106.26","United States","-","USD","19.93","2.62","1.00","Mar 17, 2052","2.92","20.18","-","2.62","19.96","2.62","USD","Mar 17, 2021","Mar 17, 2021"
"TREASURY BOND","Treasury","Fixed Income","552,024.00","0.16","552,024.00","450,000.00","912810RV2","US912810RV26","BDRJ2Q0","121.55","United States","-","USD","18.10","1.92","1.00","Feb 15, 2047","3.00","18.25","-","1.92","18.25","1.92","USD","Feb 15, 2017","Feb 15, 2017"
"FHLMC REFERENCE NOTE","Agency","Fixed Income","551,388.54","0.16","551,388.54","375,000.00","3134A4KX1","US3134A4KX12","7322105","144.16","United States","-","USD","8.13","1.66","1.00","Jul 15, 2032","6.25","8.15","-","1.66","8.15","1.66","USD","Feb 20, 2002","Feb 20, 2002"
"QATAR (STATE OF) RegS","Sovereign","Fixed Income","544,546.90","0.15","544,546.90","400,000.00","-","XS1807174559","BFYY518","135.19","Qatar","-","USD","15.96","3.13","1.00","Apr 23, 2048","5.10","16.07","-","3.13","16.07","3.13","USD","Apr 23, 2018","Apr 23, 2018"
"MICROSOFT CORPORATION","Industrial","Fixed Income","541,557.85","0.15","541,557.85","549,000.00","594918CC6","US594918CC64","BM9DJ73","98.43","United States","-","USD","19.85","2.60","1.00","Jun 01, 2050","2.52","20.07","-","2.60","20.07","2.60","USD","Jun 01, 2020","Jun 01, 2020"
"FHMS_K-1514 A2","CMBS","Fixed Income","537,718.75","0.15","537,718.75","500,000.00","3137FQJZ7","US3137FQJZ78","-","107.31","United States","-","USD","10.52","2.18","1.00","Oct 25, 2034","2.86","10.53","-","2.18","10.53","2.18","USD","Dec 01, 2019","Dec 01, 2019"
"QATAR (STATE OF) RegS","Sovereign","Fixed Income","531,029.36","0.15","531,029.36","400,000.00","-","XS1959337749","BH3JG26","131.34","Qatar","-","USD","16.44","3.10","1.00","Mar 14, 2049","4.82","16.56","-","3.10","16.56","3.10","USD","Mar 14, 2019","Mar 14, 2019"
"AT&T INC","Industrial","Fixed Income","524,023.97","0.15","524,023.97","511,000.00","00206RLV2","US00206RLV23","BNYDH60","101.47","United States","-","USD","20.10","3.58","1.00","Sep 15, 2059","3.65","20.31","-","3.58","20.18","3.58","USD","Mar 15, 2021","Sep 03, 2021"
"TREASURY BOND","Treasury","Fixed Income","513,017.04","0.14","513,017.04","600,000.00","912810SN9","US912810SN90","BMHCRG7","85.34","United States","-","USD","23.13","1.92","1.00","May 15, 2050","1.25","23.25","-","1.92","23.25","1.92","USD","May 15, 2020","May 15, 2020"
"SAUDI ARABIA (KINGDOM OF) MTN RegS","Sovereign","Fixed Income","511,855.56","0.14","511,855.56","400,000.00","-","XS1791939736","BFNF114","126.95","Saudi Arabia","-","USD","16.07","3.47","1.00","Apr 17, 2049","5.00","16.17","-","3.47","16.17","3.47","USD","Apr 17, 2018","Apr 17, 2018"
"RUSSIAN FEDERATION RegS","Sovereign","Fixed Income","508,460.33","0.14","508,460.33","400,000.00","-","RU000A0JXU14","BD57MZ5","127.01","Russian Federation","-","USD","15.26","3.62","1.00","Jun 23, 2047","5.25","15.34","-","3.62","15.34","3.62","USD","Jun 23, 2017","Jun 23, 2017"
"GE CAPITAL INTERNATIONAL FUNDING C","Industrial","Fixed Income","505,722.62","0.14","505,722.62","419,000.00","36164QNA2","US36164QNA21","BYNWXZ6","120.13","United States","-","USD","10.66","2.67","1.00","Nov 15, 2035","4.42","10.67","-","2.67","10.67","2.67","USD","May 15, 2016","Jul 01, 2016"
"QATAR (STATE OF) RegS","Sovereign","Fixed Income","502,317.78","0.14","502,317.78","400,000.00","-","XS2155352748","-","124.68","Qatar","-","USD","17.23","3.09","1.00","Apr 16, 2050","4.40","17.35","-","3.09","17.35","3.09","USD","Apr 16, 2020","Apr 16, 2020"
"PETROLEOS MEXICANOS","Agency","Fixed Income","499,448.47","0.14","499,448.47","500,000.00","71654QDD1","US71654QDD16","BMYVTL6","96.54","Mexico","-","USD","10.88","8.00","1.00","Jan 23, 2050","7.69","10.81","-","8.00","10.81","8.00","USD","Jul 23, 2020","Oct 21, 2020"
"ILLINOIS ST","Local Authority","Fixed Income","490,802.75","0.14","490,802.75","425,000.00","452151LF8","US452151LF83","2177258","115.06","United States","-","USD","6.46","2.88","1.00","Jun 01, 2033","5.10","6.44","-","2.88","6.44","2.88","USD","Jun 12, 2003","Jun 12, 2003"
"SAUDI ARABIA (KINGDOM OF) MTN RegS","Sovereign","Fixed Income","473,404.00","0.13","473,404.00","400,000.00","-","XS1508675508","BDFT8M0","117.55","Saudi Arabia","-","USD","15.55","3.44","1.00","Oct 26, 2046","4.50","15.62","-","3.44","15.62","3.44","USD","Oct 26, 2016","Oct 26, 2016"
"VERIZON COMMUNICATIONS INC","Industrial","Fixed Income","471,231.80","0.13","471,231.80","360,000.00","92343VCK8","US92343VCK89","BXVMD62","129.14","United States","-","USD","15.35","3.15","1.00","Aug 21, 2046","4.86","15.43","-","3.15","15.43","3.15","USD","Feb 21, 2015","Mar 11, 2015"
"ISRAEL (STATE OF) RegS","Sovereign","Fixed Income","467,604.44","0.13","467,604.44","400,000.00","-","XS2167193015","-","116.41","Israel","-","USD","21.20","3.07","1.00","May 13, 2060","3.80","21.39","-","3.07","21.39","3.07","USD","May 13, 2020","May 13, 2020"
"WELLS FARGO & COMPANY MTN","Financial Institutions","Fixed Income","462,713.64","0.13","462,713.64","335,000.00","95000U2M4","US95000U2M49","BMFVFL7","136.91","United States","-","USD","15.81","3.08","1.00","Apr 04, 2051","5.01","16.95","-","3.05","16.90","3.05","USD","Mar 30, 2020","Mar 30, 2020"
"TREASURY BOND","Treasury","Fixed Income","461,749.00","0.13","461,749.00","400,000.00","912810QX9","US912810QX90","B75JF50","114.41","United States","-","USD","15.84","1.90","1.00","Aug 15, 2042","2.75","15.95","-","1.90","15.95","1.90","USD","Aug 15, 2012","Aug 15, 2012"
"AT&T INC","Industrial","Fixed Income","461,580.53","0.13","461,580.53","440,000.00","00206RMN9","US00206RMN97","BNYDPS8","104.59","United States","-","USD","19.62","3.57","1.00","Dec 01, 2057","3.80","19.83","-","3.57","19.69","3.57","USD","Jun 01, 2021","Sep 03, 2021"
"GOLDMAN SACHS GROUP INC","Financial Institutions","Fixed Income","449,532.17","0.13","449,532.17","313,000.00","38141GFD1","US38141GFD16","B283338","141.93","United States","-","USD","10.63","3.31","1.00","Oct 01, 2037","6.75","10.63","-","3.31","10.63","3.31","USD","Oct 03, 2007","Oct 03, 2007"
"ABBVIE INC","Industrial","Fixed Income","435,039.20","0.12","435,039.20","360,000.00","00287YCB3","US00287YCB39","BJDRSH3","120.37","United States","-","USD","17.10","3.15","1.00","Nov 21, 2049","4.25","17.31","-","3.14","17.13","3.14","USD","May 21, 2020","Nov 17, 2020"
"FHLB","Agency","Fixed Income","426,987.62","0.12","426,987.62","290,000.00","3133XGAY0","US3133XGAY07","B19CJ40","144.70","United States","-","USD","10.67","1.95","1.00","Jul 15, 2036","5.50","10.72","-","1.95","10.72","1.95","USD","Jul 17, 2006","Jul 17, 2006"
"WELLS FARGO BANK NA MTN","Financial Institutions","Fixed Income","424,217.75","0.12","424,217.75","285,000.00","92976GAJ0","US92976GAJ04","B29SN65","145.81","United States","-","USD","10.81","2.99","1.00","Jan 15, 2038","6.60","10.83","-","2.99","10.83","2.99","USD","Dec 07, 2007","Dec 07, 2007"
"COLOMBIA (REPUBLIC OF)","Sovereign","Fixed Income","423,185.00","0.12","423,185.00","400,000.00","195325BM6","US195325BM66","B512BZ1","103.04","Colombia","-","USD","11.07","5.86","1.00","Jan 18, 2041","6.13","10.99","-","5.86","10.99","5.86","USD","Oct 20, 2009","Oct 20, 2009"
"VERIZON COMMUNICATIONS INC","Industrial","Fixed Income","419,962.81","0.12","419,962.81","385,000.00","92343VGB4","US92343VGB45","BNGDW29","108.11","United States","-","USD","18.20","3.12","1.00","Mar 22, 2051","3.55","18.41","-","3.12","18.22","3.12","USD","Mar 22, 2021","Mar 22, 2021"
"ABU DHABI (EMIRATE OF) MTN RegS","Sovereign","Fixed Income","412,377.00","0.12","412,377.00","400,000.00","-","XS2057866191","-","102.31","United Arab Emirates","-","USD","18.35","3.00","1.00","Sep 30, 2049","3.13","18.45","-","3.00","18.45","3.00","USD","Sep 30, 2019","Sep 30, 2019"
"DP WORLD PLC MTN 144A","Agency","Fixed Income","406,022.83","0.11","406,022.83","300,000.00","23330JAA9","US23330JAA97","B1ZB3P0","131.95","United Arab Emirates","-","USD","10.14","4.05","1.00","Jul 02, 2037","6.85","10.11","-","4.05","10.11","4.05","USD","Jul 02, 2007","Jul 02, 2007"
"ARGENTINA REPUBLIC OF GOVERNMENT","Sovereign","Fixed Income","403,966.88","0.11","403,966.88","1,300,000.00","-","ARARGE3209T4","-","30.54","Argentina","-","USD","7.57","18.42","1.00","Jul 09, 2035","1.13","7.03","-","18.42","7.03","18.42","USD","Sep 04, 2020","Sep 04, 2020"
"ANHEUSER-BUSCH INBEV WORLDWIDE INC","Industrial","Fixed Income","402,182.98","0.11","402,182.98","285,000.00","03523TBV9","US03523TBV98","BJ520Z8","138.68","Belgium","-","USD","15.49","3.36","1.00","Jan 23, 2049","5.55","15.70","-","3.34","15.54","3.34","USD","Jan 23, 2019","Jan 23, 2019"
"BANK OF AMERICA CORP MTN","Financial Institutions","Fixed Income","401,809.68","0.11","401,809.68","330,000.00","06051GJA8","US06051GJA85","BLD6SH4","120.61","United States","-","USD","16.39","3.00","1.00","Mar 20, 2051","4.08","17.68","-","3.00","17.64","3.00","USD","Mar 20, 2020","Mar 20, 2020"
"ANHEUSER-BUSCH COMPANIES LLC","Industrial","Fixed Income","397,171.57","0.11","397,171.57","323,000.00","03522AAH3","US03522AAH32","BK5XW52","121.01","Belgium","-","USD","10.35","2.88","1.00","Feb 01, 2036","4.70","10.51","-","2.83","10.23","2.83","USD","Feb 01, 2019","May 13, 2019"
"BOEING CO","Industrial","Fixed Income","396,550.35","0.11","396,550.35","290,000.00","097023CW3","US097023CW33","BM8R6R5","135.77","United States","-","USD","15.59","3.75","1.00","May 01, 2050","5.80","15.78","-","3.73","15.64","3.73","USD","May 04, 2020","May 04, 2020"
"COOPERATIEVE CENTRALE RAIFFEISEN-B","Financial Institutions","Fixed Income","393,877.28","0.11","393,877.28","290,000.00","21684AAD8","US21684AAD81","BYWZXG7","133.68","Netherlands","-","USD","14.63","3.20","1.00","Aug 04, 2045","5.25","14.71","-","3.20","14.71","3.20","USD","Aug 04, 2015","Aug 04, 2015"
"CVS HEALTH CORP","Industrial","Fixed Income","379,067.23","0.11","379,067.23","307,000.00","126650CY4","US126650CY46","BF4JK96","122.20","United States","-","USD","11.52","3.04","1.00","Mar 25, 2038","4.78","11.69","-","3.00","11.43","3.00","USD","Mar 09, 2018","Mar 09, 2018"
"PETRONAS CAPITAL LTD MTN RegS","Agency","Fixed Income","375,960.25","0.11","375,960.25","300,000.00","-","USY68856AV83","-","124.45","Malaysia","-","USD","16.88","3.23","1.00","Apr 21, 2050","4.55","17.10","-","3.21","16.93","3.21","USD","Apr 21, 2020","Apr 21, 2020"
"TREASURY BOND","Treasury","Fixed Income","372,906.45","0.11","372,906.45","325,000.00","912810QY7","US912810QY73","B8JB195","114.39","United States","-","USD","16.08","1.91","1.00","Nov 15, 2042","2.75","16.19","-","1.91","16.19","1.91","USD","Nov 15, 2012","Nov 15, 2012"
"APPLE INC","Industrial","Fixed Income","366,716.17","0.10","366,716.17","275,000.00","037833BX7","US037833BX70","BYN2GF7","131.70","United States","-","USD","15.39","2.83","1.00","Feb 23, 2046","4.65","15.63","-","2.81","15.42","2.81","USD","Feb 23, 2016","Feb 23, 2016"
"BRISTOL-MYERS SQUIBB CO","Industrial","Fixed Income","355,681.03","0.10","355,681.03","285,000.00","110122CR7","US110122CR72","BMW2G98","124.03","United States","-","USD","17.19","2.97","1.00","Oct 26, 2049","4.25","17.42","-","2.96","17.24","2.96","USD","Apr 26, 2020","Jul 15, 2020"
"CHARTER COMMUNICATIONS OPERATING L","Industrial","Fixed Income","353,678.73","0.10","353,678.73","256,000.00","161175BA1","US161175BA14","BYQ7R23","136.93","United States","-","USD","13.53","4.05","1.00","Oct 23, 2045","6.48","13.69","-","4.03","13.53","4.03","USD","Oct 23, 2016","Dec 01, 2016"
"SINOPEC GROUP OVERSEAS DEVELOPMENT RegS","Agency","Fixed Income","353,261.50","0.10","353,261.50","300,000.00","-","USG8201NAD42","BDG28L7","116.83","China","-","USD","16.03","3.27","1.00","Apr 12, 2047","4.25","16.11","-","3.27","16.11","3.27","USD","Apr 12, 2017","Apr 12, 2017"
"ALPHABET INC","Industrial","Fixed Income","349,493.16","0.10","349,493.16","385,000.00","02079KAF4","US02079KAF49","BMD7LF3","90.00","United States","-","USD","20.70","2.54","1.00","Aug 15, 2050","2.05","20.90","-","2.54","20.90","2.54","USD","Aug 05, 2020","Aug 05, 2020"
"FNMA_19-M4 A2","CMBS","Fixed Income","346,549.90","0.10","346,549.90","300,000.00","3136B35Z9","US3136B35Z99","-","115.22","United States","-","USD","7.74","1.76","1.00","Feb 25, 2031","3.61","7.74","-","1.76","7.74","1.76","USD","Mar 01, 2019","Mar 01, 2019"
"BARCLAYS PLC","Financial Institutions","Fixed Income","342,550.65","0.10","342,550.65","260,000.00","06738EAV7","US06738EAV74","BD72S38","129.40","United Kingdom","-","USD","15.32","3.23","1.00","Jan 10, 2047","4.95","15.40","-","3.23","15.40","3.23","USD","Jan 10, 2017","Jan 10, 2017"
