ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|ILLINOIS DEV FIN AUTH REV|ILSDEV|US45188RWL94|45188RWL9|United States|1100000|1100|1100|USD|ISHMEAR|6/14/2001|
12/30/2021|MISSISSIPPI BUSINESS FIN CORP|MSSDEV|US60528ABS24|60528ABS2|United States|10000000|10001|10001|USD|ISHMEAR|9/2/2010|
12/30/2021|ALBANY N Y INDL DEV AGY CIVIC|ALBDEV|US012440FQ16|012440FQ1|United States|900000|900|900|USD|ISHMEAR|5/30/2002|
12/30/2021|PALM BEACH CNTY FLA REV|PALGEN|US696547CN63|696547CN6|United States|2800000|2800|2800|USD|ISHMEAR|6/4/2002|
12/30/2021|ILLINOIS DEV FIN AUTH REV|ILSDEV|US4519083X38|4519083X3|United States|2000000|2000|2000|USD|ISHMEAR|4/29/1998|
12/30/2021|ILLINOIS STATE TOB         144A|ILS|US88033MBM82|88033MBM8|United States|4000000|4001|4001|USD|ISHMEAR|7/2/2015|
12/30/2021|BUTLER CNTY PA INDL DEV AUTH R|BUTDEV|US123600AP39|123600AP3|United States|2200000|2200|2200|USD|ISHMEAR|5/21/2004|
12/30/2021|CONNECTICUT ST|CTS|US20772JZ396|20772JZ39|United States|1920000|1920|1920|USD|ISHMEAR|6/14/2016|
12/30/2021|AMHERST N Y DEV CORP SR LIVING|AMHDEV|US03135PAA49|03135PAA4|United States|1720000|1720|1720|USD|ISHMEAR|12/29/2011|
12/30/2021|AMHERST N Y DEV CORP SR LIVING|AMHDEV|US03135PAA49|03135PAA4|United States|10000|10|10|USD|ISHMEAR|12/29/2011|
12/30/2021|INDIANA ST FIN AUTH REV    144A|INSGEN|US45506D7J83|45506D7J8|United States|2500000|2500|2500|USD|ISHMEAR|10/13/2005|
12/30/2021|BURLINGTON KANS ENVIRONMENTAL|BURGEN|US121822AZ33|121822AZ3|United States|3000000|3000|3000|USD|ISHMEAR|9/19/2007|
12/30/2021|BURLINGTON KANS ENVIRONMENTAL|BURGEN|US121822AY67|121822AY6|United States|4000000|4001|4001|USD|ISHMEAR|9/19/2007|
12/30/2021|SOUTH CAROLINA ST PUB SVCS AUT|SCSUTL|US837151WN58|837151WN5|United States|900000|900|900|USD|ISHMEAR|11/21/2019|
12/30/2021|NORTH DAKOTA ST HSG FIN AGY|NDSHSG|US658909JV92|658909JV9|United States|6875000|6970|6970|USD|ISHMEAR|12/8/2015|
12/30/2021|NORTH DAKOTA ST HSG FIN AGY|NDSHSG|US658909JV92|658909JV9|United States|1040000|1054|1054|USD|ISHMEAR|12/8/2015|
12/30/2021|PENNSYLVANIA ECONOMIC DEV FIN|PASDEV|US708686EQ96|708686EQ9|United States|3000000|3000|3000|USD|ISHMEAR|4/6/2009|
12/30/2021|THE CITY OF NEW YORK       144A|NYC|US88034W3Y89|88034W3Y8|United States|2195000|2196|2196|USD|ISHMEAR|9/9/2020|
12/30/2021|DISTRICT COLUMBIA REV|DISGEN|US2548392Q59|2548392Q5|United States|2990000|2990|2990|USD|ISHMEAR|4/24/2008|
12/30/2021|OHIO ST HIGHER EDL FAC COMMN|OHSEDU|US67756DWX01|67756DWX0|United States|5975000|5975|5975|USD|ISHMEAR|10/1/2020|
12/30/2021|MISSOURI ST HEALTH & EDL FACS 144A|TENGEN|US74934RQJ85|74934RQJ8|United States|2000000|2001|2001|USD|ISHMEAR|10/3/2018|
12/30/2021|WISCONSIN HSG & ECONOMIC DEV A|WISGEN|US97689QNE25|97689QNE2|United States|1000000|1000|1000|USD|ISHMEAR|6/23/2021|
12/30/2021|PORT ARTHUR TEX NAV DIST INDL|PORTRN|US733508AG05|733508AG0|United States|3000000|3000|3000|USD|ISHMEAR|6/16/2011|
12/30/2021|PENNSYLVANIA HSG FIN AGY SINGL 144A|PASSFH|US88034WSN55|88034WSN5|United States|1620000|1620|1620|USD|ISHMEAR|6/22/2020|
12/30/2021|KENTUCKY ST ECON DEV FIN AUTH LOUI 144A|TENGEN|US88033Y2K68|88033Y2K6|United States|500000|500|500|USD|ISHMEAR|1/11/2018|
12/30/2021|IOWA FIN AUTH MIDWESTERN DISAS|IASDEV|US46246XAD66|46246XAD6|United States|3200000|3200|3200|USD|ISHMEAR|12/2/2021|
12/30/2021|MUNICIPAL ELEC AUTH GA     144A|MELPWR|US88034R8U21|88034R8U2|United States|1700000|1701|1701|USD|ISHMEAR|10/10/2019|
12/30/2021|TEXAS ST|TXS|US882723J263|882723J26|United States|410000|410|410|USD|ISHMEAR|2/26/2014|
12/30/2021|TEXAS ST|TXS|US882723J347|882723J34|United States|2910000|2914|2914|USD|ISHMEAR|2/11/2015|
12/30/2021|MUNICIPAL ELEC AUTH GA|MELPWR|US626207VS06|626207VS0|United States|1000000|1000|1000|USD|ISHMEAR|8/21/2008|
12/30/2021|MIAMI-DADE CNTY FLA TRAN SYS S 144A|MIATRN|US88034WW671|88034WW67|United States|500000|500|500|USD|ISHMEAR|9/3/2020|
12/30/2021|METROPOLITAN WASH D C ARPTS AU 144A|METAPT|US88034UNN45|88034UNN4|United States|6135000|6137|6137|USD|ISHMEAR|12/19/2019|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US645918U843|645918U84|United States|1000000|1024|1024|USD|ISHMEAR|1/31/2013|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US645918U843|645918U84|United States|500000|512|512|USD|ISHMEAR|1/31/2013|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US645918U843|645918U84|United States|700000|717|717|USD|ISHMEAR|1/31/2013|
12/30/2021|WASHINGTON MO CTFS PARTN|WASCTF|US939304CB56|939304CB5|United States|350000|358|358|USD|ISHMEAR|3/26/2019|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US645918U843|645918U84|United States|1000000|1024|1024|USD|ISHMEAR|1/31/2013|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US645918U843|645918U84|United States|500000|512|512|USD|ISHMEAR|1/31/2013|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US645918U843|645918U84|United States|175000|179|179|USD|ISHMEAR|1/31/2013|
12/30/2021|NORTH EAST INDEPENDENT SCHOOL DIST|NORETX|||United States|8900000|8900|8900|USD|ISHMEAR|12/16/2021|
12/30/2021|ALLEGHENY CNTY PA HOSP DEV AUT|ALLMED|US01728A3G96|01728A3G9|United States|2000000|2048|2048|USD|ISHMEAR|8/29/2018|
12/30/2021|GEISINGER AUTH PA HEALTH SYS R|GEIMED|US368497JR50|368497JR5|United States|2000000|2048|2048|USD|ISHMEAR|6/30/2020|
12/30/2021|PARK RIDGE N J|PKR|US700807LM01|700807LM0|United States|800000|807|807|USD|ISHMEAR|4/30/2021|
12/30/2021|NEW MEXICO MUN ENERGY ACQUISIT|NMSPWR|US647207AU37|647207AU3|United States|600000|611|611|USD|ISHMEAR|8/1/2019|
12/30/2021|CONNECTICUT ST SPL TAX OBLIG R|CTSGEN|US207758ZF33|207758ZF3|United States|200000|205|205|USD|ISHMEAR|5/29/2020|
12/30/2021|METROPOLITAN GOVT NASHVILLE &|METEDU|US592029AS19|592029AS1|United States|535000|548|548|USD|ISHMEAR|10/27/2021|
12/30/2021|MUHLENBERG PA SCH DIST|MUHSCD|US624805PV34|624805PV3|United States|700000|713|713|USD|ISHMEAR|7/14/2020|
12/30/2021|NEWBURGH TOWN N Y|NBG|US65087RBH12|65087RBH1|United States|820000|827|827|USD|ISHMEAR|5/18/2021|
12/30/2021|SOUTHEAST ALA GAS SUPPLY DIST|SOUUTL|US84131TAM45|84131TAM4|United States|1500000|1525|1525|USD|ISHMEAR|6/20/2018|
12/30/2021|KING CNTY WASH HSG AUTH HSG RE|KINHSG|US494759QS57|494759QS5|United States|250000|253|253|USD|ISHMEAR|6/18/2020|
12/30/2021|CALIFORNIA CNTY CALIF TOB SECU|CASGEN|US13016NEE04|13016NEE0|United States|545000|555|555|USD|ISHMEAR|6/10/2020|
12/30/2021|CONNECTICUT ST|CTS|US20772KKE81|20772KKE8|United States|900000|912|912|USD|ISHMEAR|6/25/2020|
12/30/2021|SOUTHEASTERN PA TRANSN AUTH RE|SEPTRN|US842039EH80|842039EH8|United States|360000|368|368|USD|ISHMEAR|7/29/2020|
12/30/2021|PUBLIC FIN AUTH WIS HOSP REV|PUBMED|US74442CCG78|74442CCG7|United States|175000|179|179|USD|ISHMEAR|10/1/2020|
12/30/2021|MICHIGAN FIN AUTH REV|MISFIN|US59447TJ467|59447TJ46|United States|1000000|1018|1018|USD|ISHMEAR|10/15/2020|
12/30/2021|TOBACCO SETTLEMENT FING CORP N|TOBGEN|US888808GX49|888808GX4|United States|3000000|3067|3067|USD|ISHMEAR|4/11/2018|
12/30/2021|BLACK BELT ENERGY GAS DIST ALA|BLACKB|US09182NAV29|09182NAV2|United States|170000|173|173|USD|ISHMEAR|4/19/2021|
12/30/2021|ST CHARLES PARISH LA GULF OPPO|SCPOPP|US85232SAB51|85232SAB5|United States|1120000|1139|1139|USD|ISHMEAR|12/17/2010|
12/30/2021|ST CHARLES PARISH LA GULF OPPO|SCPOPP|US85232SAB51|85232SAB5|United States|1225000|1246|1246|USD|ISHMEAR|12/17/2010|
12/30/2021|EVESHAM TWP N J|EVE|US300471RF81|300471RF8|United States|987500|996|996|USD|ISHMEAR|6/15/2021|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577BCD47|64577BCD4|United States|2000000|2046|2046|USD|ISHMEAR|10/17/2014|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577XBX30|64577XBX3|United States|200000|205|205|USD|ISHMEAR|1/14/2021|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUT|NJSTRN|US6461363A70|6461363A7|United States|750000|767|767|USD|ISHMEAR|7/25/2018|
12/30/2021|NEW JERSEY ST TRANSPRTN TRUST FUND|NJSTRN|US646136Z790|646136Z79|United States|220000|225|225|USD|ISHMEAR|11/2/2016|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577BSV70|64577BSV7|United States|1000000|1023|1023|USD|ISHMEAR|12/8/2016|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH M|NJSDEV|US64578JAX46|64578JAX4|United States|2000000|2072|2072|USD|ISHMEAR|9/20/2017|
12/30/2021|BLACK BELT ENERGY GAS DIST ALA|BLACKB|US09182NAT72|09182NAT7|United States|4000000|4137|4137|USD|ISHMEAR|6/29/2017|
12/30/2021|JERSEY CITY N J MUN UTILS AUTH|JERUTL|US476624CM18|476624CM1|United States|4000000|4079|4079|USD|ISHMEAR|11/13/2020|
12/30/2021|CONNECTICUT ST HEALTH & EDL FA|CTSHGR|US20775DJX12|20775DJX1|United States|500000|518|518|USD|ISHMEAR|4/6/2021|
12/30/2021|CLARK CNTY NEV ARPT REV|CLAAPT|US18085PSC94|18085PSC9|United States|2165000|2270|2270|USD|ISHMEAR|11/27/2019|
12/30/2021|MASSACHUSETTS EDL FING AUTH ED|MASEDU|US57563RKU22|57563RKU2|United States|1445000|1514|1514|USD|ISHMEAR|6/27/2013|
12/30/2021|FLORIDA DEV FIN CORP REV|FLSDEV|US340618DB08|340618DB0|United States|5000000|4998|4998|USD|ISHMEAR|12/16/2021|
12/30/2021|DEPTFORD TWP N J|DTNJ|US249685GC62|249685GC6|United States|1478150|1491|1491|USD|ISHMEAR|7/14/2021|
12/30/2021|CONNECTICUT ST|CTS|US20772JNJ78|20772JNJ7|United States|900000|943|943|USD|ISHMEAR|8/7/2013|
12/30/2021|KINGS POINT N Y|KPNY|US496134MD67|496134MD6|United States|1300000|1311|1311|USD|ISHMEAR|7/22/2021|
12/30/2021|EAST BATON ROUGE PARISH LA SAL|EASGEN|US270764ER00|270764ER0|United States|465000|487|487|USD|ISHMEAR|9/18/2020|
12/30/2021|PHILADELPHIA PA GAS WKS REV|PHIUTL|US71783MBD65|71783MBD6|United States|1315000|1376|1376|USD|ISHMEAR|10/29/2020|
12/30/2021|CONNELLSVILLE PA AREA SCH DIST|CVLSCD|US207889SH08|207889SH0|United States|500000|519|519|USD|ISHMEAR|5/17/2019|
12/30/2021|OYSTER BAY N Y|OYS|US692160LP73|692160LP7|United States|715000|749|749|USD|ISHMEAR|4/24/2014|
12/30/2021|BARTOW CNTY GA DEV AUTH POLLUT|BTWPOL|US069643BK94|069643BK9|United States|2000000|2026|2026|USD|ISHMEAR|8/23/2013|
12/30/2021|ROCKPORT IND POLLUTION CTL REV|ROCPOL|US773835BU63|773835BU6|United States|2250000|2270|2270|USD|ISHMEAR|9/3/2019|
12/30/2021|TENNERGY CORP TENN GAS REV|TGYPWR|US880397BH63|880397BH6|United States|335000|347|347|USD|ISHMEAR|5/4/2021|
12/30/2021|PENNSYLVANIA HSG FIN AGY SINGL|PASSFH|US70879QJE44|70879QJE4|United States|380000|398|398|USD|ISHMEAR|9/29/2020|
12/30/2021|SOUTHEAST ENERGY AUTH COMMODIT|SEA|US84136FAA57|84136FAA5|United States|355000|368|368|USD|ISHMEAR|4/30/2021|
12/30/2021|METROPOLITAN WASH D C ARPTS AU|METAPT|US592647EV95|592647EV9|United States|1200000|1257|1257|USD|ISHMEAR|7/3/2018|
12/30/2021|KENTUCKY ST PPTY & BLDGS COMMN|KYSFAC|US49151FK416|49151FK41|United States|1000000|1049|1049|USD|ISHMEAR|7/22/2020|
12/30/2021|MICHIGAN FIN AUTH REV|MISFIN|US59447TM347|59447TM34|United States|240000|251|251|USD|ISHMEAR|10/27/2020|
12/30/2021|COOK CNTY ILL|COO|US213185LZ28|213185LZ2|United States|1395000|1445|1445|USD|ISHMEAR|11/30/2021|
12/30/2021|MICHIGAN FIN AUTH REV|MISFIN|US59447P7H89|59447P7H8|United States|1390000|1456|1456|USD|ISHMEAR|2/26/2015|
12/30/2021|CLEVELAND OH|CLE|US186343X876|186343X87|United States|300000|305|305|USD|ISHMEAR|7/30/2020|
12/30/2021|HARRIS CNTY TEX CULTURAL ED FA|HAREDU|US414009PM68|414009PM6|United States|4000000|4187|4187|USD|ISHMEAR|8/5/2020|
12/30/2021|PUERTO RICO HSG FIN AUTH|PRCHSG|US74526LEZ22|74526LEZ2|United States|3000000|3130|3130|USD|ISHMEAR|10/13/2020|
12/30/2021|NEW YORK TRANSN DEV CORP SPL F|NYTTRN|US650116EB89|650116EB8|United States|495000|516|516|USD|ISHMEAR|12/15/2020|
12/30/2021|BLACK BELT ENERGY GAS DIST ALA|BLACKB|US09182NAW02|09182NAW0|United States|240000|249|249|USD|ISHMEAR|4/19/2021|
12/30/2021|ATLANTA GA TAX ALLOCATION|ATLGEN|US047849HA56|047849HA5|United States|3975000|4155|4155|USD|ISHMEAR|12/21/2017|
12/30/2021|BLACK BELT ENERGY GAS DIST ALA|BLACKB|US09182TAG22|09182TAG2|United States|750000|776|776|USD|ISHMEAR|12/9/2021|
12/30/2021|NEVADA HSG DIV SINGLE FAMILY M|NVSSFH|US641279QU19|641279QU1|United States|1175000|1175|1175|USD|ISHMEAR|12/16/2021|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US6461355S88||United States|500000|524|524|USD|ISHMEAR|1/19/2005|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US6461355S88||United States|160000|168|168|USD|ISHMEAR|1/19/2005|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US646136EG21|646136EG2|United States|1330000|1397|1397|USD|ISHMEAR|6/1/2006|
12/30/2021|TEXAS MUN GAS ACQUISITION & SU|TXSUTL|US88256HAX61|88256HAX6|United States|2000000|2086|2086|USD|ISHMEAR|2/25/2021|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US6461355S88||United States|250000|262|262|USD|ISHMEAR|1/19/2005|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US646136LU32||United States|190000|200|200|USD|ISHMEAR|6/1/2006|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US646136EG21|646136EG2|United States|100000|105|105|USD|ISHMEAR|6/1/2006|
12/30/2021|CONNECTICUT ST|CTS|US20772KLJ69|20772KLJ6|United States|2000000|2084|2084|USD|ISHMEAR|1/6/2021|
12/30/2021|OYSTER BAY N Y|OYS|US692160SM79|692160SM7|United States|425000|448|448|USD|ISHMEAR|2/3/2021|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US645918U926|645918U92|United States|1000000|1069|1069|USD|ISHMEAR|1/31/2013|
12/30/2021|GREENE CNTY MO CTFS PARTN|GRECTF|US39448PCH38|39448PCH3|United States|350000|364|364|USD|ISHMEAR|4/15/2021|
12/30/2021|TENNERGY CORP TENN GAS REV|TGYPWR|US880397BJ20|880397BJ2|United States|375000|394|394|USD|ISHMEAR|5/4/2021|
12/30/2021|NEW JERSEY ST HSG & MTG FIN AG|NJSHSG|US64613ACB61|64613ACB6|United States|1290000|1355|1355|USD|ISHMEAR|3/21/2019|
12/30/2021|BURKE CNTY GA DEV AUTH POLLUTN|BURPOL|US121342PU73|121342PU7|United States|2000000|2060|2060|USD|ISHMEAR|7/20/1994|
12/30/2021|NEW JERSEY ST|NJS|US646039YG66|646039YG6|United States|1290000|1359|1359|USD|ISHMEAR|11/24/2020|
12/30/2021|INDIANAPOLIS IND LOC PUB IMPT|INPGEN|US45528UR520|45528UR52|United States|1800000|1923|1923|USD|ISHMEAR|3/3/2021|
12/30/2021|BLACK BELT ENERGY GAS DIST ALA|BLACKB|US09182NAX84|09182NAX8|United States|240000|253|253|USD|ISHMEAR|4/19/2021|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577BCE20|64577BCE2|United States|1270000|1356|1356|USD|ISHMEAR|10/17/2014|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577BCE20|64577BCE2|United States|170000|181|181|USD|ISHMEAR|10/17/2014|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577BCE20|64577BCE2|United States|135000|144|144|USD|ISHMEAR|10/17/2014|
12/30/2021|LOUISIANA STAD & EXPOSITION DI|LASFAC|US546410CF64|546410CF6|United States|2325000|2480|2480|USD|ISHMEAR|6/30/2021|
12/30/2021|NASSAU HEALTH CARE CORP N Y RE|NASMED|US63167NBR61|63167NBR6|United States|1425000|1557|1557|USD|ISHMEAR|3/1/2009|
12/30/2021|MIAMI DADE CNTY FLA INDL DEV A|MIADEV|US59333GAJ76|59333GAJ7|United States|1000000|1001|1001|USD|ISHMEAR|8/26/2008|
12/30/2021|MAIN STR NAT GAS INC GA GAS SU|MAIUTL|US56035DAK81|56035DAK8|United States|1500000|1600|1600|USD|ISHMEAR|2/7/2018|
12/30/2021|MAIN STR NAT GAS INC GA GAS SU|MAIUTL|US56035DAK81|56035DAK8|United States|1435000|1531|1531|USD|ISHMEAR|2/7/2018|
12/30/2021|MAIN STR NAT GAS INC GA GAS SU|MAIUTL|US56035DAK81|56035DAK8|United States|750000|800|800|USD|ISHMEAR|2/7/2018|
12/30/2021|MAIN STR NAT GAS INC GA GAS SU|MAIUTL|US56035DAK81|56035DAK8|United States|2000000|2133|2133|USD|ISHMEAR|2/7/2018|
12/30/2021|TENNERGY CORP TENN GAS REV|TGYPWR|US880397BK92|880397BK9|United States|320000|341|341|USD|ISHMEAR|5/4/2021|
12/30/2021|MIAMI-DADE CNTY FLA AVIATION R|MIATRN|US59333P5K05|59333P5K0|United States|2500000|2732|2732|USD|ISHMEAR|12/17/2020|
12/30/2021|NEW JERSEY ST HLTH CARE FACS FING|NJSMED|US64580ABK60|64580ABK6|United States|1500000|1636|1636|USD|ISHMEAR|12/28/2017|
12/30/2021|SOUTHEAST ENERGY AUTH COMMODIT|SEA|US84136FAB31|84136FAB3|United States|450000|481|481|USD|ISHMEAR|4/30/2021|
12/30/2021|MICHIGAN FIN AUTH REV|MISFIN|US59447TT862|59447TT86|United States|665000|667|667|USD|ISHMEAR|5/12/2021|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577BD762|64577BD76|United States|1450000|1580|1580|USD|ISHMEAR|1/23/2017|
12/30/2021|TENNESSEE ENERGY ACQUISITION C|TNSUTL|US88044TAB52|88044TAB5|United States|250000|272|272|USD|ISHMEAR|6/18/2021|
12/30/2021|DENVER COLO CITY & CNTY ARPT R|DENAPT|US249182JV98|249182JV9|United States|250000|274|274|USD|ISHMEAR|12/1/2016|
12/30/2021|MASSACHUSETTS ST HSG FIN AGY H|MASHSG|US57587GHA67|57587GHA6|United States|1000000|998|998|USD|ISHMEAR|6/24/2021|
12/30/2021|NEW YORK TRANSN DEV CORP SPL F|NYTTRN|US650116DC71|650116DC7|United States|1250000|1353|1353|USD|ISHMEAR|12/1/2020|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US646136YB14|646136YB1|United States|225000|245|245|USD|ISHMEAR|10/21/2010|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US646136EK33||United States|155000|170|170|USD|ISHMEAR|6/1/2006|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US646136YB14|646136YB1|United States|120000|131|131|USD|ISHMEAR|10/21/2010|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US646136YC96|646136YC9|United States|1275000|1395|1395|USD|ISHMEAR|10/21/2010|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUTH|NJSTRN|US646136YB14|646136YB1|United States|125000|136|136|USD|ISHMEAR|10/21/2010|
12/30/2021|TEXAS MUN GAS ACQUISITION & SU|TXSUTL|US88256HAY45|88256HAY4|United States|1150000|1245|1245|USD|ISHMEAR|2/25/2021|
12/30/2021|CENTRAL PLAINS ENERGY PROJ NEB|CENPWR|US154871CT22|154871CT2|United States|1000000|1105|1105|USD|ISHMEAR|11/27/2018|
12/30/2021|EPHRATA PA AREA SCH DIST|EPHSCD|US294223RB08|294223RB0|United States|1000000|1065|1065|USD|ISHMEAR|7/29/2021|
12/30/2021|KENTUCKY INC KY PUB ENERGY AUT|KYSPWR|US74440DAR52|74440DAR5|United States|2000000|2162|2162|USD|ISHMEAR|2/1/2018|
12/30/2021|KENTUCKY INC KY PUB ENERGY AUT|KYSPWR|US74440DAR52|74440DAR5|United States|1930000|2086|2086|USD|ISHMEAR|2/1/2018|
12/30/2021|MASSACHUSETTS ST HSG FIN AGY H|MASHSG|US57587GHB41|57587GHB4|United States|1000000|999|999|USD|ISHMEAR|6/24/2021|
12/30/2021|SOUTHEAST ENERGY AUTH COMMODIT|SEEPWR|US84136FAL13|84136FAL1|United States|1200000|1302|1302|USD|ISHMEAR|6/29/2021|
12/30/2021|NEW JERSEY ST TRANSN TR FD AUT|NJSTRN|US6461363E92|6461363E9|United States|1575000|1747|1747|USD|ISHMEAR|7/25/2018|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577B6H20|64577B6H2|United States|7600000|8651|8651|USD|ISHMEAR|6/5/2019|
12/30/2021|NEW JERSEY ECONOMIC DEV AUTH R|NJSDEV|US64577BD846|64577BD84|United States|1010000|1142|1142|USD|ISHMEAR|1/23/2017|
12/30/2021|CALIFORNIA ST|CAS|US13063DB492|13063DB49|United States|1190000|1353|1353|USD|ISHMEAR|3/23/2021|
12/30/2021|BLACK BELT ENERGY GAS DIST ALA|BLACKB|US09182TAC18|09182TAC1|United States|1250000|1378|1378|USD|ISHMEAR|9/24/2021|
12/30/2021|LAKE CHARLES LA HBR & TERM DIS|LAKTRN|US507739BB57|507739BB5|United States|4325000|4325|4325|USD|ISHMEAR|12/29/2021|
12/30/2021|WASHINGTON HEALTH CARE FACILITIES|WHCFA|US93978HVA03|93978HVA0|United States|800000|921|921|USD|ISHMEAR|8/21/2019|
12/30/2021|PENNSYLVANIA HSG FIN AGY SINGL|PASSFH|US70879QMZ36|70879QMZ3|United States|500000|587|587|USD|ISHMEAR|9/21/2021|
12/30/2021|NEW YORK N Y CITY HSG DEV CORP|NYCMFH|US64972EZK80|64972EZK8|United States|1560000|1548|1548|USD|ISHMEAR|9/9/2021|
