iShares® iBonds® Dec 2026 Term Corporate ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Sep 13, 2016"
Shares Outstanding,"36,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"BERKSHIRE HATHAWAY INC","Corporates","Fixed Income","5,675,120.74","0.59","5,675,120.74","5,256,000.00","084670BS6","US084670BS67","BDB5JC9","107.05","United States","-","USD","3.76","1.39","1.00","Mar 15, 2026","3.13","3.92","-","1.29","3.70","1.29","USD","Mar 15, 2016","Mar 15, 2016"
"CITIGROUP INC","Corporates","Fixed Income","5,669,457.35","0.59","5,669,457.35","5,315,000.00","172967KY6","US172967KY63","BYP7GJ4","106.03","United States","-","USD","4.31","1.88","1.00","Oct 21, 2026","3.20","4.44","-","1.82","4.22","1.82","USD","Oct 21, 2016","Oct 21, 2016"
"WELLS FARGO & COMPANY","Corporates","Fixed Income","5,643,262.43","0.59","5,643,262.43","5,338,000.00","949746RW3","US949746RW34","BD72T35","105.13","United States","-","USD","4.03","1.76","1.00","Apr 22, 2026","3.00","4.02","-","1.76","4.02","1.76","USD","Apr 22, 2016","Apr 22, 2016"
"GILEAD SCIENCES INC","Corporates","Fixed Income","5,618,436.08","0.58","5,618,436.08","5,151,000.00","375558BF9","US375558BF95","BYMYP46","107.86","United States","-","USD","3.68","1.69","1.00","Mar 01, 2026","3.65","3.84","-","1.57","3.62","1.57","USD","Sep 14, 2015","Sep 14, 2015"
"BARCLAYS PLC","Corporates","Fixed Income","5,608,917.10","0.58","5,608,917.10","5,033,000.00","06738EAN5","US06738EAN58","BD0SY79","109.39","United Kingdom","-","USD","3.66","1.94","1.00","Jan 12, 2026","4.38","3.65","-","1.94","3.65","1.94","USD","Jan 12, 2016","Jan 12, 2016"
"ORACLE CORPORATION","Corporates","Fixed Income","5,452,543.51","0.57","5,452,543.51","5,236,000.00","68389XBM6","US68389XBM65","BYVGRY7","102.90","United States","-","USD","4.12","1.98","1.00","Jul 15, 2026","2.65","4.22","-","1.94","4.00","1.94","USD","Jul 07, 2016","Jul 07, 2016"
"SHIRE ACQ INVESTMENTS IRELAND DAC","Corporates","Fixed Income","5,341,495.47","0.56","5,341,495.47","4,992,000.00","82481LAD1","US82481LAD10","BYVWGK4","106.13","United States","-","USD","4.23","1.84","1.00","Sep 23, 2026","3.20","4.36","-","1.77","4.15","1.77","USD","Sep 23, 2016","Sep 23, 2016"
"MORGAN STANLEY MTN","Corporates","Fixed Income","5,290,374.46","0.55","5,290,374.46","4,927,000.00","61761J3R8","US61761J3R84","BYV6G28","106.02","United States","-","USD","4.22","1.75","1.00","Jul 27, 2026","3.13","4.22","-","1.75","4.22","1.75","USD","Jul 25, 2016","Jul 25, 2016"
"HSBC HOLDINGS PLC","Corporates","Fixed Income","5,236,093.60","0.55","5,236,093.60","4,723,000.00","404280AW9","US404280AW98","BZ57YZ3","109.51","United Kingdom","-","USD","3.82","1.92","1.00","Mar 08, 2026","4.30","3.81","-","1.92","3.81","1.92","USD","Mar 08, 2016","Mar 08, 2016"
"MITSUBISHI UFJ FINANCIAL GROUP INC","Corporates","Fixed Income","5,136,462.22","0.53","5,136,462.22","4,685,000.00","606822AD6","US606822AD62","BD6R414","108.35","Japan","-","USD","3.83","1.76","1.00","Mar 01, 2026","3.85","3.82","-","1.76","3.82","1.76","USD","Mar 01, 2016","Mar 01, 2016"
"APPLE INC","Corporates","Fixed Income","4,941,718.71","0.51","4,941,718.71","4,569,000.00","037833BY5","US037833BY53","BYN2GK2","107.00","United States","-","USD","3.69","1.50","1.00","Feb 23, 2026","3.25","3.85","-","1.40","3.63","1.40","USD","Feb 23, 2016","Feb 23, 2016"
"ORACLE CORPORATION","Corporates","Fixed Income","4,882,897.70","0.51","4,882,897.70","4,903,000.00","68389XCC7","US68389XCC74","-","99.15","United States","-","USD","4.04","1.86","1.00","Mar 25, 2026","1.65","4.05","-","1.86","4.05","1.86","USD","Mar 24, 2021","Mar 24, 2021"
"BANK OF AMERICA CORP","Corporates","Fixed Income","4,818,326.24","0.50","4,818,326.24","4,442,000.00","06051GFX2","US06051GFX25","BYM7C88","107.77","United States","-","USD","3.99","1.62","1.00","Apr 19, 2026","3.50","3.98","-","1.62","3.98","1.62","USD","Apr 19, 2016","Apr 19, 2016"
"JPMORGAN CHASE & CO","Corporates","Fixed Income","4,773,248.17","0.50","4,773,248.17","4,487,000.00","46625HRV4","US46625HRV41","BDHBPY5","105.64","United States","-","USD","4.28","1.71","1.00","Oct 01, 2026","2.95","4.41","-","1.64","4.19","1.64","USD","Jul 21, 2016","Jul 21, 2016"
"ALPHABET INC","Corporates","Fixed Income","4,727,324.93","0.49","4,727,324.93","4,547,000.00","02079KAC1","US02079KAC18","BYYGTW6","103.21","United States","-","USD","4.27","1.28","1.00","Aug 15, 2026","2.00","4.38","-","1.24","4.15","1.24","USD","Aug 09, 2016","Aug 09, 2016"
"EXXON MOBIL CORP","Corporates","Fixed Income","4,713,825.87","0.49","4,713,825.87","4,407,000.00","30231GAT9","US30231GAT94","BYYD0F7","105.93","United States","-","USD","3.74","1.57","1.00","Mar 01, 2026","3.04","3.89","-","1.48","3.66","1.48","USD","Mar 03, 2016","Mar 03, 2016"
"WELLS FARGO & COMPANY MTN","Corporates","Fixed Income","4,694,854.62","0.49","4,694,854.62","4,291,000.00","94974BFY1","US94974BFY11","BN33W88","109.07","United States","-","USD","4.07","1.95","1.00","Jun 03, 2026","4.10","4.06","-","1.95","4.06","1.95","USD","Jun 03, 2014","Jun 03, 2014"
"BANK OF AMERICA CORP MTN","Corporates","Fixed Income","4,534,533.02","0.47","4,534,533.02","4,076,000.00","06051GFL8","US06051GFL86","BRS6105","110.44","United States","-","USD","4.36","1.96","1.00","Oct 22, 2026","4.25","4.35","-","1.96","4.35","1.96","USD","Oct 22, 2014","Oct 22, 2014"
"CHEVRON CORP","Corporates","Fixed Income","4,478,097.26","0.47","4,478,097.26","4,208,000.00","166764BL3","US166764BL33","BYP8MZ5","106.03","United States","-","USD","3.96","1.52","1.00","May 16, 2026","2.95","4.10","-","1.44","3.88","1.44","USD","May 16, 2016","May 16, 2016"
"MORGAN STANLEY MTN","Corporates","Fixed Income","4,470,150.50","0.47","4,470,150.50","3,985,000.00","6174467Y9","US6174467Y92","BQQLM13","110.81","United States","-","USD","4.23","1.93","1.00","Sep 08, 2026","4.35","4.22","-","1.93","4.22","1.93","USD","Sep 08, 2014","Sep 08, 2014"
"LOCKHEED MARTIN CORPORATION","Corporates","Fixed Income","4,295,288.36","0.45","4,295,288.36","3,903,000.00","539830BH1","US539830BH11","BDCRZH1","108.41","United States","-","USD","3.56","1.40","1.00","Jan 15, 2026","3.55","3.73","-","1.27","3.51","1.27","USD","Nov 23, 2015","Nov 23, 2015"
"JOHNSON & JOHNSON","Corporates","Fixed Income","4,257,952.09","0.44","4,257,952.09","4,051,000.00","478160BY9","US478160BY94","BD31B52","104.29","United States","-","USD","3.80","1.39","1.00","Mar 01, 2026","2.45","3.93","-","1.32","3.71","1.32","USD","Mar 01, 2016","Mar 01, 2016"
"HSBC HOLDINGS PLC","Corporates","Fixed Income","4,256,466.25","0.44","4,256,466.25","3,925,000.00","404280BB4","US404280BB43","BD0QRM9","108.06","United Kingdom","-","USD","4.06","1.98","1.00","May 25, 2026","3.90","4.05","-","1.98","4.05","1.98","USD","May 25, 2016","May 25, 2016"
"BRISTOL-MYERS SQUIBB CO","Corporates","Fixed Income","4,228,560.18","0.44","4,228,560.18","3,932,000.00","110122CN6","US110122CN68","-","107.40","United States","-","USD","4.06","1.48","1.00","Jun 15, 2026","3.20","4.16","-","1.42","4.02","1.42","USD","Jun 15, 2020","Jul 15, 2020"
"FISERV INC","Corporates","Fixed Income","4,208,272.65","0.44","4,208,272.65","3,915,000.00","337738AT5","US337738AT51","BKF0BV2","105.89","United States","-","USD","4.05","1.83","1.00","Jul 01, 2026","3.20","4.14","-","1.78","3.99","1.78","USD","Jun 24, 2019","Jun 24, 2019"
"VERIZON COMMUNICATIONS INC","Corporates","Fixed Income","4,196,708.60","0.44","4,196,708.60","3,990,000.00","92343VDD3","US92343VDD38","BY7RR33","104.19","United States","-","USD","4.32","1.68","1.00","Aug 15, 2026","2.63","4.31","-","1.68","4.31","1.68","USD","Aug 01, 2016","Aug 01, 2016"
"BANK OF AMERICA CORP MTN","Corporates","Fixed Income","4,191,927.04","0.44","4,191,927.04","3,754,000.00","06051GFU8","US06051GFU85","BYYD0K2","110.21","United States","-","USD","3.80","1.89","1.00","Mar 03, 2026","4.45","3.79","-","1.89","3.79","1.89","USD","Mar 03, 2016","Mar 03, 2016"
"JPMORGAN CHASE & CO","Corporates","Fixed Income","4,172,708.83","0.43","4,172,708.83","3,775,000.00","46625HJZ4","US46625HJZ47","BTCB1T9","110.35","United States","-","USD","4.52","1.92","1.00","Dec 15, 2026","4.13","4.51","-","1.92","4.51","1.92","USD","Dec 09, 2014","Dec 09, 2014"
"VIATRIS INC","Corporates","Fixed Income","4,113,827.28","0.43","4,113,827.28","3,807,000.00","62854AAN4","US62854AAN46","BYMX833","107.88","United States","-","USD","3.95","2.09","1.00","Jun 15, 2026","3.95","4.09","-","1.99","3.88","1.99","USD","Dec 15, 2016","Jan 31, 2017"
"CREDIT SUISSE GROUP FUNDING GUERNS","Corporates","Fixed Income","4,105,429.53","0.43","4,105,429.53","3,696,000.00","225433AR2","US225433AR25","BYWJPN0","110.16","Switzerland","-","USD","3.91","2.07","1.00","Apr 17, 2026","4.55","3.90","-","2.07","3.90","2.07","USD","Oct 18, 2016","Nov 16, 2016"
"BOEING CO","Corporates","Fixed Income","4,099,122.29","0.43","4,099,122.29","3,935,000.00","097023DA0","US097023DA04","-","103.03","United States","-","USD","3.80","1.98","1.00","Feb 01, 2026","2.75","3.81","-","1.96","3.74","1.96","USD","Nov 02, 2020","Nov 02, 2020"
"COMCAST CORPORATION","Corporates","Fixed Income","4,082,944.91","0.43","4,082,944.91","3,791,000.00","20030NBS9","US20030NBS99","BYN2GR9","106.65","United States","-","USD","3.72","1.50","1.00","Mar 01, 2026","3.15","3.88","-","1.40","3.66","1.40","USD","Feb 23, 2016","Feb 23, 2016"
"GOLDMAN SACHS GROUP INC/THE","Corporates","Fixed Income","3,988,744.92","0.42","3,988,744.92","3,661,000.00","38143U8H7","US38143U8H71","BYYLHX8","107.62","United States","-","USD","3.66","1.83","1.00","Feb 25, 2026","3.75","3.81","-","1.72","3.60","1.72","USD","Feb 25, 2016","Feb 25, 2016"
"BARCLAYS PLC","Corporates","Fixed Income","3,983,326.17","0.41","3,983,326.17","3,537,000.00","06738EAP0","US06738EAP07","BD8ZS14","111.91","United Kingdom","-","USD","3.94","2.31","1.00","May 12, 2026","5.20","3.92","-","2.31","3.92","2.31","USD","May 12, 2016","May 12, 2016"
"MOLSON COORS BREWING CO","Corporates","Fixed Income","3,959,498.88","0.41","3,959,498.88","3,731,000.00","60871RAG5","US60871RAG56","BYT4Q68","104.74","United States","-","USD","4.07","1.90","1.00","Jul 15, 2026","3.00","4.19","-","1.85","3.97","1.85","USD","Jul 07, 2016","Jul 07, 2016"
"COOPERATIEVE RABOBANK UA","Corporates","Fixed Income","3,903,176.20","0.41","3,903,176.20","3,570,000.00","21684AAF3","US21684AAF30","BDHBPW3","107.67","Netherlands","-","USD","4.15","1.98","1.00","Jul 21, 2026","3.75","4.14","-","1.98","4.14","1.98","USD","Jul 21, 2016","Jul 21, 2016"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Corporates","Fixed Income","3,819,632.38","0.40","3,819,632.38","3,640,000.00","86562MAF7","US86562MAF77","BD0R6N6","103.71","Japan","-","USD","4.23","1.78","1.00","Jul 14, 2026","2.63","4.22","-","1.78","4.22","1.78","USD","Jul 14, 2016","Jul 14, 2016"
"MCDONALDS CORPORATION MTN","Corporates","Fixed Income","3,814,642.32","0.40","3,814,642.32","3,479,000.00","58013MEY6","US58013MEY66","BYWKW76","108.11","United States","-","USD","3.59","1.64","1.00","Jan 30, 2026","3.70","3.75","-","1.52","3.54","1.52","USD","Dec 09, 2015","Dec 09, 2015"
"AT&T INC","Corporates","Fixed Income","3,803,931.93","0.40","3,803,931.93","3,440,000.00","00206RCT7","US00206RCT77","BYMLXJ8","109.04","United States","-","USD","3.60","1.84","1.00","Feb 17, 2026","4.13","3.77","-","1.70","3.55","1.70","USD","Feb 09, 2016","Feb 09, 2016"
"AT&T CORP","Corporates","Fixed Income","3,789,571.44","0.39","3,789,571.44","3,785,000.00","00206RML3","US00206RML32","-","99.66","United States","-","USD","2.92","1.78","1.00","Mar 25, 2026","1.70","4.05","-","1.78","4.05","1.78","USD","Mar 23, 2021","Mar 23, 2021"
"LLOYDS BANKING GROUP PLC","Corporates","Fixed Income","3,766,298.16","0.39","3,766,298.16","3,379,000.00","53944YAB9","US53944YAB92","BDFXRF8","110.21","United Kingdom","-","USD","3.84","2.11","1.00","Mar 24, 2026","4.65","3.83","-","2.11","3.83","2.11","USD","Mar 24, 2016","Mar 24, 2016"
"ROYAL BANK OF SCOTLAND GROUP PLC","Corporates","Fixed Income","3,750,353.25","0.39","3,750,353.25","3,326,000.00","780097BA8","US780097BA81","BD398X3","111.61","United Kingdom","-","USD","3.87","1.95","1.00","Apr 05, 2026","4.80","3.85","-","1.95","3.85","1.95","USD","Apr 05, 2016","Apr 05, 2016"
"OMNICOM GROUP INC","Corporates","Fixed Income","3,723,919.02","0.39","3,723,919.02","3,441,000.00","68217FAA0","US68217FAA03","BDBFN05","107.44","United States","-","USD","3.81","1.79","1.00","Apr 15, 2026","3.60","3.96","-","1.69","3.75","1.69","USD","Apr 06, 2016","Apr 06, 2016"
"JPMORGAN CHASE & CO","Corporates","Fixed Income","3,674,881.50","0.38","3,674,881.50","3,415,000.00","46625HQW3","US46625HQW33","BD3J3C7","106.79","United States","-","USD","3.80","1.64","1.00","Apr 01, 2026","3.30","3.95","-","1.54","3.73","1.54","USD","Mar 23, 2016","Mar 23, 2016"
"VALE OVERSEAS LTD","Corporates","Fixed Income","3,669,559.60","0.38","3,669,559.60","3,097,000.00","91911TAP8","US91911TAP84","BD4G7B4","116.06","Brazil","-","USD","4.01","2.54","1.00","Aug 10, 2026","6.25","3.99","-","2.54","3.99","2.54","USD","Aug 10, 2016","Aug 10, 2016"
"VERIZON COMMUNICATIONS INC","Corporates","Fixed Income","3,608,873.88","0.38","3,608,873.88","3,610,000.00","92343VGG3","US92343VGG32","-","99.56","United States","-","USD","4.04","1.56","1.00","Mar 20, 2026","1.45","4.06","-","1.56","4.06","1.56","USD","Mar 22, 2021","Mar 22, 2021"
"CAPITAL ONE FINANCIAL CORPORATION","Corporates","Fixed Income","3,601,526.76","0.37","3,601,526.76","3,312,000.00","14040HBK0","US14040HBK05","BYYQNX5","107.15","United States","-","USD","4.12","2.10","1.00","Jul 28, 2026","3.75","4.15","-","2.08","4.08","2.08","USD","Jul 28, 2016","Jul 28, 2016"
"APPLE INC","Corporates","Fixed Income","3,577,109.62","0.37","3,577,109.62","3,457,000.00","037833DN7","US037833DN70","-","102.85","United States","-","USD","4.38","1.42","1.00","Sep 11, 2026","2.05","4.44","-","1.40","4.29","1.40","USD","Sep 11, 2019","Sep 11, 2019"
"DELL INTERNATIONAL LLC","Corporates","Fixed Income","3,558,689.73","0.37","3,558,689.73","3,123,000.00","24703TAE6","US24703TAE64","-","112.73","United States","-","USD","4.14","2.07","1.00","Oct 01, 2026","4.90","4.24","-","1.98","4.10","1.98","USD","Apr 01, 2021","Jun 15, 2021"
"PACIFIC GAS & ELECTRIC UTILITIES","Corporates","Fixed Income","3,550,830.35","0.37","3,550,830.35","3,466,000.00","694308JP3","US694308JP35","BMVV6B8","102.43","United States","-","USD","3.72","2.51","1.00","Jan 01, 2026","3.15","3.69","-","2.51","3.69","2.51","USD","Jul 02, 2020","Jul 01, 2020"
"US BANCORP MTN","Corporates","Fixed Income","3,493,534.91","0.36","3,493,534.91","3,330,000.00","91159HHN3","US91159HHN35","BD6P612","103.86","United States","-","USD","4.24","1.50","1.00","Jul 22, 2026","2.38","4.28","-","1.48","4.20","1.48","USD","Jul 22, 2016","Jul 22, 2016"
"ABBOTT LABORATORIES","Corporates","Fixed Income","3,489,995.25","0.36","3,489,995.25","3,150,000.00","002824BF6","US002824BF69","BYQHX36","110.48","United States","-","USD","4.35","1.53","1.00","Nov 30, 2026","3.75","4.51","-","1.42","4.30","1.42","USD","Nov 22, 2016","Nov 22, 2016"
"APPLE INC","Corporates","Fixed Income","3,467,272.78","0.36","3,467,272.78","3,287,000.00","037833BZ2","US037833BZ29","BDCWWT7","104.48","United States","-","USD","4.18","1.44","1.00","Aug 04, 2026","2.45","4.30","-","1.38","4.08","1.38","USD","Aug 04, 2016","Aug 04, 2016"
"INTERNATIONAL BUSINESS MACHINES CO","Corporates","Fixed Income","3,440,913.48","0.36","3,440,913.48","3,170,000.00","459200JG7","US459200JG74","BYN2GW4","107.26","United States","-","USD","3.83","1.63","1.00","Feb 19, 2026","3.45","3.82","-","1.63","3.82","1.63","USD","Feb 19, 2016","Feb 19, 2016"
"WESTPAC BANKING CORP","Corporates","Fixed Income","3,416,629.50","0.36","3,416,629.50","3,225,000.00","961214CX9","US961214CX95","BYP8N85","105.56","Australia","-","USD","4.10","1.53","1.00","May 13, 2026","2.85","4.10","-","1.53","4.10","1.53","USD","May 13, 2016","May 13, 2016"
"CISCO SYSTEMS INC","Corporates","Fixed Income","3,305,340.13","0.34","3,305,340.13","3,120,000.00","17275RBL5","US17275RBL50","BD8GNP6","105.24","United States","-","USD","4.30","1.35","1.00","Sep 20, 2026","2.50","4.43","-","1.29","4.21","1.29","USD","Sep 20, 2016","Sep 20, 2016"
"PAYPAL HOLDINGS INC","Corporates","Fixed Income","3,280,298.39","0.34","3,280,298.39","3,099,000.00","70450YAD5","US70450YAD58","BK71LJ1","105.17","United States","-","USD","4.36","1.52","1.00","Oct 01, 2026","2.65","4.44","-","1.48","4.29","1.48","USD","Sep 26, 2019","Sep 26, 2019"
"AMERICAN INTL GROUP","Corporates","Fixed Income","3,263,232.84","0.34","3,263,232.84","2,978,000.00","026874DH7","US026874DH71","BDFXRB4","108.60","United States","-","USD","3.74","1.79","1.00","Apr 01, 2026","3.90","3.90","-","1.67","3.69","1.67","USD","Mar 22, 2016","Mar 22, 2016"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Corporates","Fixed Income","3,259,798.60","0.34","3,259,798.60","3,325,000.00","22550L2G5","US22550L2G55","-","97.55","Switzerland","-","USD","4.43","1.81","1.00","Aug 07, 2026","1.25","4.42","-","1.81","4.42","1.81","USD","Aug 09, 2021","Aug 09, 2021"
"BANK OF MONTREAL MTN","Corporates","Fixed Income","3,254,590.60","0.34","3,254,590.60","3,310,000.00","06368FAC3","US06368FAC32","-","97.95","Canada","-","USD","4.54","1.70","1.00","Sep 15, 2026","1.25","4.53","-","1.70","4.53","1.70","USD","Sep 15, 2021","Sep 15, 2021"
"HCA INC","Corporates","Fixed Income","3,210,058.93","0.33","3,210,058.93","2,847,000.00","404119BT5","US404119BT57","BZ57YX1","112.52","United States","-","USD","3.65","2.28","1.00","Jun 15, 2026","5.25","4.01","-","1.95","3.60","1.95","USD","Mar 15, 2016","Mar 15, 2016"
"PFIZER INC","Corporates","Fixed Income","3,138,709.83","0.33","3,138,709.83","2,951,000.00","717081DV2","US717081DV27","BYZ2GC2","106.15","United States","-","USD","4.17","1.31","1.00","Jun 03, 2026","2.75","4.17","-","1.31","4.17","1.31","USD","Jun 03, 2016","Jun 03, 2016"
"HSBC HOLDINGS PLC","Corporates","Fixed Income","3,110,519.29","0.32","3,110,519.29","2,836,000.00","404280BH1","US404280BH13","BYZMS48","109.22","United Kingdom","-","USD","4.43","2.37","1.00","Nov 23, 2026","4.38","4.41","-","2.37","4.41","2.37","USD","Nov 23, 2016","Nov 23, 2016"
"CVS HEALTH CORP","Corporates","Fixed Income","3,080,370.21","0.32","3,080,370.21","2,933,000.00","126650CU2","US126650CU24","BD72463","104.77","United States","-","USD","4.02","1.75","1.00","Jun 01, 2026","2.88","4.14","-","1.69","3.92","1.69","USD","May 25, 2016","May 25, 2016"
"ABBVIE INC","Corporates","Fixed Income","3,078,683.86","0.32","3,078,683.86","2,898,000.00","00287YAY5","US00287YAY59","BYP8MS8","105.82","United States","-","USD","3.93","1.81","1.00","May 14, 2026","3.20","4.07","-","1.73","3.85","1.73","USD","May 12, 2016","May 12, 2016"
"CITIGROUP INC","Corporates","Fixed Income","3,060,877.44","0.32","3,060,877.44","2,834,000.00","172967KN0","US172967KN09","BDGKYT1","107.42","United States","-","USD","4.03","1.62","1.00","May 01, 2026","3.40","4.02","-","1.62","4.02","1.62","USD","May 02, 2016","May 02, 2016"
"MPLX LP","Corporates","Fixed Income","3,056,541.14","0.32","3,056,541.14","3,061,000.00","55336VBR0","US55336VBR06","BKP8MJ1","99.27","United States","-","USD","3.97","1.93","1.00","Mar 01, 2026","1.75","3.97","-","1.93","3.97","1.93","USD","Aug 18, 2020","Aug 18, 2020"
"SHELL INTERNATIONAL FINANCE BV","Corporates","Fixed Income","3,045,075.09","0.32","3,045,075.09","2,851,000.00","822582BT8","US822582BT82","BDB2XP1","106.38","Netherlands","-","USD","4.10","1.36","1.00","May 10, 2026","2.88","4.09","-","1.36","4.09","1.36","USD","May 10, 2016","May 10, 2016"
"CIGNA CORP","Corporates","Fixed Income","3,042,382.86","0.32","3,042,382.86","2,706,000.00","125523BZ2","US125523BZ27","-","110.83","United States","-","USD","3.60","1.78","1.00","Feb 25, 2026","4.50","3.76","-","1.63","3.56","1.63","USD","Feb 25, 2020","Jul 13, 2020"
"LOWES COMPANIES INC","Corporates","Fixed Income","3,013,432.28","0.31","3,013,432.28","2,878,000.00","548661DM6","US548661DM66","BYP9PL5","104.18","United States","-","USD","3.92","1.49","1.00","Apr 15, 2026","2.50","4.05","-","1.43","3.82","1.43","USD","Apr 20, 2016","Apr 20, 2016"
"DUKE ENERGY CORP","Corporates","Fixed Income","2,995,476.54","0.31","2,995,476.54","2,861,000.00","26441CAS4","US26441CAS44","BDGM1J6","103.82","United States","-","USD","4.24","1.79","1.00","Sep 01, 2026","2.65","4.35","-","1.75","4.13","1.75","USD","Aug 12, 2016","Aug 12, 2016"
"CITIGROUP INC","Corporates","Fixed Income","2,968,247.15","0.31","2,968,247.15","2,653,000.00","172967KJ9","US172967KJ96","BZ57VQ3","110.43","United States","-","USD","3.80","1.99","1.00","Mar 09, 2026","4.60","3.79","-","1.99","3.79","1.99","USD","Mar 09, 2016","Mar 09, 2016"
"JPMORGAN CHASE & CO","Corporates","Fixed Income","2,968,137.47","0.31","2,968,137.47","2,789,000.00","46625HRS1","US46625HRS12","BYZ2G99","106.26","United States","-","USD","4.02","1.73","1.00","Jun 15, 2026","3.20","4.16","-","1.65","3.94","1.65","USD","Jun 07, 2016","Jun 07, 2016"
"HONEYWELL INTERNATIONAL INC","Corporates","Fixed Income","2,959,651.47","0.31","2,959,651.47","2,818,000.00","438516BL9","US438516BL94","BYX1YN8","104.61","United States","-","USD","4.42","1.51","1.00","Nov 01, 2026","2.50","4.54","-","1.46","4.32","1.46","USD","Oct 31, 2016","Oct 31, 2016"
"SOUTHERN COMPANY (THE)","Corporates","Fixed Income","2,901,194.15","0.30","2,901,194.15","2,737,000.00","842587CV7","US842587CV72","BYT1506","105.98","United States","-","USD","4.00","1.86","1.00","Jul 01, 2026","3.25","4.13","-","1.78","3.92","1.78","USD","May 24, 2016","May 24, 2016"
