iShares 10-20 Year Treasury Bond ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Jan 05, 2007"
Shares Outstanding,"10,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","13,580,000.02","0.89","13,580,000.02","13,580,000.00","066922477","US0669224778","6922477","1.00","United States","-","USD","0.07","0.07","1.00","-","0.10","0.10","-","0.07","0.10","0.07","USD","-","Feb 04, 2009"
"USD CASH","Cash and/or Derivatives","Cash","7,450,735.87","0.49","7,450,735.87","7,450,736.00","-","-","-","100.00","United States","-","USD","0.00","0.10","1.00","-","0.00","0.00","-","0.10","0.00","0.10","USD","-","Jan 01, 1989"
"TREASURY BOND (OTR)","Treasuries","Fixed Income","4,055,789.75","0.27","4,055,789.75","4,000,000.00","912810TC2","US912810TC27","BPBMDF5","101.14","United States","-","USD","16.24","1.93","1.00","Nov 15, 2041","2.00","16.32","-","1.93","16.32","1.93","USD","Nov 15, 2021","Nov 30, 2021"
"TREASURY BOND","Treasuries","Fixed Income","1,954,635.23","0.13","1,954,635.23","1,401,800.00","912810PW2","US912810PW27","B2PKS37","137.80","United States","-","USD","12.15","1.69","1.00","Feb 15, 2038","4.38","12.22","-","1.69","12.22","1.69","USD","Feb 15, 2008","Feb 15, 2008"
"TREASURY NOTE (OTR)","Treasuries","Fixed Income","1,740,800.58","0.11","1,740,800.58","1,760,000.00","91282CDJ7","US91282CDJ71","BMCNFW7","98.73","United States","-","USD","9.18","1.51","1.00","Nov 15, 2031","1.38","9.18","-","1.51","9.18","1.51","USD","Nov 15, 2021","Nov 15, 2021"
"TREASURY STRIP (INT)","Treasuries","Fixed Income","558,776.35","0.04","558,776.35","736,000.00","9128337E4","US9128337E48","B1XFKP3","75.92","United States","-","USD","14.49","1.89","1.00","Aug 15, 2036","0.00","14.35","-","1.89","14.35","1.89","USD","Feb 15, 2007","Feb 15, 2007"
"TREASURY NOTE (OLD)","Treasuries","Fixed Income","295,685.39","0.02","295,685.39","301,000.00","91282CCS8","US91282CCS89","BMWVP09","97.77","United States","-","USD","8.97","1.50","1.00","Aug 15, 2031","1.25","8.98","-","1.50","8.98","1.50","USD","Aug 15, 2021","Aug 16, 2021"
"TREASURY BOND","Treasuries","Fixed Income","37,342.51","0.00","37,342.51","26,000.00","912810PT9","US912810PT97","B1RDG66","141.84","United States","-","USD","11.41","1.62","1.00","Feb 15, 2037","4.75","11.48","-","1.62","11.48","1.62","USD","Feb 15, 2007","Feb 15, 2007"
"TREASURY STRIP (INT)","Treasuries","Fixed Income","9,687.26","0.00","9,687.26","13,000.00","912833Y46","US912833Y461","B2RG877","74.52","United States","-","USD","15.23","1.92","1.00","May 15, 2037","0.00","15.08","-","1.92","15.08","1.92","USD","Aug 15, 2007","Aug 15, 2007"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY VEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The iShares Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Barclays, Bloomberg Finance L.P., BlackRock Index Services, LLC, Cohen & Steers Capital Management, Inc., European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Services, LLC, India Index Services & Products Limited, JPMorgan Chase & Co., Japan Exchange Group, MSCI Inc., Markit Indices Limited, Morningstar, Inc., The NASDAQ OMX Group, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), New York Stock Exchange, Inc., Russell or S&P Dow Jones Indices LLC. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE nor NAREIT makes any warranty regarding the FTSE NAREIT Equity REITS Index, FTSE NAREIT All Residential Capped Index or FTSE NAREIT All Mortgage Capped Index; all rights vest in NAREIT. Neither FTSE nor NAREIT makes any warranty regarding the FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index, FTSE EPRA/NAREIT Developed Europe Index or FTSE EPRA/NAREIT Global REIT Index; all rights vest in FTSE, NAREIT and EPRA.“FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2021 BlackRock, Inc. All rights reserved. iSHARES and BLACKROCK are registered trademarks of BlackRock, Inc., or its subsidiaries. All other marks are the property of their respective owners.
ICRMH0421U/S-1620308"
