ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|SINOPEC GROUP OVERSEAS DEVELOPMENT 144A|SINOPE|US82939GAF54|82939GAF5|China|7817000|8111|8111|USD|ISHIGSB|8/8/2019|
12/30/2021|BOC AVIATION LTD MTN 144A|BOCAVI|US09681LAJ98|09681LAJ9|Singapore|8878000|9378|9378|USD|ISHIGSB|4/10/2019|
12/30/2021|SINOPEC GROUP OVERSEAS DEVELOPMENT 144A|SINOPE|US82939GAK40|82939GAK4|China|6125000|6331|6331|USD|ISHIGSB|11/12/2019|
12/30/2021|BANK OF CHINA LTD MTN 144A|BCHINA|US061202AA55|061202AA5|China|26045000|28556|28556|USD|ISHIGSB|11/13/2014|
12/30/2021|CHINA CINDA FINANCE (2015) I LTD MTN 144A|CCAMCL|US16891VAB53|16891VAB5|China|16175000|17189|17189|USD|ISHIGSB|4/23/2015|
12/30/2021|SYNGENTA FINANCE NV        144A|SYNNVX|US87164KAG94||Switzerland|6086000|6591|6591|USD|ISHIGSB|4/24/2018|
12/30/2021|SINOPEC GROUP OVERSEAS DEVELOPMENT 144A|SINOPE|US82938BAC46|82938BAC4|China|9920000|10483|10483|USD|ISHIGSB|4/28/2015|
12/30/2021|BOC AVIATION LTD MTN 144A|BOCAVI|US09681LAL45|09681LAL4|Singapore|11113000|11622|11622|USD|ISHIGSB|4/29/2020|
12/30/2021|CNOOC FINANCE 2015 USA LLC|CNOOC|US12634MAB63||China|16775000|17752|17752|USD|ISHIGSB|5/5/2015|
12/30/2021|SINOPEC GROUP OVERSEAS DEVELOPMENT 144A|SINOPE|US82939GAN88||China|13974000|14216|14216|USD|ISHIGSB|5/13/2020|
12/30/2021|THREE GORGES FINANCE I (CAYMAN ISL 144A|YANTZE|US88556LAA44|88556LAA4|China|1214000|1295|1295|USD|ISHIGSB|6/10/2015|
12/30/2021|SINOPEC GROUP OVERSEAS DEVELOPMENT 144A|SINOPE|US82939GAB41|82939GAB4|China|3641000|3995|3995|USD|ISHIGSB|9/12/2018|
12/30/2021|THREE GORGES FINANCE I (CAYMAN ISL 144A|YANTZE|US88556LAD82|88556LAD8|China|9110000|8966|8966|USD|ISHIGSB|9/22/2020|
12/30/2021|SINOPEC GROUP OVERSEAS DEVELOPMENT 144A|SINOPE|US82939GAR92|82939GAR9|China|5492000|5449|5449|USD|ISHIGSB|1/8/2021|
12/30/2021|BOC AVIATION PTE LTD MTN 144A|BOCAVI|US09681LAB62|09681LAB6|Singapore|5226000|5586|5586|USD|ISHIGSB|4/27/2016|
12/30/2021|SINOPEC GROUP OVERSEAS DEV 2016 144A|SINOPE|US82939CAD92||China|2187000|2350|2350|USD|ISHIGSB|5/3/2016|
12/30/2021|STATE GRID OVERSEAS INVESTMENT (20 144A|CHGRID|US857006AC45|857006AC4|China|60000|63|63|USD|ISHIGSB|5/18/2016|
12/30/2021|ICBCIL FINANCE CO LTD MTN 144A|ICBCIL|US44931DAH61|44931DAH6|China|690000|732|732|USD|ISHIGSB|5/19/2016|
12/30/2021|THREE GORGES FINANCE I (CAYMAN ISL 144A|YANTZE|US88556LAC00|88556LAC0|China|4818000|5074|5074|USD|ISHIGSB|6/2/2016|
12/30/2021|SINOPEC GROUP OVERSEAS DEVELOPMENT 144A|SINOPE|US82939CAH07|82939CAH0|China|4327000|4529|4529|USD|ISHIGSB|9/29/2016|
12/30/2021|CNOOC CURTIS FUNDING NO 1 PTY LTD 144A|CNOOC|US12626HAA95||China|5035000|5358|5358|USD|ISHIGSB|10/3/2013|
12/30/2021|CONSORCIO TRANSMANTARO SA  144A|TRANSM|US210314AA87|210314AA8|Peru|4080000|4231|4231|USD|ISHIGSB|5/7/2013|
12/30/2021|DP WORLD CRESCENT LTD      144A|DPWDU|US26139PAA12|26139PAA1|United Arab Emirates|9944000|10300|10300|USD|ISHIGSB|5/31/2016|
12/30/2021|DAE SUKUK DIFC LTD MTN 144A|DUBAEE|US23302JAA34|23302JAA3|United Arab Emirates|4130000|4317|4317|USD|ISHIGSB|11/25/2020|
12/30/2021|DAE FUNDING LLC MTN 144A|DUBAEE|US23371DAJ37|23371DAJ3|United Arab Emirates|6979000|6983|6983|USD|ISHIGSB|6/22/2021|
12/30/2021|DAE FUNDING LLC            144A|DUBAEE|US23371DAF15||United Arab Emirates|8095000|8184|8184|USD|ISHIGSB|1/20/2021|
12/30/2021|MEGLOBAL CANADA ULC MTN 144A|EQPTRC|US58518N2B76|58518N2B7|Kuwait|10035000|10998|10998|USD|ISHIGSB|5/18/2020|
12/30/2021|EQUATE PETROCHEMICAL BV MTN 144A|EQPTRC|US29441WAC91|29441WAC9|Kuwait|5033000|5503|5503|USD|ISHIGSB|11/3/2016|
12/30/2021|ELECTRICITE DE FRANCE SA   144A|EDF|US268317AS33|268317AS3|France|12254000|13181|13181|USD|ISHIGSB|10/13/2015|
12/30/2021|REC LTD MTN 144A|RECLIN|US74947LAC81|74947LAC8|India|4531000|4730|4730|USD|ISHIGSB|5/19/2020|
12/30/2021|RURAL ELECTRIFICATION CORP LTD MTN 144A|RECLIN|US74947LAA26|74947LAA2|India|7618000|8117|8117|USD|ISHIGSB|11/13/2018|
12/30/2021|STATE BANK OF INDIA (LONDON BRANCH 144A|SBIIN|US85628UAJ51|85628UAJ5|India|11150000|11955|11955|USD|ISHIGSB|1/24/2019|
12/30/2021|STATE BANK OF INDIA (LONDON BRANCH 144A|SBIIN|US85628UAF30|85628UAF3|India|195000|211|211|USD|ISHIGSB|4/17/2014|
12/30/2021|PELABUHAN INDONESIA III (PERSERO) 144A|PLBIII|US69370TAB98|69370TAB9|Indonesia|200000|210|210|USD|ISHIGSB|5/2/2018|
12/30/2021|PERTAMINA (PERSERO) PT MTN 144A|PERTIJ|US69369EAE95|69369EAE9|Indonesia|10747000|11223|11223|USD|ISHIGSB|5/20/2013|
12/30/2021|INDONESIA ASAHAN ALUMINIUM PERSERO 144A|IDASAL|US74445PAB85|74445PAB8|Indonesia|1568000|1694|1694|USD|ISHIGSB|11/15/2018|
12/30/2021|PERUSAHAAN GAS NEGARA PERSERO TBK 144A|PGASIJ|US69367PAA49|69367PAA4|Indonesia|11581000|12582|12582|USD|ISHIGSB|5/16/2014|
12/30/2021|PELABUHAN INDONESIA III (PERSERO) 144A|PLBIII|US69370TAA16|69370TAA1|Indonesia|7213000|7862|7862|USD|ISHIGSB|10/1/2014|
12/30/2021|PELABUHAN INDONESIA II (PERSERO) P 144A|PLBIIJ|US69370NAB29|69370NAB2|Indonesia|14540000|15652|15652|USD|ISHIGSB|5/5/2015|
12/30/2021|INDONESIA ASAHAN ALUMINIUM PERSERO 144A|IDASAL|US74445PAE25|74445PAE2|Indonesia|10329000|11046|11046|USD|ISHIGSB|5/15/2020|
12/30/2021|PERTAMINA PERSERO PT MTN 144A|PERTIJ|US69370PAK75||Indonesia|6399000|6241|6241|USD|ISHIGSB|2/9/2021|
12/30/2021|ISRAEL ELECTRIC CORPORATION LTD MTN 144A|ISRELE|US46507MAE21|46507MAE2|Israel|3363000|3634|3634|USD|ISHIGSB|6/21/2013|
12/30/2021|ISRAEL ELECTRIC CORP LTD MTN|ISRELE|IL0060001943|465077AK1|Israel|13375000|14601|14601|USD|ISHIGSB|11/12/2014|
12/30/2021|NK KAZMUNAYGAZ AO MTN 144A|KZOKZ|US48667QAR65|48667QAR6|Kazakhstan|1077000|1179|1179|USD|ISHIGSB|4/24/2018|
12/30/2021|FNB SAMRUK-KAZYNA AO       144A|SAMRUK|US84612WAA18||Kazakhstan|145000|143|143|USD|ISHIGSB|10/28/2021|
12/30/2021|HARVEST OPERATIONS CORP    144A|KOROIL|US41754WAS08||Korea (South), Republic of|3358000|3512|3512|USD|ISHIGSB|5/1/2018|
12/30/2021|KOREA EAST-WEST POWER CO LTD 144A|KOEWPW|US5006EPAJ07||Korea (South), Republic of|4260000|4525|4525|USD|ISHIGSB|7/19/2018|
12/30/2021|KOREA HYDRO & NUCLEAR POWER CO LTD 144A|KOHNPW|US50064YAN31|50064YAN3|Korea (South), Republic of|2555000|2702|2702|USD|ISHIGSB|7/25/2018|
12/30/2021|KOREA GAS CORPORATION MTN 144A|KORGAS|US50066AAG85|50066AAG8|Korea (South), Republic of|479000|514|514|USD|ISHIGSB|2/12/2014|
12/30/2021|KOREA ELECTRIC POWER CORP  144A|KORELE|US500631AT37|500631AT3|Korea (South), Republic of|2060000|2130|2130|USD|ISHIGSB|6/24/2019|
12/30/2021|KOREA NATIONAL OIL CORP MTN 144A|KOROIL|US50065WAG15|50065WAG1|Korea (South), Republic of|424000|453|453|USD|ISHIGSB|7/10/2014|
12/30/2021|KOREA EAST-WEST POWER CO LTD 144A|KOEWPW|US5006EPAK79||Korea (South), Republic of|5006000|5058|5058|USD|ISHIGSB|5/6/2020|
12/30/2021|KOREA ELECTRIC POWER CORP MTN 144A|KORELE|US500631AU00|500631AU0|Korea (South), Republic of|1597000|1576|1576|USD|ISHIGSB|6/15/2020|
12/30/2021|KOREA NATIONAL OIL CORP    144A|KOROIL|US50065WAK27|50065WAK2|Korea (South), Republic of|1734000|1841|1841|USD|ISHIGSB|10/1/2015|
12/30/2021|KOREA SOUTHERN POWER CO LTD 144A|KOSOPW|US50065AAC80|50065AAC8|Korea (South), Republic of|1210000|1170|1170|USD|ISHIGSB|1/27/2021|
12/30/2021|KOREA NATIONAL OIL CORP MTN 144A|KOROIL|US50066PAB67||Korea (South), Republic of|1966000|2049|2049|USD|ISHIGSB|4/14/2016|
12/30/2021|KOREA GAS CORP             144A|KORGAS|US50066AAH68|50066AAH6|Korea (South), Republic of|1000000|1098|1098|USD|ISHIGSB|7/2/2014|
12/30/2021|KOREA GAS CORPORATION MTN 144A|KORGAS|US50066AAQ67|50066AAQ6|Korea (South), Republic of|5450000|5357|5357|USD|ISHIGSB|7/13/2021|
12/30/2021|KOREA GAS CORPORATION MTN 144A|KORGAS|US50066AAL70|50066AAL7|Korea (South), Republic of|2220000|2300|2300|USD|ISHIGSB|7/18/2016|
12/30/2021|KOREA NATIONAL OIL CORP    144A|KOROIL|US50066PAD24||Korea (South), Republic of|4609000|4782|4782|USD|ISHIGSB|10/24/2016|
12/30/2021|SAUDI ELECTRICITY GLOBAL SUKUK CO 144A|SECO|US804133AA45||Saudi Arabia|5170000|5365|5365|USD|ISHIGSB|4/8/2013|
12/30/2021|SABIC CAPITAL II BV        144A|SABIC|US78520LAA89|78520LAA8|Saudi Arabia|6195000|6547|6547|USD|ISHIGSB|10/10/2018|
12/30/2021|SAUDI ARABIAN OIL CO MTN 144A|ARAMCO|US80414L2G95|80414L2G9|Saudi Arabia|1380000|1382|1382|USD|ISHIGSB|11/24/2020|
12/30/2021|SAUDI ELECTRICITY GLOBAL SUKUK CO 144A|SECO|US80413MAA27||Saudi Arabia|10090000|10766|10766|USD|ISHIGSB|4/8/2014|
12/30/2021|SAUDI ARABIAN OIL CO MTN 144A|ARAMCO|US80414L2C81|80414L2C8|Saudi Arabia|17045000|17685|17685|USD|ISHIGSB|4/16/2019|
12/30/2021|SAUDI ARABIAN OIL CO MTN 144A|ARAMCO|US80414L2H78|80414L2H7|Saudi Arabia|10546000|10497|10497|USD|ISHIGSB|11/24/2020|
12/30/2021|PETRONAS CAPITAL LTD. MTN 144A|PETMK|US716743AJ85||Malaysia|12272000|13121|13121|USD|ISHIGSB|3/18/2015|
12/30/2021|PETROLIAM NASIONAL BERHAD  144A|PETMK|US716708AF90||Malaysia|25000|32|32|USD|ISHIGSB|10/18/1996|
12/30/2021|COMISION FEDERAL DE ELECTRICIDAD 144A|CFELEC|US200447AD28||Mexico|10054000|10894|10894|USD|ISHIGSB|10/24/2013|
12/30/2021|MEXICO CITY AIRPORT TRUST  144A|MEXCAT|US59284MAA27||Mexico|3254000|3464|3464|USD|ISHIGSB|9/29/2016|
12/30/2021|NONGHYUP BANK MTN 144A|NACF|US65540JAF57|65540JAF5|Korea (South), Republic of|700000|695|695|USD|ISHIGSB|7/28/2021|
12/30/2021|NONGHYUP BANK MTN 144A|NACF|US65540JAE82|65540JAE8|Korea (South), Republic of|6150000|6114|6114|USD|ISHIGSB|7/20/2020|
12/30/2021|NONGHYUP BANK MTN 144A|NACF|US65540JAG31|65540JAG3|Korea (South), Republic of|925000|912|912|USD|ISHIGSB|7/28/2021|
12/30/2021|EQUINOR ASA|EQNR|US85771PAG72||Norway|8189000|8428|8428|USD|ISHIGSB|11/21/2012|
12/30/2021|NORSK HYDRO ASA|EQNR|US656531AC45||Norway|3020000|3322|3322|USD|ISHIGSB|6/23/1993|
12/30/2021|EQUINOR ASA|EQNR|US85771PAK84|85771PAK8|Norway|9213000|9613|9613|USD|ISHIGSB|5/15/2013|
12/30/2021|EQUINOR ASA|EQNR|US85771PAN24|85771PAN2|Norway|9587000|10239|10239|USD|ISHIGSB|11/8/2013|
12/30/2021|EQUINOR ASA|EQNR|US85771PAX06||Norway|4638000|4899|4899|USD|ISHIGSB|11/10/2014|
12/30/2021|EQUINOR ASA|EQNR|US29446MAD48|29446MAD4|Norway|13092000|13764|13764|USD|ISHIGSB|4/6/2020|
12/30/2021|EQUINOR ASA|EQNR|US656531AD28||Norway|1224000|1486|1486|USD|ISHIGSB|11/17/1995|
12/30/2021|EQUINOR ASA|EQNR|US29446MAJ18|29446MAJ1|Norway|6193000|6275|6275|USD|ISHIGSB|5/22/2020|
12/30/2021|QTEL INTERNATIONAL FINANCE LTD MTN 144A|QTELQD|US74735K2A99||Qatar|8235000|8532|8532|USD|ISHIGSB|12/19/2012|
12/30/2021|QTEL INTERNATIONAL FINANCE LTD 144A|QTELQD|US74733LAE20|74733LAE2|Qatar|9600000|10871|10871|USD|ISHIGSB|10/19/2010|
12/30/2021|OOREDOO INTERNATIONAL FINANCE LTD MTN 144A|QTELQD|US68341PAA75||Qatar|1442000|1562|1562|USD|ISHIGSB|6/22/2016|
12/30/2021|QATAR PETROLEUM            144A|QPETRO|US74730DAB91|74730DAB9|Qatar|13750000|13563|13563|USD|ISHIGSB|7/12/2021|
12/30/2021|SP POWERASSETS LIMITED MTN 144A|SPSP|US78462QAD16|78462QAD1|Singapore|1288000|1378|1378|USD|ISHIGSB|11/24/2015|
12/30/2021|GREAT-WEST LIFECO US FINANCE 2020 144A|GWOCN|US391399AA00||Canada|2807000|2737|2737|USD|ISHIGSB|8/12/2020|
12/30/2021|AMERICAN CAMPUS COMMUNITIES OPERAT|ACC|US024836AA65|024836AA6|United States|2522000|2610|2610|USD|ISHIGSB|4/2/2013|
12/30/2021|AMERICAN CAMPUS COMMUNITIES OPERAT|ACC|US024836AB49||United States|4173000|4543|4543|USD|ISHIGSB|6/24/2014|
12/30/2021|AMERICAN CAMPUS COMMUNITIES OPERAT|ACC|US024836AE87|024836AE8|United States|593000|634|634|USD|ISHIGSB|6/21/2019|
12/30/2021|ARCH CAPITAL FINANCE LLC|ACGL|US03939CAA18|03939CAA1|United States|2619000|2879|2879|USD|ISHIGSB|12/8/2016|
12/30/2021|AMERICAN FINANCIAL GROUP INC|AFG|US025932AK06|025932AK0|United States|2091000|2264|2264|USD|ISHIGSB|8/22/2016|
12/30/2021|AFLAC INC|AFL|US001055AM48|001055AM4|United States|9697000|10400|10400|USD|ISHIGSB|11/7/2014|
12/30/2021|AFLAC INCORPORATED|AFL|US001055AP78||United States|3690000|3934|3934|USD|ISHIGSB|3/12/2015|
12/30/2021|AFLAC INCORPORATED|AFL|US001055BK72|001055BK7|United States|2360000|2325|2325|USD|ISHIGSB|3/8/2021|
12/30/2021|AFLAC INCORPORATED|AFL|US001055AQ51||United States|2384000|2522|2522|USD|ISHIGSB|9/19/2016|
12/30/2021|ASSURED GUARANTY US HOLDINGS INC|AGO|US04621WAC47|04621WAC4|United States|2934000|3249|3249|USD|ISHIGSB|6/20/2014|
12/30/2021|AIG GLOBAL FUNDING MTN 144A|AIG|US00138CAM01|00138CAM0|United States|4452000|4462|4462|USD|ISHIGSB|7/7/2020|
12/30/2021|AIG GLOBAL FUNDING MTN 144A|AIG|US00138CAQ15|00138CAQ1|United States|6076000|6019|6019|USD|ISHIGSB|12/8/2020|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874CY14||United States|9808000|10568|10568|USD|ISHIGSB|10/2/2013|
12/30/2021|AIG GLOBAL FUNDING MTN 144A|AIG|US00138CAS70||United States|7411000|7291|7291|USD|ISHIGSB|6/17/2021|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DQ70|026874DQ7|United States|11833000|12205|12205|USD|ISHIGSB|5/11/2020|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DD67|026874DD6|United States|12453000|13548|13548|USD|ISHIGSB|7/10/2015|
12/30/2021|AIG GLOBAL FUNDING         144A|AIG|US00138CAN83||United States|8828000|8590|8590|USD|ISHIGSB|9/22/2020|
12/30/2021|AMERICAN INTL GROUP|AIG|US026874DH71|026874DH7|United States|5708000|6242|6242|USD|ISHIGSB|3/22/2016|
12/30/2021|ASSURANT INC|AIZ|US04621XAH17||United States|4405000|4675|4675|USD|ISHIGSB|3/27/2018|
12/30/2021|AIR LEASE CORPORATION|AL|US00914AAD46||United States|4211000|4308|4308|USD|ISHIGSB|9/16/2019|
12/30/2021|AIR LEASE CORPORATION|AL|US00912XAX21||United States|3972000|4088|4088|USD|ISHIGSB|11/20/2017|
12/30/2021|AIR LEASE CORPORATION|AL|US00912XBC74|00912XBC7|United States|6952000|7333|7333|USD|ISHIGSB|6/18/2018|
12/30/2021|AIR LEASE CORPORATION|AL|US00912XAT19|00912XAT1|United States|4469000|4628|4628|USD|ISHIGSB|8/15/2016|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAA07|00914AAA0|United States|7058000|7562|7562|USD|ISHIGSB|1/23/2019|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAL61||United States|2859000|2821|2821|USD|ISHIGSB|1/26/2021|
12/30/2021|AIR LEASE CORPORATION|AL|US00914AAP75|00914AAP7|United States|6609000|6495|6495|USD|ISHIGSB|8/18/2021|
12/30/2021|AIR LEASE CORPORATION|AL|US00912XAN49||United States|5738000|6184|6184|USD|ISHIGSB|9/16/2014|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAF93||United States|5739000|5883|5883|USD|ISHIGSB|1/14/2020|
12/30/2021|AIR LEASE CORPORATION|AL|US00912XBA19||United States|5381000|5649|5649|USD|ISHIGSB|1/16/2018|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAH59|00914AAH5|United States|8865000|9400|9400|USD|ISHIGSB|6/24/2020|
12/30/2021|AIR LEASE CORPORATION|AL|US00914AAJ16||United States|13532000|14137|14137|USD|ISHIGSB|8/17/2020|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAB89|00914AAB8|United States|7934000|8445|8445|USD|ISHIGSB|5/23/2019|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAM45|00914AAM4|United States|6495000|6461|6461|USD|ISHIGSB|5/24/2021|
12/30/2021|ALLSTATE CORP|ALL|US020002AZ47|020002AZ4|United States|3656000|3782|3782|USD|ISHIGSB|6/7/2013|
12/30/2021|ALLSTATE CORPORATION (THE)|ALL|US020002BH30||United States|2466000|2404|2404|USD|ISHIGSB|11/24/2020|
12/30/2021|ALLSTATE CORPORATION (THE)|ALL|US020002BD26|020002BD2|United States|2770000|2979|2979|USD|ISHIGSB|12/8/2016|
12/30/2021|ALLSTATE CORPORATION (THE)|ALL|US020002BB69|020002BB6|United States|6375000|6767|6767|USD|ISHIGSB|8/8/2013|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBK54|02005NBK5|United States|6206000|6377|6377|USD|ISHIGSB|6/3/2020|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBL38||United States|9188000|9249|9249|USD|ISHIGSB|9/18/2020|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBH26|02005NBH2|United States|8644000|9142|9142|USD|ISHIGSB|5/21/2019|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NAV29|02005NAV2|United States|8818000|9750|9750|USD|ISHIGSB|9/29/2014|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBA72|02005NBA7|United States|4135000|4540|4540|USD|ISHIGSB|3/30/2015|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBJ81|02005NBJ8|United States|8283000|9428|9428|USD|ISHIGSB|4/8/2020|
12/30/2021|AFFILIATED MANAGERS GROUP INC|AMG|US008252AM02|008252AM0|United States|310000|334|334|USD|ISHIGSB|2/11/2014|
12/30/2021|AFFILIATED MANAGERS GROUP INC.|AMG|US008252AN84||United States|240000|259|259|USD|ISHIGSB|2/13/2015|
12/30/2021|AMERIPRISE FINANCIAL INC|AMP|US03076CAF32|03076CAF3|United States|6701000|7120|7120|USD|ISHIGSB|9/6/2013|
12/30/2021|AMERIPRISE FINANCIAL INC|AMP|US03076CAG15|03076CAG1|United States|4556000|4899|4899|USD|ISHIGSB|9/18/2014|
12/30/2021|AMERIPRISE FINANCIAL INC|AMP|US03076CAK27|03076CAK2|United States|7603000|7994|7994|USD|ISHIGSB|4/2/2020|
12/30/2021|AMERIPRISE FINANCIAL INC|AMP|US03076CAH97|03076CAH9|United States|3229000|3427|3427|USD|ISHIGSB|8/11/2016|
12/30/2021|ANTHEM INC|ANTM|US94973VBA44||United States|5354000|5575|5575|USD|ISHIGSB|9/10/2012|
12/30/2021|ANTHEM INC|ANTM|US036752AQ61||United States|3948000|3937|3937|USD|ISHIGSB|3/17/2021|
12/30/2021|ANTHEM INC|ANTM|US94973VBJ52|94973VBJ5|United States|10821000|11574|11574|USD|ISHIGSB|8/12/2014|
12/30/2021|ANTHEM INC|ANTM|US036752AC75|036752AC7|United States|10788000|11426|11426|USD|ISHIGSB|11/21/2017|
12/30/2021|ANTHEM INC|ANTM|US036752AJ29|036752AJ2|United States|13999000|14566|14566|USD|ISHIGSB|9/9/2019|
12/30/2021|ANTHEM INC|ANTM|US036752AR45||United States|6158000|6179|6179|USD|ISHIGSB|3/17/2021|
12/30/2021|AUSTRALIA AND NEW ZEALAND BANKING MTN|ANZ|US05253JAL52||Australia|3367000|3668|3668|USD|ISHIGSB|11/16/2015|
12/30/2021|APOLLO MANAGEMENT HOLDINGS LP 144A|APO|US03765HAA95|03765HAA9|United States|895000|951|951|USD|ISHIGSB|5/30/2014|
