ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|TOBACCO SETTLEMENT FING CORP VA|TOBGEN|US88880NAU37||United States|175000|179|179|USD|BR_HYMU|5/3/2007|
12/30/2021|TULSA OKLA AUTH ECONOMIC OPPTY|TUADEV|US899650AB13|899650AB1|United States|100000|100|100|USD|BR_HYMU|9/22/2021|
12/30/2021|TUSCALOOSA CNTY ALA INDL DEV G|TUSDEV|US90068FAY25|90068FAY2|United States|185800|198|198|USD|BR_HYMU|5/16/2019|
12/30/2021|UTAH ST CHARTER SCH FIN AUTH C|UTSEDU|US91754TPW70|91754TPW7|United States|315000|352|352|USD|BR_HYMU|9/13/2016|
12/30/2021|V-DANA CMNTY DEV DIST FLA SPL|VDADEV|US91822RAH84|91822RAH8|United States|250000|264|264|USD|BR_HYMU|4/22/2021|
12/30/2021|WASHINGTON ST CONVENTION CTR P|WASFAC|US93976ACR14|93976ACR1|United States|250000|298|298|USD|BR_HYMU|4/14/2021|
12/30/2021|WASHINGTON ST CONVENTION CTR P|WASFAC|US93976AEU25|93976AEU2|United States|275000|279|279|USD|BR_HYMU|8/25/2021|
12/30/2021|CALIFORNIA CNTY CALIF TOB SECURITI|CASGEN|US13016NCW20||United States|2955000|260|260|USD|BR_HYMU|3/23/2006|
12/30/2021|CAPITAL TR AGY FLA REV|CPTGEN|US14052WDR51|14052WDR5|United States|3965000|446|446|USD|BR_HYMU|4/27/2021|
12/30/2021|CHILDRENS TR FD P R TOB SETTLEMENT|CHIGEN|US16876QBL23||United States|1485000|105|105|USD|BR_HYMU|5/1/2008|
12/30/2021|DISTRICT COLUMBIA TOB SETTLEMENT F|DISGEN|US254842BD82||United States|6800000|703|703|USD|BR_HYMU|8/30/2006|
12/30/2021|PUEBLO COLO URBAN RENEWAL AUTH|PUEDEV|US744826AX63|744826AX6|United States|150000|129|129|USD|BR_HYMU|3/30/2021|
12/30/2021|PUERTO RICO SALES TAX FING COR|PRCGEN|US74529JQH13|74529JQH1|United States|1000000|244|244|USD|BR_HYMU|8/1/2018|
12/30/2021|DETROIT MICH|DET|US251093S844|251093S84|United States|350000|336|336|USD|BR_HYMU|12/10/2014|
12/30/2021|USD CASH|USD|||United States|-86517|-87|-87|USD|BR_HYMU|1/1/1989|
12/30/2021|BLACKROCK LIQ MUNICASH CL INS MMF|MCSXX|US09248U8412|09248U841|United States|1324494|1325|1325|USD|BR_HYMU|2/23/1984|
