iShares® iBonds® 2024 Term High Yield and Income ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"May 07, 2019"
Shares Outstanding,"2,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"ICAHN ENTERPRISES LP","Corporates","Fixed Income","851,962.95","1.52","851,962.95","810,000.00","451102BW6","US451102BW60","-","103.78","United States","-","USD","2.38","3.28","1.00","Sep 15, 2024","4.75","2.50","-","3.14","2.28","3.14","USD","Sep 06, 2019","Mar 09, 2020"
"CENTURYLINK INC","Corporates","Fixed Income","840,745.35","1.50","840,745.35","755,000.00","156700BA3","US156700BA34","BDCR0J8","109.48","United States","-","USD","1.86","3.10","1.00","Apr 01, 2024","7.50","2.05","-","2.60","1.84","2.60","USD","Apr 06, 2016","Apr 06, 2016"
"BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","810,000.00","1.44","810,000.00","810,000.00","066922477","US0669224778","6922477","1.00","United States","-","USD","0.07","0.07","1.00","-","0.10","0.10","-","0.07","0.10","0.07","USD","-","Feb 04, 2009"
"SIX FLAGS ENTERTAINMENT CORP 144A","Corporates","Fixed Income","799,313.69","1.42","799,313.69","775,000.00","83001AAB8","US83001AAB89","BYYYTY2","101.11","United States","-","USD","0.70","4.42","1.00","Jul 31, 2024","4.88","2.36","-","2.94","0.56","2.94","USD","Jun 16, 2016","Jun 16, 2016"
"BOMBARDIER INC 144A","Corporates","Fixed Income","778,696.35","1.39","778,696.35","745,000.00","097751BR1","US097751BR13","BF2RBD3","103.90","Canada","-","USD","0.71","6.02","1.00","Dec 01, 2024","7.50","2.59","-","5.11","0.88","5.11","USD","Nov 27, 2017","Nov 27, 2017"
"HANESBRANDS INC 144A","Corporates","Fixed Income","719,462.16","1.28","719,462.16","685,000.00","410345AJ1","US410345AJ12","BD60L78","104.44","United States","-","USD","2.06","2.68","1.00","May 15, 2024","4.63","2.23","-","2.47","2.01","2.47","USD","May 06, 2016","May 06, 2016"
"NAVIENT CORP MTN","Corporates","Fixed Income","710,266.51","1.26","710,266.51","656,000.00","78442FET1","US78442FET12","BKY7YH1","106.64","United States","-","USD","2.09","3.03","1.00","Mar 25, 2024","6.13","2.06","-","3.03","2.06","3.03","USD","Mar 27, 2014","Mar 27, 2014"
"MGM GROWTH PROPERTIES OPERATING PA","Corporates","Fixed Income","679,666.05","1.21","679,666.05","630,000.00","55303XAC9","US55303XAC92","BD899Z7","106.95","United States","-","USD","1.98","2.54","1.00","May 01, 2024","5.63","2.18","-","2.20","1.96","2.20","USD","Nov 01, 2016","Mar 03, 2017"
"FORD MOTOR CREDIT COMPANY LLC","Corporates","Fixed Income","677,645.40","1.21","677,645.40","620,000.00","345397ZQ9","US345397ZQ92","BJ0M5H0","107.70","United States","-","USD","2.01","2.01","1.00","Mar 18, 2024","5.58","2.07","-","1.88","1.99","1.88","USD","Mar 18, 2019","Mar 18, 2019"
"DELTA AIR LINES INC","Corporates","Fixed Income","673,284.33","1.20","673,284.33","655,000.00","247361ZU5","US247361ZU54","-","102.28","United States","-","USD","2.67","2.06","1.00","Oct 28, 2024","2.90","2.69","-","2.04","2.61","2.04","USD","Oct 28, 2019","Oct 28, 2019"
"TENET HEALTHCARE CORPORATION","Corporates","Fixed Income","616,643.95","1.10","616,643.95","595,000.00","88033GCS7","US88033GCS75","BD492B8","101.51","United States","-","USD","0.08","4.00","1.00","Jul 15, 2024","4.63","2.33","-","-0.17","0.07","-0.17","USD","Jun 14, 2017","Jun 14, 2017"
"HOSPITALITY PROPERTIES TRUST","Corporates","Fixed Income","608,234.05","1.08","608,234.05","610,000.00","44106MAZ5","US44106MAZ59","BKVJX95","98.62","United States","-","USD","2.57","4.89","1.00","Oct 01, 2024","4.35","2.53","-","4.89","2.53","4.89","USD","Sep 18, 2019","Sep 18, 2019"
"CSC HOLDINGS LLC","Corporates","Fixed Income","607,958.90","1.08","607,958.90","580,000.00","126307AH0","US126307AH04","BYZ5N19","104.38","United States","-","USD","2.29","3.35","1.00","Jun 01, 2024","5.25","2.26","-","3.35","2.26","3.35","USD","May 23, 2014","May 23, 2014"
"FREEPORT-MCMORAN INC","Corporates","Fixed Income","597,929.40","1.06","597,929.40","555,000.00","35671DBL8","US35671DBL82","BSM5SZ9","107.14","United States","-","USD","2.50","1.98","1.00","Nov 14, 2024","4.55","2.69","-","1.75","2.47","1.75","USD","Nov 14, 2014","Nov 14, 2014"
"PRIME SECURITY SERVICES BORROWER L 144A","Corporates","Fixed Income","590,787.27","1.05","590,787.27","545,000.00","74166MAB2","US74166MAB28","BJTRRJ2","106.42","United States","-","USD","2.15","2.35","1.00","Apr 15, 2024","5.25","2.13","-","2.35","2.13","2.35","USD","Apr 04, 2019","Apr 04, 2019"
"ISTAR INC","Corporates","Fixed Income","586,510.12","1.04","586,510.12","555,000.00","45031UCF6","US45031UCF66","-","104.49","United States","-","USD","2.41","3.03","1.00","Oct 01, 2024","4.75","2.55","-","2.88","2.33","2.88","USD","Sep 16, 2019","Sep 16, 2019"
"FMG RESOURCES (AUGUST 2006) PTY LT 144A","Corporates","Fixed Income","576,329.18","1.03","576,329.18","540,000.00","30251GAW7","US30251GAW78","BDFVF70","106.09","Australia","-","USD","2.03","2.47","1.00","May 15, 2024","5.13","2.23","-","2.18","2.01","2.18","USD","May 12, 2017","May 12, 2017"
"VISTAJET MALTA FINANCE PLC 144A","Corporates","Fixed Income","573,920.22","1.02","573,920.22","530,000.00","92840JAA7","US92840JAA79","BJSBBZ9","107.44","Switzerland","-","USD","0.92","7.09","1.00","Jun 01, 2024","10.50","2.12","-","4.87","0.41","4.87","USD","May 29, 2019","May 29, 2019"
"UNIVERSAL ENTERTAINMENT CORP 144A","Corporates","Fixed Income","573,056.70","1.02","573,056.70","540,000.00","91349WAB4","US91349WAB46","-","105.67","Japan","-","USD","2.65","6.36","1.00","Dec 11, 2024","8.50","2.58","-","6.36","2.58","6.36","USD","Jun 11, 2020","Oct 29, 2020"
"FORD MOTOR CREDIT COMPANY LLC","Corporates","Fixed Income","561,138.38","1.00","561,138.38","530,000.00","345397ZX4","US345397ZX44","-","105.20","United States","-","USD","2.62","2.16","1.00","Nov 01, 2024","4.06","2.66","-","2.11","2.59","2.11","USD","Nov 01, 2019","Nov 01, 2019"
"AMERIGAS PARTNERS LP/AMERIGAS FINA","Corporates","Fixed Income","532,985.86","0.95","532,985.86","490,000.00","030981AH7","US030981AH76","BYMXBC3","108.13","United States","-","USD","2.10","2.11","1.00","May 20, 2024","5.63","2.24","-","1.87","2.09","1.87","USD","Jun 27, 2016","Jun 27, 2016"
"NEXTERA ENERGY OPERATING PARTNERS 144A","Corporates","Fixed Income","529,793.61","0.94","529,793.61","500,000.00","65342QAK8","US65342QAK85","BJ7HPT0","104.00","United States","-","USD","2.21","2.61","1.00","Jul 15, 2024","4.25","2.36","-","2.44","2.14","2.44","USD","Jun 27, 2019","Jun 27, 2019"
"CONTINENTAL RESOURCES INC","Corporates","Fixed Income","523,483.33","0.93","523,483.33","500,000.00","212015AN1","US212015AN15","BQRS6M2","104.38","United States","-","USD","2.13","1.94","1.00","Jun 01, 2024","3.80","2.31","-","1.73","2.08","1.73","USD","May 19, 2014","Sep 05, 2014"
"PERRIGO FINANCE PLC","Corporates","Fixed Income","510,435.02","0.91","510,435.02","485,000.00","714295AC6","US714295AC63","BST7803","105.07","United States","-","USD","2.64","2.12","1.00","Dec 15, 2024","3.90","2.79","-","1.97","2.56","1.97","USD","Dec 02, 2014","Dec 02, 2014"
"TPC GROUP INC 144A","Corporates","Fixed Income","506,833.80","0.90","506,833.80","660,000.00","89236YAB0","US89236YAB02","BJ847L6","72.42","United States","-","USD","2.14","25.74","1.00","Aug 01, 2024","10.50","1.91","-","25.74","1.91","25.74","USD","Aug 02, 2019","Aug 02, 2019"
"OCCIDENTAL PETROLEUM CORPORATION","Corporates","Fixed Income","503,250.00","0.90","503,250.00","440,000.00","674599DB8","US674599DB86","BJSFZS2","110.90","United States","-","USD","2.27","2.43","1.00","Jul 01, 2024","6.95","2.25","-","2.43","2.25","2.43","USD","Jul 01, 2019","Sep 18, 2019"
"QVC INC","Corporates","Fixed Income","488,916.10","0.87","488,916.10","453,000.00","747262AS2","US747262AS23","BRGCND2","106.72","United States","-","USD","2.13","1.79","1.00","Apr 01, 2024","4.85","2.12","-","1.79","2.12","1.79","USD","Mar 18, 2014","Jun 10, 2014"
"MGM CHINA HOLDINGS LTD 144A","Corporates","Fixed Income","487,443.79","0.87","487,443.79","485,000.00","55300RAA9","US55300RAA95","BFY9795","99.83","Macau","-","USD","1.97","5.45","1.00","May 15, 2024","5.38","2.19","-","5.45","2.19","5.45","USD","May 16, 2019","May 16, 2019"
"TENET HEALTHCARE CORPORATION 144A","Corporates","Fixed Income","478,232.87","0.85","478,232.87","460,000.00","88033GDC1","US88033GDC15","BKFV9V1","102.42","United States","-","USD","0.69","3.66","1.00","Sep 01, 2024","4.63","2.46","-","2.66","0.65","2.66","USD","Aug 26, 2019","Aug 26, 2019"
"TRIUMPH GROUP INC 144A","Corporates","Fixed Income","472,322.92","0.84","472,322.92","429,000.00","896818AS0","US896818AS01","-","109.36","United States","-","USD","1.67","4.73","1.00","Jun 01, 2024","8.88","2.17","-","3.76","1.77","3.76","USD","Aug 17, 2020","Aug 17, 2020"
"STERICYCLE INC 144A","Corporates","Fixed Income","467,919.60","0.83","467,919.60","445,000.00","858912AF5","US858912AF50","BKBVW94","102.67","United States","-","USD","0.45","4.25","1.00","Jul 15, 2024","5.38","2.30","-","2.27","0.41","2.27","USD","Jun 14, 2019","Jun 14, 2019"
"VIDEOTRON LTD 144A","Corporates","Fixed Income","462,129.12","0.82","462,129.12","430,000.00","92660FAG9","US92660FAG90","BL2FPN7","107.23","Canada","-","USD","2.11","2.33","1.00","Jun 15, 2024","5.38","2.31","-","2.01","2.09","2.01","USD","Apr 09, 2014","Apr 09, 2014"
"LIVE NATION ENTERTAINMEN 144A","Corporates","Fixed Income","454,178.12","0.81","454,178.12","445,000.00","538034AK5","US538034AK54","BD8NW94","101.25","United States","-","USD","0.01","4.40","1.00","Nov 01, 2024","4.88","2.60","-","1.63","0.01","1.63","USD","Oct 31, 2016","Oct 31, 2016"
"NEWFIELD EXPLORATION CO","Corporates","Fixed Income","452,054.00","0.80","452,054.00","400,000.00","651290AQ1","US651290AQ17","B8HLLX1","110.20","United States","-","USD","2.31","1.45","1.00","Jul 01, 2024","5.63","2.30","-","1.45","2.30","1.45","USD","Jun 26, 2012","Jun 26, 2012"
"CIT GROUP INC","Corporates","Fixed Income","446,545.19","0.79","446,545.19","415,000.00","125581GY8","US125581GY89","BGHJVN1","105.82","United States","-","USD","1.79","1.94","1.00","Feb 16, 2024","4.75","2.00","-","1.59","1.77","1.59","USD","Aug 17, 2018","Aug 17, 2018"
"CENGAGE LEARNING INC 144A","Corporates","Fixed Income","437,246.46","0.78","437,246.46","430,000.00","15137NAA1","US15137NAA19","BD4DSH8","101.26","United States","-","USD","0.46","8.91","1.00","Jun 15, 2024","9.50","2.14","-","6.62","0.44","6.62","USD","Jun 07, 2016","Jun 07, 2016"
"WOLVERINE ESCROW LLC 144A","Corporates","Fixed Income","436,518.69","0.78","436,518.69","459,000.00","97789LAC0","US97789LAC00","-","94.02","United States","-","USD","2.56","10.98","1.00","Nov 15, 2024","8.50","2.44","-","10.98","2.44","10.98","USD","Nov 27, 2019","Nov 27, 2019"
"TRIUMPH GROUP INC 144A","Corporates","Fixed Income","417,756.37","0.74","417,756.37","408,000.00","896818AQ4","US896818AQ45","-","100.55","United States","-","USD","1.33","6.02","1.00","Sep 15, 2024","6.25","2.42","-","5.43","0.67","5.43","USD","Sep 23, 2019","Sep 23, 2019"
"FXI HOLDINGS INC 144A","Corporates","Fixed Income","412,954.00","0.74","412,954.00","400,000.00","36120RAA7","US36120RAA77","-","101.93","United States","-","USD","0.86","7.11","1.00","Nov 01, 2024","7.88","2.48","-","5.46","0.79","5.46","USD","Nov 02, 2017","Nov 02, 2017"
"EQT MIDSTREAM PARTNERS LP","Corporates","Fixed Income","406,805.12","0.72","406,805.12","385,000.00","26885BAA8","US26885BAA89","BPQDQ54","104.00","United States","-","USD","2.26","2.39","1.00","Aug 01, 2024","4.00","2.41","-","2.23","2.19","2.23","USD","Aug 01, 2014","Aug 01, 2014"
"NCL CORPORATION LTD 144A","Corporates","Fixed Income","405,864.02","0.72","405,864.02","428,000.00","62886HAP6","US62886HAP64","-","94.68","United States","-","USD","2.81","5.60","1.00","Dec 15, 2024","3.63","2.75","-","5.60","2.75","5.60","USD","Dec 16, 2019","Dec 16, 2019"
"WYNN MACAU LTD 144A","Corporates","Fixed Income","405,357.39","0.72","405,357.39","425,000.00","98313RAC0","US98313RAC07","BFB5MF7","94.17","Macau","-","USD","2.56","7.24","1.00","Oct 01, 2024","4.88","2.48","-","7.24","2.48","7.24","USD","Sep 20, 2017","Sep 20, 2017"
"ENLINK MIDSTREAM PARTNERS LP","Corporates","Fixed Income","403,997.00","0.72","403,997.00","380,000.00","29336UAB3","US29336UAB35","BKSKS96","105.22","United States","-","USD","1.93","2.02","1.00","Apr 01, 2024","4.40","2.13","-","1.74","1.90","1.74","USD","Mar 19, 2014","Mar 19, 2014"
"NCL CORPORATION LTD 144A","Corporates","Fixed Income","403,012.68","0.72","403,012.68","336,000.00","62886HAR2","US62886HAR21","-","118.41","United States","-","USD","1.92","4.04","1.00","May 15, 2024","12.25","2.09","-","3.22","1.90","3.22","USD","May 14, 2020","May 14, 2020"
"ICAHN ENTERPRISES LP / ICAHN ENTER","Corporates","Fixed Income","402,107.55","0.72","402,107.55","390,000.00","451102BM8","US451102BM88","BZ12203","100.29","United States","-","USD","0.09","6.59","1.00","Feb 01, 2024","6.75","1.86","-","3.15","0.08","3.15","USD","Jan 18, 2017","May 24, 2017"
"CDK GLOBAL INC","Corporates","Fixed Income","398,018.00","0.71","398,018.00","360,000.00","12508EAD3","US12508EAD31","BYQ3345","109.51","United States","-","USD","2.39","1.50","1.00","Oct 15, 2024","5.00","2.60","-","1.19","2.38","1.19","USD","Apr 15, 2015","Jun 18, 2015"
"NAVIENT CORP","Corporates","Fixed Income","393,682.00","0.70","393,682.00","365,000.00","63938CAB4","US63938CAB46","BSHZY90","106.78","United States","-","USD","2.61","3.33","1.00","Oct 25, 2024","5.88","2.58","-","3.33","2.58","3.33","USD","Nov 06, 2014","Nov 06, 2014"
"SEAGATE HDD CAYMAN","Corporates","Fixed Income","389,557.10","0.69","389,557.10","362,000.00","81180WAT8","US81180WAT80","BYWV2V3","106.00","United States","-","USD","1.90","2.03","1.00","Mar 01, 2024","4.88","2.04","-","1.81","1.89","1.81","USD","Feb 03, 2017","Feb 03, 2017"
"RAYONIER AM PRODUCTS INC 144A","Corporates","Fixed Income","373,527.33","0.66","373,527.33","370,000.00","75508EAA6","US75508EAA64","BMJ7232","100.50","United States","-","USD","0.78","5.28","1.00","Jun 01, 2024","5.50","2.23","-","4.27","0.41","4.27","USD","May 22, 2014","May 22, 2014"
"TRANSOCEAN GUARDIAN LTD 144A","Corporates","Fixed Income","366,683.92","0.65","366,683.92","371,850.00","893800AA0","US893800AA08","BG7PB40","95.92","United States","-","USD","1.51","8.64","1.00","Jan 15, 2024","5.88","1.45","-","8.64","1.45","8.64","USD","Jul 13, 2018","Jul 13, 2018"
"TRI POINTE GROUP INC/TRI POINTE HO","Corporates","Fixed Income","364,976.17","0.65","364,976.17","335,000.00","962178AN9","US962178AN91","BYNBVY8","108.69","United States","-","USD","2.32","2.22","1.00","Jun 15, 2024","5.88","2.30","-","2.22","2.30","2.22","USD","Jun 15, 2015","Jun 17, 2015"
"SEALED AIR CORPORATION 144A","Corporates","Fixed Income","349,456.52","0.62","349,456.52","325,000.00","81211KAW0","US81211KAW09","BSLVD86","107.10","United States","-","USD","2.54","2.58","1.00","Dec 01, 2024","5.13","2.71","-","2.36","2.49","2.36","USD","Nov 24, 2014","Nov 24, 2014"
"NETFLIX INC","Corporates","Fixed Income","344,365.57","0.61","344,365.57","310,000.00","64110LAG1","US64110LAG14","BVZ6RH5","109.17","United States","-","USD","2.03","1.44","1.00","Mar 01, 2024","5.75","2.02","-","1.44","2.02","1.44","USD","Feb 19, 2014","Feb 19, 2014"
"RADIAN GROUP INC","Corporates","Fixed Income","344,350.50","0.61","344,350.50","325,000.00","750236AU5","US750236AU59","BYWJVQ5","104.83","United States","-","USD","2.41","2.67","1.00","Oct 01, 2024","4.50","2.56","-","2.50","2.34","2.50","USD","Sep 26, 2017","Sep 26, 2017"
"OCEANEERING INTERNATIONAL INC.","Corporates","Fixed Income","339,044.01","0.60","339,044.01","335,000.00","675232AA0","US675232AA07","BSQXCD5","100.61","United States","-","USD","2.66","4.42","1.00","Nov 15, 2024","4.65","2.65","-","4.41","2.54","4.41","USD","Nov 21, 2014","Nov 21, 2014"
"FREEDOM MORTGAGE CORP 144A","Corporates","Fixed Income","332,303.38","0.59","332,303.38","325,000.00","35640YAA5","US35640YAA55","BF57XM3","101.21","United States","-","USD","1.22","7.64","1.00","Nov 15, 2024","8.13","2.50","-","6.66","0.83","6.66","USD","Nov 07, 2017","Nov 07, 2017"
"CALLON PETROLEUM COMPANY","Corporates","Fixed Income","331,970.66","0.59","331,970.66","331,000.00","13123XAT9","US13123XAT90","BD8Q9G9","98.76","United States","-","USD","2.24","6.62","1.00","Oct 01, 2024","6.13","2.45","-","6.62","2.45","6.62","USD","Apr 01, 2017","May 25, 2017"
"FORD MOTOR CREDIT COMPANY LLC","Corporates","Fixed Income","330,365.96","0.59","330,365.96","314,000.00","345397WW9","US345397WW97","BQRRZ11","104.06","United States","-","USD","2.55","2.10","1.00","Sep 08, 2024","3.66","2.53","-","2.10","2.53","2.10","USD","Sep 08, 2014","Sep 08, 2014"
"GOEASY LTD 144A","Corporates","Fixed Income","330,335.73","0.59","330,335.73","320,000.00","380355AD9","US380355AD93","BJLPZB2","102.78","Canada","-","USD","0.15","4.35","1.00","Dec 01, 2024","5.38","2.67","-","2.67","0.04","2.67","USD","Nov 27, 2019","Nov 27, 2019"
"SENSATA TECHNOLOGIES BV 144A","Corporates","Fixed Income","326,942.23","0.58","326,942.23","295,000.00","81725WAH6","US81725WAH60","BRJ6VF9","109.91","Netherlands","-","USD","2.64","2.01","1.00","Nov 01, 2024","5.63","2.62","-","2.01","2.62","2.01","USD","Oct 14, 2014","Oct 14, 2014"
"DIEBOLD INC","Corporates","Fixed Income","321,414.80","0.57","321,414.80","315,000.00","253651AC7","US253651AC78","BZ006M8","100.24","United States","-","USD","0.74","8.37","1.00","Apr 15, 2024","8.50","2.01","-","7.51","0.28","7.51","USD","Oct 15, 2016","Nov 17, 2016"
"TRINITY INDUSTRIES INC","Corporates","Fixed Income","318,715.50","0.57","318,715.50","300,000.00","896522AH2","US896522AH27","BQZF0N4","105.10","United States","-","USD","2.40","2.61","1.00","Oct 01, 2024","4.55","2.56","-","2.43","2.34","2.43","USD","Sep 25, 2014","Sep 25, 2014"
"MAGELLAN HEALTH INC","Corporates","Fixed Income","318,015.45","0.57","318,015.45","290,000.00","559079AK4","US559079AK49","BYZ98C7","108.31","United States","-","USD","2.41","1.76","1.00","Sep 22, 2024","4.90","2.54","-","1.57","2.39","1.57","USD","Sep 22, 2017","Sep 22, 2017"
"SOUTHEAST SUPPLY HEADER LLC 144A","Corporates","Fixed Income","317,557.46","0.57","317,557.46","310,000.00","841504AB9","US841504AB96","BN7N7N4","102.25","United States","-","USD","2.22","3.29","1.00","Jun 15, 2024","4.25","2.32","-","3.19","2.09","3.19","USD","Jun 13, 2014","Jun 13, 2014"
"FLUOR CORPORATION","Corporates","Fixed Income","314,005.67","0.56","314,005.67","300,000.00","343412AC6","US343412AC69","BSPLDT3","104.51","United States","-","USD","2.66","1.92","1.00","Dec 15, 2024","3.50","2.81","-","1.78","2.57","1.78","USD","Nov 25, 2014","Nov 25, 2014"
"WELBILT INC","Corporates","Fixed Income","313,853.67","0.56","313,853.67","300,000.00","563568AB0","US563568AB08","BD5CW05","101.03","United States","-","USD","0.13","8.95","1.00","Feb 15, 2024","9.50","1.83","-","1.03","0.12","1.03","USD","Aug 15, 2016","Sep 26, 2016"
"GENWORTH HOLDINGS INC","Corporates","Fixed Income","313,627.28","0.56","313,627.28","295,000.00","372491AG5","US372491AG50","BZ0WN23","104.50","United States","-","USD","2.01","2.60","1.00","Feb 15, 2024","4.80","1.99","-","2.60","1.99","2.60","USD","Aug 15, 2018","Oct 04, 2018"
"FORD MOTOR CREDIT COMPANY LLC","Corporates","Fixed Income","310,771.68","0.55","310,771.68","295,000.00","345397YG2","US345397YG20","BDDXTB0","103.53","United States","-","USD","1.79","2.02","1.00","Jan 09, 2024","3.81","1.91","-","1.87","1.76","1.87","USD","Jan 09, 2017","Jan 09, 2017"
"WR GRACE HOLDINGS LLC 144A","Corporates","Fixed Income","309,329.23","0.55","309,329.23","290,000.00","92943GAC5","US92943GAC50","-","105.26","United States","-","USD","2.55","3.60","1.00","Oct 01, 2024","5.63","2.51","-","3.60","2.51","3.60","USD","Apr 01, 2021","Sep 22, 2021"
"AMC NETWORKS INC","Corporates","Fixed Income","298,936.18","0.53","298,936.18","293,000.00","00164VAD5","US00164VAD55","BYZVZ33","100.78","United States","-","USD","0.25","4.63","1.00","Apr 01, 2024","5.00","2.08","-","1.86","0.25","1.86","USD","Mar 30, 2016","Mar 30, 2016"
"JACOBS ENTERTAINMENT INC 144A","Corporates","Fixed Income","295,165.50","0.53","295,165.50","280,000.00","469815AH7","US469815AH78","BYMTYW2","102.14","United States","-","USD","0.32","6.75","1.00","Feb 01, 2024","7.88","1.84","-","5.58","0.08","5.58","USD","Feb 07, 2017","Feb 07, 2017"
"TRIDENT TPI HOLDINGS INC 144A","Corporates","Fixed Income","292,715.55","0.52","292,715.55","270,000.00","89616RAB5","US89616RAB50","BK598V8","104.56","United States","-","USD","1.17","7.28","1.00","Aug 01, 2024","9.25","2.20","-","6.18","1.41","6.18","USD","Jul 24, 2019","Jul 24, 2019"
"CSTN MERGER SUB INC 144A","Corporates","Fixed Income","288,265.95","0.51","288,265.95","315,000.00","21925AAE5","US21925AAE55","BD9CF35","88.96","United States","-","USD","2.36","11.75","1.00","Aug 15, 2024","6.75","2.24","-","11.75","2.24","11.75","USD","Aug 09, 2017","Aug 09, 2017"
"HOSPITALITY PROPERTIES TRUST","Corporates","Fixed Income","286,627.83","0.51","286,627.83","285,000.00","44106MAS1","US44106MAS17","BKKMXW8","99.20","United States","-","USD","2.01","5.03","1.00","Mar 15, 2024","4.65","2.04","-","5.03","2.04","5.03","USD","Mar 12, 2014","Mar 12, 2014"
"STENA AB 144A","Corporates","Fixed Income","286,621.80","0.51","286,621.80","270,000.00","858577AR0","US858577AR03","BJ4YJD6","103.26","Sweden","-","USD","1.92","5.33","1.00","Feb 01, 2024","7.00","1.88","-","5.33","1.88","5.33","USD","Jan 23, 2014","Jan 23, 2014"
"ARROW BIDCO LLC 144A","Corporates","Fixed Income","283,967.70","0.51","283,967.70","270,000.00","042728AA3","US042728AA35","BJL1112","102.38","United States","-","USD","1.17","8.29","1.00","Mar 15, 2024","9.50","1.91","-","7.39","1.10","7.39","USD","Mar 15, 2019","Mar 15, 2019"
"BRINKER INTERNATIONAL INC 144A","Corporates","Fixed Income","280,677.80","0.50","280,677.80","260,000.00","109641AH3","US109641AH39","BDCF7T1","106.70","United States","-","USD","2.37","2.46","1.00","Oct 01, 2024","5.00","2.55","-","2.23","2.33","2.23","USD","Sep 23, 2016","Sep 23, 2016"
