iShares® iBonds® Mar 2023 Term Corporate ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Jul 09, 2013"
Shares Outstanding,"2,500,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"ORACLE CORPORATION","Industrial","Fixed Income","416,888.70","0.62","416,888.70","409,000.00","68389XAP0","US68389XAP06","B84CSM5","101.40","United States","-","USD","0.79","0.72","1.00","Oct 15, 2022","2.50","0.78","-","0.72","0.78","0.72","USD","Oct 25, 2012","Oct 25, 2012"
"ORACLE CORPORATION","Industrial","Fixed Income","415,950.66","0.62","415,950.66","413,000.00","68389XBB0","US68389XBB01","BWTM323","100.40","United States","-","USD","0.20","1.43","1.00","May 15, 2022","2.50","0.37","-","0.57","0.21","0.57","USD","May 05, 2015","May 05, 2015"
"JPMORGAN CHASE & CO","Financial Institutions","Fixed Income","406,307.75","0.61","406,307.75","395,000.00","46625HJE1","US46625HJE18","B8FF362","101.98","United States","-","USD","0.72","0.52","1.00","Sep 23, 2022","3.25","0.72","-","0.52","0.72","0.52","USD","Sep 24, 2012","Sep 24, 2012"
"WELLS FARGO & COMPANY","Financial Institutions","Fixed Income","405,837.66","0.61","405,837.66","400,000.00","949746SK8","US949746SK86","BYM4WQ7","100.12","United States","-","USD","1.04","2.95","1.00","Jan 24, 2023","3.07","1.03","-","2.95","1.03","2.95","USD","Jan 24, 2017","Jan 24, 2017"
"GOLDMAN SACHS GROUP INC/THE","Financial Institutions","Fixed Income","402,352.11","0.60","402,352.11","385,000.00","38141GRD8","US38141GRD87","B8W7XD8","102.91","United States","-","USD","1.03","0.86","1.00","Jan 22, 2023","3.63","1.03","-","0.86","1.03","0.86","USD","Jan 22, 2013","Jan 22, 2013"
"ANTHEM INC","Financial Institutions","Fixed Income","401,299.62","0.60","401,299.62","385,000.00","94973VBA4","US94973VBA44","B8C0PG4","102.71","United States","-","USD","1.02","0.68","1.00","Jan 15, 2023","3.30","1.01","-","0.68","1.01","0.68","USD","Sep 10, 2012","Sep 10, 2012"
"INTEL CORPORATION","Industrial","Fixed Income","388,329.60","0.58","388,329.60","380,000.00","458140AM2","US458140AM21","B93KPN7","102.07","United States","-","USD","0.95","0.52","1.00","Dec 15, 2022","2.70","0.95","-","0.52","0.95","0.52","USD","Dec 11, 2012","Dec 11, 2012"
"PACIFIC GAS AND ELECTRIC COMPANY","Utility","Fixed Income","385,015.08","0.58","385,015.08","385,000.00","694308JE8","US694308JE87","-","99.93","United States","-","USD","0.39","1.90","1.00","Jun 16, 2022","1.75","0.45","-","1.90","0.45","1.90","USD","Jun 19, 2020","Jun 19, 2020"
"GOLDMAN SACHS GROUP INC/THE","Financial Institutions","Fixed Income","381,559.98","0.57","381,559.98","368,000.00","38141GWT7","US38141GWT74","BD1DDT8","102.55","United States","-","USD","1.04","0.96","1.00","Feb 23, 2023","3.20","1.12","-","0.78","1.04","0.78","USD","Jan 23, 2018","Jan 23, 2018"
"JPMORGAN CHASE & CO","Financial Institutions","Fixed Income","377,816.45","0.56","377,816.45","363,000.00","46625HJH4","US46625HJH49","B9288H7","102.69","United States","-","USD","1.04","0.66","1.00","Jan 25, 2023","3.20","1.04","-","0.66","1.04","0.66","USD","Jan 25, 2013","Jan 25, 2013"
"INTERNATIONAL BUSINESS MACHINES CO","Industrial","Fixed Income","355,579.88","0.53","355,579.88","350,000.00","459200HG9","US459200HG92","B8F5C09","100.81","United States","-","USD","0.58","0.48","1.00","Aug 01, 2022","1.88","0.58","-","0.48","0.58","0.48","USD","Jul 30, 2012","Jul 30, 2012"
"GLAXOSMITHKLINE CAPITAL PLC","Industrial","Fixed Income","354,475.04","0.53","354,475.04","350,000.00","377373AD7","US377373AD71","B84G0G5","100.86","United Kingdom","-","USD","0.35","0.41","1.00","May 08, 2022","2.85","0.35","-","0.41","0.35","0.41","USD","May 09, 2012","May 09, 2012"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Financial Institutions","Fixed Income","350,669.47","0.52","350,669.47","342,000.00","86562MAQ3","US86562MAQ33","BF550B5","101.23","Japan","-","USD","0.52","0.46","1.00","Jul 12, 2022","2.78","0.52","-","0.46","0.52","0.46","USD","Jul 12, 2017","Jul 12, 2017"
"WELLS FARGO & CO MTN","Financial Institutions","Fixed Income","348,981.23","0.52","348,981.23","335,000.00","94974BFJ4","US94974BFJ44","B8YNT14","102.85","United States","-","USD","1.09","0.88","1.00","Feb 13, 2023","3.45","1.09","-","0.88","1.09","0.88","USD","Feb 13, 2013","Feb 13, 2013"
"NOVARTIS CAPITAL CORP","Industrial","Fixed Income","332,717.77","0.50","332,717.77","326,000.00","66989HAE8","US66989HAE80","B8GM243","101.39","Switzerland","-","USD","0.72","0.46","1.00","Sep 21, 2022","2.40","0.71","-","0.46","0.71","0.46","USD","Sep 21, 2012","Sep 21, 2012"
"TOYOTA MOTOR CREDIT CORP MTN","Industrial","Fixed Income","331,267.20","0.50","331,267.20","320,000.00","89236TGW9","US89236TGW99","-","102.80","United States","-","USD","1.22","0.65","1.00","Mar 30, 2023","2.90","1.23","-","0.65","1.23","0.65","USD","Apr 01, 2020","Apr 01, 2020"
"CHEVRON CORP","Industrial","Fixed Income","329,634.77","0.49","329,634.77","325,000.00","166764AB6","US166764AB69","B7VZR56","101.26","United States","-","USD","0.68","0.99","1.00","Dec 05, 2022","2.36","0.92","-","0.49","0.67","0.49","USD","Dec 05, 2012","Dec 05, 2012"
"CAPITAL ONE BANK USA NA","Financial Institutions","Fixed Income","327,666.15","0.49","327,666.15","315,000.00","140420NB2","US140420NB24","B8BMVV8","102.75","United States","-","USD","1.10","0.91","1.00","Feb 15, 2023","3.38","1.09","-","0.91","1.09","0.91","USD","Feb 11, 2013","Feb 11, 2013"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Financial Institutions","Fixed Income","321,442.51","0.48","321,442.51","310,000.00","86562MAX8","US86562MAX83","BGLQSY8","102.28","Japan","-","USD","1.02","0.91","1.00","Jan 17, 2023","3.10","1.02","-","0.91","1.02","0.91","USD","Jan 17, 2018","Jan 17, 2018"
"VISA INC","Industrial","Fixed Income","321,184.15","0.48","321,184.15","315,000.00","92826CAC6","US92826CAC64","BYPHGM7","101.83","United States","-","USD","0.78","0.87","1.00","Dec 14, 2022","2.80","0.94","-","0.46","0.78","0.46","USD","Dec 14, 2015","Dec 14, 2015"
"NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility","Fixed Income","315,093.45","0.47","315,093.45","315,000.00","65339KBU3","US65339KBU34","-","99.81","United States","-","USD","1.16","0.81","1.00","Mar 01, 2023","0.65","1.16","-","0.81","1.16","0.81","USD","Mar 17, 2021","Mar 17, 2021"
"MORGAN STANLEY","Financial Institutions","Fixed Income","312,667.50","0.47","312,667.50","300,000.00","6174824M3","US6174824M37","B970NV7","103.41","United States","-","USD","0.82","0.76","1.00","Nov 01, 2022","4.88","0.82","-","0.76","0.82","0.76","USD","Oct 23, 2012","Oct 23, 2012"
"DUKE ENERGY CORP","Utility","Fixed Income","310,757.38","0.46","310,757.38","305,000.00","26441CAW5","US26441CAW55","BF46ZB4","100.98","United States","-","USD","0.53","0.82","1.00","Aug 15, 2022","2.40","0.61","-","0.57","0.53","0.57","USD","Aug 10, 2017","Aug 10, 2017"
"GOLDMAN SACHS GROUP INC/THE","Financial Institutions","Fixed Income","309,785.36","0.46","309,785.36","310,000.00","38141GXP4","US38141GXP44","-","99.72","United States","-","USD","0.96","0.74","1.00","Jan 27, 2023","0.48","1.06","-","0.74","1.06","0.74","USD","Jan 27, 2021","Jan 27, 2021"
"BANK OF MONTREAL MTN","Financial Institutions","Fixed Income","305,728.75","0.46","305,728.75","300,000.00","06366RJJ5","US06366RJJ59","B891H31","101.52","Canada","-","USD","0.76","0.75","1.00","Nov 06, 2022","2.55","0.84","-","0.55","0.76","0.55","USD","Nov 06, 2012","Nov 06, 2012"
"CREDIT SUISSE GROUP FUNDING GUERNS","Financial Institutions","Fixed Income","304,655.02","0.46","304,655.02","295,000.00","225433AH4","US225433AH43","BYVXP44","102.15","Switzerland","-","USD","0.70","0.73","1.00","Sep 15, 2022","3.80","0.69","-","0.73","0.69","0.73","USD","Sep 15, 2015","Jan 14, 2016"
"GLAXOSMITHKLINE CAPITAL INC","Industrial","Fixed Income","297,507.20","0.44","297,507.20","288,000.00","377372AH0","US377372AH03","B99FK75","102.50","United Kingdom","-","USD","1.19","0.73","1.00","Mar 18, 2023","2.80","1.19","-","0.73","1.19","0.73","USD","Mar 18, 2013","Mar 18, 2013"
"APPLE INC","Industrial","Fixed Income","297,346.56","0.44","297,346.56","288,000.00","037833BU3","US037833BU32","BYN2GL3","102.23","United States","-","USD","0.96","0.88","1.00","Feb 23, 2023","2.85","1.12","-","0.56","0.96","0.56","USD","Feb 23, 2016","Feb 23, 2016"
"PNC BANK NATIONAL ASSOCIATION","Financial Institutions","Fixed Income","296,078.40","0.44","296,078.40","290,000.00","69349LAG3","US69349LAG32","B8BRDP1","101.65","United States","-","USD","0.74","0.71","1.00","Nov 01, 2022","2.70","0.82","-","0.50","0.74","0.50","USD","Oct 22, 2012","Oct 22, 2012"
"DEUTSCHE BANK AG (NEW YORK BRANCH)","Financial Institutions","Fixed Income","292,621.16","0.44","292,621.16","280,000.00","251526BR9","US251526BR93","BDR5VZ0","103.15","Germany","-","USD","1.13","1.20","1.00","Feb 27, 2023","3.95","1.12","-","1.20","1.12","1.20","USD","Feb 27, 2018","Feb 27, 2018"
"AT&T INC","Industrial","Fixed Income","292,351.87","0.44","292,351.87","290,000.00","00206RCM2","US00206RCM25","BX2KBC7","100.81","United States","-","USD","0.33","1.37","1.00","Jun 30, 2022","3.00","0.50","-","0.56","0.33","0.56","USD","May 04, 2015","May 04, 2015"
"BARCLAYS PLC","Financial Institutions","Fixed Income","290,124.02","0.43","290,124.02","285,000.00","06738EAS4","US06738EAS46","BD72SB6","100.05","United Kingdom","-","USD","1.00","3.64","1.00","Jan 10, 2023","3.68","0.98","-","3.64","0.98","3.64","USD","Jan 10, 2017","Jan 10, 2017"
"CITIGROUP INC","Financial Institutions","Fixed Income","286,945.55","0.43","286,945.55","284,000.00","172967LG4","US172967LG49","BF1ZBP0","100.53","United States","-","USD","0.23","1.06","1.00","Apr 25, 2022","2.75","0.32","-","0.46","0.24","0.46","USD","Apr 25, 2017","Apr 25, 2017"
"BERKSHIRE HATHAWAY INC","Financial Institutions","Fixed Income","283,227.24","0.42","283,227.24","275,000.00","084670BR8","US084670BR84","BDB5JF2","102.18","United States","-","USD","1.03","0.93","1.00","Mar 15, 2023","2.75","1.18","-","0.64","1.02","0.64","USD","Mar 15, 2016","Mar 15, 2016"
"CITIGROUP INC","Financial Institutions","Fixed Income","281,677.32","0.42","281,677.32","276,000.00","172967LQ2","US172967LQ21","BYWG519","101.58","United States","-","USD","0.73","0.77","1.00","Oct 27, 2022","2.70","0.81","-","0.56","0.73","0.56","USD","Oct 27, 2017","Oct 27, 2017"
"NATIONAL BANK OF CANADA MTN","Financial Institutions","Fixed Income","281,074.75","0.42","281,074.75","275,000.00","63307A2J3","US63307A2J35","-","101.33","Canada","-","USD","1.07","0.86","1.00","Feb 01, 2023","2.10","1.06","-","0.86","1.06","0.86","USD","Jan 16, 2020","Jan 16, 2020"
"MITSUBISHI UFJ FINANCIAL GROUP INC","Financial Institutions","Fixed Income","276,265.72","0.41","276,265.72","270,000.00","606822BL7","US606822BL79","BKFH1N5","101.13","Japan","-","USD","0.54","0.55","1.00","Jul 18, 2022","2.62","0.54","-","0.55","0.54","0.55","USD","Jul 18, 2019","Jul 18, 2019"
"KEYBANK NATIONAL ASSOCIATION","Financial Institutions","Fixed Income","272,706.50","0.41","272,706.50","270,000.00","49327M2Z6","US49327M2Z60","-","100.62","United States","-","USD","1.18","0.73","1.00","Mar 10, 2023","1.25","1.18","-","0.73","1.18","0.73","USD","Mar 10, 2020","Mar 10, 2020"
"CVS HEALTH CORP","Industrial","Fixed Income","272,113.34","0.41","272,113.34","265,000.00","126650CK4","US126650CK42","BYPFCL2","101.12","United States","-","USD","0.38","1.46","1.00","Jul 20, 2022","3.50","0.54","-","0.60","0.38","0.60","USD","Jul 20, 2015","Jul 20, 2015"
"JPMORGAN CHASE & CO","Financial Institutions","Fixed Income","269,844.82","0.40","269,844.82","266,000.00","48128BAB7","US48128BAB71","BDSFRV7","100.08","United States","-","USD","1.02","2.90","1.00","Jan 15, 2023","2.97","1.00","-","2.90","1.00","2.90","USD","Dec 08, 2016","Dec 08, 2016"
"JOHN DEERE CAPITAL CORP","Industrial","Fixed Income","267,918.52","0.40","267,918.52","259,000.00","24422ETG4","US24422ETG43","BYQ64Y1","102.55","United States","-","USD","1.16","0.63","1.00","Mar 06, 2023","2.80","1.16","-","0.63","1.16","0.63","USD","Mar 04, 2016","Mar 04, 2016"
"MITSUBISHI UFJ FINANCIAL GROUP INC","Financial Institutions","Fixed Income","265,488.33","0.40","265,488.33","255,000.00","606822AT1","US606822AT15","BGB66L1","102.97","Japan","-","USD","1.14","0.89","1.00","Mar 02, 2023","3.46","1.14","-","0.89","1.14","0.89","USD","Mar 02, 2018","Mar 02, 2018"
"SYNCHRONY BANK","Financial Institutions","Fixed Income","262,491.67","0.39","262,491.67","260,000.00","87166FAA1","US87166FAA12","BDD1FC7","100.83","United States","-","USD","0.37","1.18","1.00","Jun 15, 2022","3.00","0.45","-","0.77","0.37","0.77","USD","Jun 12, 2017","Jun 12, 2017"
"ROYAL BANK OF SCOTLAND GROUP PLC","Financial Institutions","Fixed Income","262,130.56","0.39","262,130.56","250,000.00","780099CE5","US780099CE50","B9052M3","104.58","United Kingdom","-","USD","0.94","1.29","1.00","Dec 15, 2022","6.13","0.94","-","1.29","0.94","1.29","USD","Dec 04, 2012","Dec 04, 2012"
"MITSUBISHI UFJ FINANCIAL GROUP INC","Financial Institutions","Fixed Income","261,879.89","0.39","261,879.89","256,000.00","606822AP9","US606822AP92","BF8F0S9","101.14","Japan","-","USD","0.56","0.64","1.00","Jul 25, 2022","2.67","0.56","-","0.64","0.56","0.64","USD","Jul 25, 2017","Jul 25, 2017"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Financial Institutions","Fixed Income","260,697.51","0.39","260,697.51","255,000.00","86562MAU4","US86562MAU45","BZ1H048","101.67","Japan","-","USD","0.79","0.67","1.00","Oct 18, 2022","2.78","0.79","-","0.67","0.79","0.67","USD","Oct 18, 2017","Oct 18, 2017"
"CITIZENS BANK NA","Financial Institutions","Fixed Income","260,371.39","0.39","260,371.39","250,000.00","17401QAQ4","US17401QAQ47","BG33JW2","103.20","United States","-","USD","1.21","1.10","1.00","Mar 29, 2023","3.70","1.21","-","0.91","1.13","0.91","USD","Mar 29, 2018","Mar 29, 2018"
"NATIONAL AUSTRALIA BANK LIMITED NE","Financial Institutions","Fixed Income","259,464.17","0.39","259,464.17","250,000.00","63254AAE8","US63254AAE82","B99M8L6","102.44","Australia","-","USD","1.03","0.67","1.00","Jan 20, 2023","3.00","1.03","-","0.67","1.03","0.67","USD","Jan 22, 2013","Jan 22, 2013"
"DISCOVER BANK","Financial Institutions","Fixed Income","259,400.76","0.39","259,400.76","250,000.00","25466AAK7","US25466AAK79","BFWSS24","102.41","United States","-","USD","0.99","1.13","1.00","Feb 06, 2023","3.35","1.07","-","0.96","0.98","0.96","USD","Feb 06, 2018","Feb 06, 2018"
"TRUIST BANK","Financial Institutions","Fixed Income","257,447.72","0.38","257,447.72","255,000.00","89788JAB5","US89788JAB52","-","100.57","United States","-","USD","1.13","0.77","1.00","Mar 09, 2023","1.25","1.18","-","0.73","1.09","0.73","USD","Mar 09, 2020","Mar 09, 2020"
"KINDER MORGAN ENERGY PARTNERS LP","Industrial","Fixed Income","256,651.67","0.38","256,651.67","250,000.00","494550BL9","US494550BL94","B76YC20","101.34","United States","-","USD","0.41","1.91","1.00","Sep 01, 2022","3.95","0.65","-","0.71","0.41","0.71","USD","Mar 14, 2012","Mar 14, 2012"
"SANTANDER UK PLC","Financial Institutions","Fixed Income","255,970.00","0.38","255,970.00","250,000.00","80283LAY9","US80283LAY92","BKM3QT7","101.41","United Kingdom","-","USD","1.02","0.73","1.00","Jan 13, 2023","2.10","1.01","-","0.73","1.01","0.73","USD","Jan 13, 2020","Jan 13, 2020"
"US BANK NATIONAL ASSOCIATION MTN","Financial Institutions","Fixed Income","255,521.67","0.38","255,521.67","250,000.00","90331HPF4","US90331HPF46","-","101.28","United States","-","USD","0.93","0.69","1.00","Jan 09, 2023","1.95","1.00","-","0.59","0.92","0.59","USD","Dec 09, 2019","Dec 09, 2019"
"ABBVIE INC","Industrial","Fixed Income","255,196.25","0.38","255,196.25","250,000.00","00287YCT4","US00287YCT47","-","101.27","United States","-","USD","0.49","1.54","1.00","Oct 01, 2022","3.25","0.74","-","0.71","0.49","0.71","USD","Oct 01, 2020","Nov 17, 2020"
"HUNTINGTON NATIONAL BANK (THE)","Financial Institutions","Fixed Income","254,110.00","0.38","254,110.00","250,000.00","44644MAA9","US44644MAA99","-","100.90","United States","-","USD","1.02","0.96","1.00","Feb 03, 2023","1.80","1.07","-","0.89","0.99","0.89","USD","Feb 04, 2020","Feb 04, 2020"
"AUSTRALIA AND NEW ZEALAND BANKING MTN","Financial Institutions","Fixed Income","253,860.21","0.38","253,860.21","250,000.00","05253JAW1","US05253JAW18","BKRW525","101.32","Australia","-","USD","0.88","0.56","1.00","Nov 21, 2022","2.05","0.88","-","0.56","0.88","0.56","USD","Nov 21, 2019","Nov 21, 2019"
"MUFG UNION BANK NA MTN","Financial Institutions","Fixed Income","253,453.33","0.38","253,453.33","250,000.00","90520EAK7","US90520EAK73","-","101.25","United States","-","USD","0.86","0.76","1.00","Dec 09, 2022","2.10","0.93","-","0.63","0.85","0.63","USD","Dec 09, 2019","Dec 09, 2019"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Financial Institutions","Fixed Income","253,094.47","0.38","253,094.47","250,000.00","22550L2B6","US22550L2B68","-","100.60","Switzerland","-","USD","0.27","0.56","1.00","Apr 08, 2022","2.80","0.27","-","0.56","0.27","0.56","USD","Apr 09, 2020","Apr 09, 2020"
"COMPASS BANK","Financial Institutions","Fixed Income","252,502.43","0.38","252,502.43","250,000.00","20453KAB1","US20453KAB17","BDZVVP0","100.99","United States","-","USD","0.41","0.87","1.00","Jun 29, 2022","2.88","0.49","-","0.47","0.41","0.47","USD","Jun 29, 2017","Jun 29, 2017"
"MANUFACTURERS AND TRADERS TRUST CO","Financial Institutions","Fixed Income","252,136.55","0.38","252,136.55","250,000.00","55279HAL4","US55279HAL42","BDS6RR6","100.56","United States","-","USD","0.30","1.03","1.00","May 18, 2022","2.50","0.38","-","0.62","0.30","0.62","USD","May 18, 2017","May 18, 2017"
"BOEING CO","Industrial","Fixed Income","251,231.31","0.38","251,231.31","250,000.00","097023DD4","US097023DD43","-","100.02","United States","-","USD","0.45","1.15","1.00","Feb 04, 2023","1.17","1.08","-","0.99","0.09","0.99","USD","Feb 04, 2021","Feb 04, 2021"
"UNITED PARCEL SERVICE INC","Industrial","Fixed Income","250,982.73","0.38","250,982.73","246,000.00","911312AQ9","US911312AQ92","B7WCTT4","101.41","United States","-","USD","0.75","0.56","1.00","Oct 01, 2022","2.45","0.74","-","0.56","0.74","0.56","USD","Sep 27, 2012","Sep 27, 2012"
"AMERISOURCEBERGEN CORPORATION","Industrial","Fixed Income","249,932.51","0.37","249,932.51","250,000.00","03073EAS4","US03073EAS46","-","99.76","United States","-","USD","0.99","0.94","1.00","Mar 15, 2023","0.74","1.19","-","0.94","1.19","0.94","USD","Mar 30, 2021","Mar 30, 2021"
"BRISTOL-MYERS SQUIBB CO","Industrial","Fixed Income","249,782.99","0.37","249,782.99","242,000.00","110122CX4","US110122CX41","-","101.88","United States","-","USD","0.61","0.53","1.00","Aug 15, 2022","3.55","0.61","-","0.53","0.61","0.53","USD","Feb 15, 2020","Jul 15, 2020"
"EATON CORPORATION","Industrial","Fixed Income","248,228.62","0.37","248,228.62","243,000.00","278062AC8","US278062AC86","BH4XWD0","101.70","United States","-","USD","0.83","0.71","1.00","Nov 02, 2022","2.75","0.83","-","0.71","0.83","0.71","USD","Nov 02, 2013","Nov 07, 2013"
"AMERICAN EXPRESS COMPANY","Financial Institutions","Fixed Income","247,425.98","0.37","247,425.98","245,000.00","025816CD9","US025816CD95","BK5CT36","100.68","United States","-","USD","0.30","0.99","1.00","May 20, 2022","2.75","0.38","-","0.48","0.30","0.48","USD","May 20, 2019","May 20, 2019"
"AUSTRALIA AND NEW ZEALAND BANKING MTN","Financial Institutions","Fixed Income","245,134.00","0.37","245,134.00","240,000.00","05253JAU5","US05253JAU51","BYWQ6J4","101.76","Australia","-","USD","0.85","0.56","1.00","Nov 09, 2022","2.63","0.85","-","0.56","0.85","0.56","USD","Nov 09, 2017","Nov 09, 2017"
"AIR LEASE CORPORATION","Financial Institutions","Fixed Income","243,894.46","0.36","243,894.46","237,000.00","00912XAX2","US00912XAX21","BF3RHF6","101.64","United States","-","USD","0.94","1.16","1.00","Jan 15, 2023","2.75","1.01","-","1.02","0.93","1.02","USD","Nov 20, 2017","Nov 20, 2017"
"DISCOVERY COMMUNICATIONS LLC","Industrial","Fixed Income","241,297.61","0.36","241,297.61","234,000.00","25470DAQ2","US25470DAQ25","BDGS6K0","102.29","United States","-","USD","1.12","1.05","1.00","Mar 20, 2023","2.95","1.19","-","0.92","1.11","0.92","USD","Sep 21, 2017","Sep 21, 2017"
"UNITEDHEALTH GROUP INC","Financial Institutions","Fixed Income","238,053.55","0.36","238,053.55","230,000.00","91324PCC4","US91324PCC41","B8GKL51","102.66","United States","-","USD","1.18","0.66","1.00","Mar 15, 2023","2.88","1.18","-","0.66","1.18","0.66","USD","Feb 28, 2013","Feb 28, 2013"
"PEPSICO INC","Industrial","Fixed Income","232,764.00","0.35","232,764.00","225,000.00","713448CG1","US713448CG16","B8FXQJ0","102.53","United States","-","USD","1.14","0.57","1.00","Mar 01, 2023","2.75","1.14","-","0.57","1.14","0.57","USD","Feb 28, 2013","Feb 28, 2013"
"TOYOTA MOTOR CREDIT CORP MTN","Industrial","Fixed Income","230,653.50","0.34","230,653.50","225,000.00","89236TCQ6","US89236TCQ67","BYMVVZ0","101.21","Japan","-","USD","0.52","0.53","1.00","Jul 13, 2022","2.80","0.53","-","0.53","0.53","0.53","USD","Jul 13, 2015","Jul 13, 2015"
"AMERICAN EXPRESS CO","Financial Institutions","Fixed Income","229,762.06","0.34","229,762.06","225,000.00","025816BD0","US025816BD05","B8DV8Y5","101.90","United States","-","USD","0.91","0.57","1.00","Dec 02, 2022","2.65","0.91","-","0.57","0.91","0.57","USD","Dec 03, 2012","Feb 26, 2013"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Industrial","Fixed Income","229,372.87","0.34","229,372.87","230,000.00","14913R2J5","US14913R2J59","-","99.64","United States","-","USD","1.16","0.56","1.00","Mar 01, 2023","0.25","1.16","-","0.56","1.16","0.56","USD","Mar 01, 2021","Mar 01, 2021"
"SUNTRUST BANK","Financial Institutions","Fixed Income","227,324.73","0.34","227,324.73","225,000.00","86787EBE6","US86787EBE68","BJXKL17","100.69","United States","-","USD","0.29","0.96","1.00","May 17, 2022","2.80","0.38","-","0.44","0.30","0.44","USD","May 17, 2019","May 17, 2019"
"3M CO MTN","Industrial","Fixed Income","226,725.25","0.34","226,725.25","225,000.00","88579YAF8","US88579YAF88","B7NJ2Q2","100.74","United States","-","USD","0.49","0.48","1.00","Jun 26, 2022","2.00","0.48","-","0.48","0.48","0.48","USD","Jun 26, 2012","Jun 26, 2012"
